month	ct_avg_前复权价格	人均持股
2009-10	1	249	
2009-12	0.99	1821	
2010-03	1.14	2370	
2010-06	1.67	3053	
2010-09	1.39	2669	
2010-12	1.72	5075	
2011-03	1.41	4238	
2011-06	1.21	4511	
2011-09	1.42	7980	
2011-12	1.53	7596	
2012-03	1.34	6652	
2012-06	1.27	7382	
2012-09	1.14	7514	
2012-12	1	23309	
2013-03	1.22	22898	
2013-06	1.36	25632	
2013-09	1.79	30668	
2013-12	1.81	32757	
2014-03	2.44	32766	
2014-06	2.26	42030	
2014-09	2.5	34997	
2014-12	2.6	34042	
2015-03	3.25	31141	
2015-06	5.13	37549	
2015-09	3.86	38291	
2015-12	4.66	35400	
2016-03	4.08	38256	
2016-06	4.84	42863	
2016-09	5.01	41142	
2016-12	4.51	33426	
2017-03	4.38	33416	
2017-06	4.84	46630	
2017-09	5.25	46925	
2017-12	6.31	37588	
2018-03	8.63	33446	
2018-06	10.33	34476	
2018-09	9.8	36402	
2018-12	9.3	32031	
2019-03	10.55	41415	
2019-06	12.56	45660	
2019-09	14.77	45173	
2019-12	16.98	25130	
2020-03	17.16	30295	
2020-06	23.58	29709	
2020-09	27.69	31413	
2020-12	38.55	29423	
2021-03	33.74	15113	
2021-06	47.78	22774	
2021-09	34.75	16465	
2021-12	31.25	15072	
2022-03	22.46	13802	
2022-06	28.21	17218	
2022-09	26.39	20811	
2022-12	27.65	22638	
2023-03	28.88	23001	
2023-06	24.44	27251	
2023-09	22.44	26379	
2023-12	19.6	25283	
2024-03	16.9	23358	
2024-06	14.08	22364	
2024-09	12.69	21206	
