month	ct_avg_前复权价格	股东人数
2009-10	1	53816	
2009-12	0.99	14721	
2010-03	1.14	14135	
2010-06	1.67	21943	
2010-09	1.39	25099	
2010-12	1.72	14739	
2011-03	1.41	17651	
2011-06	1.21	16581	
2011-09	1.42	14997	
2011-12	1.53	15756	
2012-03	1.34	17992	
2012-06	1.27	16261	
2012-09	1.14	15976	
2012-12	1	14606	
2013-03	1.22	14868	
2013-06	1.36	13282	
2013-09	1.79	11101	
2013-12	1.81	10393	
2014-03	2.44	10543	
2014-06	2.26	12450	
2014-09	2.5	14955	
2014-12	2.6	15392	
2015-03	3.25	16826	
2015-06	5.13	20758	
2015-09	3.86	20356	
2015-12	4.66	22075	
2016-03	4.08	20427	
2016-06	4.84	18361	
2016-09	5.01	19129	
2016-12	4.51	23601	
2017-03	4.38	23608	
2017-06	4.84	25625	
2017-09	5.25	25497	
2017-12	6.31	31865	
2018-03	8.63	35907	
2018-06	10.33	52948	
2018-09	9.8	50437	
2018-12	9.3	56728	
2019-03	10.55	46016	
2019-06	12.56	55031	
2019-09	14.77	55624	
2019-12	16.98	100099	
2020-03	17.16	83033	
2020-06	23.58	114998	
2020-09	27.69	108760	
2020-12	38.55	116116	
2021-03	33.74	227257	
2021-06	47.78	195528	
2021-09	34.75	270797	
2021-12	31.25	295836	
2022-03	22.46	323039	
2022-06	28.21	258768	
2022-09	26.39	278141	
2022-12	27.65	256346	
2023-03	28.88	252295	
2023-06	24.44	283207	
2023-09	22.44	298665	
2023-12	19.6	312656	
2024-03	16.9	338428	
2024-06	14.08	353463	
2024-09	12.69	372778	
