month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2004-01	1.42	94.19	
2004-02	1.38	87.95	
2004-03	1.59	98.25	
2004-04	1.72	91.84	
2004-05	1.64	80.58	
2004-06	1.59	70.94	
2004-07	1.47	42.01	
2004-08	1.41	13.88	
2004-09	1.4	-4.26	
2004-10	1.25	-28.52	
2004-11	1.25	-39.16	
2004-12	1.17	-63.82	
2005-01	1.07	-79.38	
2005-02	1.12	-75	
2005-03	1.13	-73.33	
2005-04	1.14	-71.43	
2005-05	1.02	-88.24	
2005-06	1	-87.38	
2005-07	0.95	-93.07	
2005-08	1.05	-65.99	
2005-09	1.04	-51.46	
2005-10	0.92	-84.26	
2005-11	0.91	-86.93	
2005-12	0.96	-69.68	
2006-01	1	-43.86	
2006-02	0.96	-50.52	
2006-03	1	-23.99	
2006-04	0.98	-30.31	
2006-05	1.09	29.02	
2006-06	1.06	37.3	
2006-07	1.07	43.03	
2006-08	1	9.47	
2006-09	1.04	22.41	
2006-10	1.16	72.58	
2006-11	1.25	89.45	
2006-12	1.38	97.7	
2007-01	1.69	98.08	
2007-02	1.69	91.79	
2007-03	1.89	98.5	
2007-04	2.53	99.83	
2007-05	3.02	96.78	
2007-06	2.86	88.78	
2007-07	2.55	70.41	
2007-08	3.04	88.55	
2007-09	3.84	96.65	
2007-10	3.63	86.66	
2007-11	3.17	67.65	
2007-12	3.22	58.39	
2008-01	3.18	59.54	
2008-02	2.81	6.73	
2008-03	2.38	-21.81	
2008-04	1.92	-47.58	
2008-05	2.17	-45.89	
2008-06	2.05	-56.25	
2008-07	1.66	-86.18	
2008-08	1.66	-82.44	
2008-09	1.56	-86.09	
2008-10	1.55	-84.42	
2008-11	1.64	-75.85	
2008-12	1.72	-52.06	
2009-01	1.69	-46.19	
2009-02	1.9	-12.14	
2009-03	1.95	11.97	
2009-04	1.88	15.35	
2009-05	1.83	10.37	
2009-06	1.83	9.5	
2009-07	1.99	51.44	
2009-08	2.03	58.21	
2009-09	1.8	10.02	
2009-10	1.84	-3.07	
2009-11	1.98	32.91	
2009-12	1.92	28.45	
2010-01	1.88	3.48	
2010-02	1.76	-49.23	
2010-03	1.77	-50.04	
2010-04	1.71	-74.45	
2010-05	1.52	-88.44	
2010-06	1.46	-91.31	
2010-07	1.55	-75.24	
2010-08	1.56	-72.56	
2010-09	1.53	-80.73	
2010-10	1.63	-42.02	
2010-11	1.54	-48.54	
2010-12	1.5	-68.94	
2011-01	1.35	-90.62	
2011-02	1.37	-84.58	
2011-03	1.39	-80.12	
2011-04	1.45	-59.49	
2011-05	1.54	-17.99	
2011-06	1.38	-61.44	
2011-07	1.36	-74.15	
2011-08	1.19	-89.01	
2011-09	1.13	-96.47	
2011-10	1.11	-94.36	
2011-11	1.27	-62.91	
2011-12	1.26	-54.91	
2012-01	1.39	-6.85	
2012-02	1.41	12.37	
2012-03	1.37	17.21	
2012-04	1.36	22.06	
2012-05	1.43	48.66	
2012-06	1.61	73.12	
2012-07	1.76	86.12	
2012-08	1.75	82.61	
2012-09	1.62	66.12	
2012-10	1.61	56	
2012-11	1.69	72.81	
2012-12	1.78	84.61	
2013-01	1.72	69.11	
2013-02	1.74	72.56	
2013-03	1.79	85.54	
2013-04	1.71	55.65	
2013-05	1.76	61.32	
2013-06	1.48	-9.77	
2013-07	1.44	-49.19	
2013-08	1.53	-54.67	
2013-09	1.5	-64.76	
2013-10	1.52	-62.1	
2013-11	1.52	-49.87	
2013-12	1.44	-72.08	
2014-01	1.32	-90.56	
2014-02	1.32	-88.5	
2014-03	1.31	-88.56	
2014-04	1.44	-48.77	
2014-05	1.49	-17.14	
2014-06	1.5	7.14	
2014-07	1.67	38.59	
2014-08	1.72	53.61	
2014-09	1.8	75.51	
2014-10	1.78	75.1	
2014-11	1.88	90.27	
2014-12	2.3	97.28	
2015-01	2.46	91.16	
2015-02	2.21	77.62	
2015-03	2.31	81.62	
2015-04	2.78	95.37	
2015-05	3.24	95.13	
2015-06	3.66	98.64	
2015-07	3.25	79.97	
2015-08	3.03	65.43	
2015-09	2.73	27.23	
2015-10	2.78	19.64	
2015-11	2.82	16.75	
2015-12	2.68	-19.18	
2016-01	2.23	-46.74	
2016-02	2.07	-58.57	
2016-03	2.28	-51.94	
2016-04	2.34	-55.94	
2016-05	2.2	-77.64	
2016-06	2.22	-75.72	
2016-07	2.31	-45.79	
2016-08	2.32	-29.08	
2016-09	2.3	-24.73	
2016-10	2.28	-26	
2016-11	2.31	-12.62	
2016-12	2.32	6.74	
2017-01	2.3	-6.65	
2017-02	2.4	39.93	
2017-03	2.42	58.07	
2017-04	2.42	55.85	
2017-05	2.48	68.26	
2017-06	2.53	72.61	
2017-07	2.41	40.05	
2017-08	2.37	9.32	
2017-09	2.32	-24.75	
2017-10	2.28	-43.49	
2017-11	2.19	-61.69	
2017-12	2.14	-68.37	
2018-01	2.09	-83.56	
2018-02	2.01	-90.18	
2018-03	2.26	-50.2	
2018-04	2.08	-68.9	
2018-05	2.2	-52.31	
2018-06	2.18	-23.04	
2018-07	2.43	20.25	
2018-08	2.44	48.41	
2018-09	2.51	66.82	
2018-10	2.23	38.89	
2018-11	2.28	16.48	
2018-12	2.47	62.68	
2019-01	2.34	48.09	
2019-02	2.32	13.04	
2019-03	2.29	5.78	
2019-04	2.23	-37.8	
2019-05	2.17	-56.96	
2019-06	2.22	-59.4	
2019-07	2.17	-76.59	
2019-08	2.29	-25.49	
2019-09	2.13	-70.4	
2019-10	2	-90.57	
2019-11	1.97	-92.77	
2019-12	1.98	-87.74	
2020-01	1.91	-96.65	
2020-02	1.68	-97.9	
2020-03	1.6	-97.28	
2020-04	1.47	-99.45	
2020-05	1.49	-88	
2020-06	1.46	-92.01	
2020-07	1.65	-56.52	
2020-08	1.82	-26.15	
2020-09	1.98	13.8	
2020-10	1.83	13.17	
2020-11	1.79	11.86	
2020-12	1.66	-17.31	
2021-01	1.55	-49.29	
2021-02	1.41	-60.6	
2021-03	1.54	-50.12	
2021-04	1.48	-62.41	
2021-05	1.49	-61.01	
2021-06	1.46	-77.34	
2021-07	1.45	-78.45	
2021-08	1.65	-48.7	
2021-09	2.65	46.12	
2021-10	2.63	64.23	
2021-11	2.31	68.47	
2021-12	3.2	91.34	
2022-01	2.96	86.28	
2022-02	3.02	85.38	
2022-03	2.97	77.33	
2022-04	2.48	36.04	
2022-05	2.63	29.93	
2022-06	2.54	9.57	
2022-07	2.74	24.92	
2022-08	2.7	4.54	
2022-09	3.09	56.89	
2022-10	2.93	62	
2022-11	2.71	19.68	
2022-12	2.63	-9.42	
2023-01	2.72	-11.66	
2023-02	2.92	23.04	
2023-03	3.17	68.01	
2023-04	3.29	88.49	
2023-05	3.57	93.75	
2023-06	3.39	81.47	
2023-07	3.38	77.51	
2023-08	3.24	50.66	
2023-09	3	9.6	
2023-10	2.78	-25.32	
2023-11	2.79	-39.41	
2023-12	2.86	-41.07	
2024-01	3.13	-5.36	
2024-02	3.23	28.25	
2024-03	3.37	44.52	
2024-04	3.56	57.23	
2024-05	3.35	46.83	
2024-06	3.4	53.62	
2024-07	3.33	48.99	
2024-08	2.75	-17.69	
2024-09	2.54	-47.56	
2024-10	2.75	-47.17	
2024-11	2.7	-52.34	
2024-12	2.65	-69.89	
2025-01	2.42	-91.96	
2025-02	2.47	-91.07	
