month	ct_avg_前复权价格	股东人数
2011-07	1.13	30402	
2011-09	1.01	13018	
2011-12	1.01	19078	
2012-03	0.95	19538	
2012-06	0.8	19139	
2012-09	0.5	24723	
2012-12	0.39	29443	
2013-03	0.46	27852	
2013-06	0.36	25579	
2013-09	0.41	21690	
2013-12	0.37	21972	
2014-03	0.33	21038	
2014-06	0.35	21975	
2014-09	0.44	20985	
2014-12	0.43	24383	
2015-03	0.58	19650	
2015-06	0.91	14343	
2015-09	0.48	15838	
2015-12	0.76	26358	
2016-03	0.95	33079	
2016-06	0.97	84231	
2016-09	1.05	59374	
2016-12	0.94	62026	
2017-03	1.16	45898	
2017-04	1.23	42227.5	
2017-05	1.14	43533	
2017-06	1.12	47622	
2017-09	1.36	63188	
2017-12	1.19	68654	
2018-03	1.39	62057	
2018-05	1.29	63848	
2018-06	1.04	64381	
2018-07	1.02	64624	
2018-08	1.07	59962	
2018-09	1.03	59055.5	
2018-11	1.09	54062	
2018-12	1.04	53353	
2019-01	1.02	52631	
2019-03	1.25	47482.5	
2019-05	1.28	42733	
2019-06	1.29	46865	
2019-07	1.22	47803.5	
2019-08	1.12	48651	
2019-09	1.14	50531	
2019-12	1.18	45563.5	
2020-02	1.43	37376	
2020-03	1.33	41612	
2020-06	1.55	35701	
2020-09	2.2	46626	
2020-12	2.87	38028	
2021-03	3.04	64660	
2021-06	3.32	83527	
2021-09	3.17	130050	
2021-12	2.74	137697	
2022-03	2.25	135724	
2022-06	2.02	134023	
2022-09	1.68	156127	
2022-12	1.95	130186	
2023-02	2.24	118626	
2023-03	2.07	121710	
2023-04	1.96	123514	
2023-06	1.72	127061	
2023-09	1.95	111137	
2023-12	1.78	110626.5	
2024-01	1.74	108356	
2024-02	1.87	105521	
2024-03	2	100148	
2024-04	2.14	99962	
2024-05	2.34	96901.5	
2024-06	2.16	93003.67	
2024-07	1.98	92307.5	
2024-08	1.77	95310.67	
2024-09	1.86	94314.5	
2024-10	2.13	91408.5	
2024-12	1.98	102225	
