month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
1999-11	2.01	48.3	
1999-12	1.96	36.52	
2000-01	2.2	64.24	
2000-02	2.26	75.49	
2000-03	2.1	49.22	
2000-04	1.99	4.91	
2000-05	1.94	-14.29	
2000-06	1.96	-23.09	
2000-07	1.89	-51.79	
2000-08	1.85	-66.58	
2000-09	1.75	-72.79	
2000-10	1.81	-59.09	
2000-11	1.76	-69.8	
2000-12	1.73	-83.5	
2001-01	1.79	-62.12	
2001-02	1.74	-77.53	
2001-03	1.78	-53.69	
2001-04	1.78	-34.23	
2001-05	1.74	-68.45	
2001-06	1.9	4.51	
2001-07	2.01	50.37	
2001-08	2.02	62.69	
2001-09	2.05	76.96	
2001-10	1.78	35.22	
2001-11	1.77	-8.68	
2001-12	1.97	32.02	
2002-01	1.76	-6.52	
2002-02	1.8	-41.16	
2002-03	2.12	10.42	
2002-04	2.38	79.91	
2002-05	2.61	91.72	
2002-06	2.41	81.38	
2002-07	2.25	60.87	
2002-08	2.34	63.64	
2002-09	2.39	73.75	
2002-10	2.07	15.92	
2002-11	1.99	-20.07	
2002-12	2.06	-29.71	
2003-01	2.02	-37.19	
2003-02	2.24	-0.24	
2003-03	2.23	13.65	
2003-04	2.13	1.75	
2003-05	2.01	-48.57	
2003-06	2.28	13.05	
2003-07	2.01	-30.2	
2003-08	1.92	-69.22	
2003-09	1.91	-84.37	
2003-10	1.83	-87.65	
2003-11	1.82	-82.54	
2003-12	2.13	-21.93	
2004-01	1.85	-46.7	
2004-02	2.31	6.65	
2004-03	2.82	53.77	
2004-04	2.59	58.64	
2004-05	2.32	46.88	
2004-06	2.11	20.86	
2004-07	1.92	-20.62	
2004-08	1.72	-43.91	
2004-09	1.68	-50.89	
2004-10	1.73	-51.84	
2004-11	1.69	-56.57	
2004-12	1.6	-81.48	
2005-01	1.52	-91.83	
2005-02	1.57	-82.76	
2005-03	1.54	-82.88	
2005-04	1.51	-87.37	
2005-05	1.28	-97.11	
2005-06	1.26	-89	
2005-07	1.41	-70.83	
2005-08	1.56	-28.65	
2005-09	1.8	8.72	
2005-10	1.75	22.49	
2005-11	1.77	34.74	
2005-12	1.6	9.5	
2006-01	1.93	49.33	
2006-02	2.38	85.19	
2006-03	2.51	90.37	
2006-04	2.89	95.8	
2006-05	3.94	96.68	
2006-06	3.72	90.02	
2006-07	4.31	97.41	
2006-08	4.33	91.11	
2006-09	4.39	88.99	
2006-10	5.9	98.32	
2006-11	5.46	87.54	
2006-12	6.04	93.03	
2007-01	6.78	92.59	
2007-02	8.89	98.57	
2007-03	10	94.2	
2007-04	9.48	85.5	
2007-05	10.78	94.3	
2007-06	13.78	97.36	
2007-07	12.09	83.36	
2007-08	11.96	76.82	
2007-09	11.31	56.92	
2007-10	9.6	20.68	
2007-11	7.89	-12.83	
2007-12	8.02	-23.04	
2008-01	8.81	-22.48	
2008-02	7.96	-38.75	
2008-03	9.37	-13.35	
2008-04	7.66	-45.15	
2008-05	7.85	-60.58	
2008-06	5.79	-87.28	
