month	ct_avg_前复权价格	人均持股
2019-07	1.03	1007.67	
2019-09	0.92	1951	
2019-10	0.81	2002	
2019-11	0.85	2087	
2019-12	1	2618	
2020-03	1.89	2405	
2020-05	2.6	2700	
2020-06	2.64	2676	
2020-07	2.85	2433	
2020-08	2.55	9441	
2020-09	2.1	8506	
2020-12	1.91	8165	
2021-01	2.04	7536	
2021-03	1.35	6648	
2021-04	1.46	6854.33	
2021-05	1.47	6767.67	
2021-06	1.82	5686.5	
2021-07	2.2	5514	
2021-08	2.21	5187.33	
2021-09	1.95	4920	
2021-10	1.86	4925.33	
2021-11	2.01	4812	
2021-12	1.73	4736.33	
2022-01	1.47	5810.67	
2022-02	1.5	5776	
2022-03	1.49	6015.67	
2022-04	1.32	6236	
2022-05	1.34	6468.33	
2022-06	1.49	6758.67	
2022-07	1.46	8655	
2022-08	1.68	12865.33	
2022-09	1.49	13071	
2022-10	1.15	12560	
2022-11	1.3	12778.33	
2022-12	1.28	12914	
2023-01	1.27	12897.33	
2023-02	1.33	12664	
2023-03	1.56	12583	
2023-06	1.99	15380	
2023-09	1.8	14467	
2023-12	1.94	16430	
2024-03	1.87	17127	
2024-06	1.77	16976	
2024-09	1.59	16688	
