month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2012-02	0.58	-68.3	
2012-03	0.62	-62.42	
2012-04	0.61	-59.51	
2012-05	0.73	-20.01	
2012-06	0.74	0.67	
2012-07	0.75	18.59	
2012-08	0.74	23.91	
2012-09	0.74	29.78	
2012-10	0.75	40.87	
2012-11	0.66	13.76	
2012-12	0.58	-37.46	
2013-01	0.72	-8.26	
2013-02	0.72	10.83	
2013-03	0.7	9.57	
2013-04	0.64	-50.4	
2013-05	0.68	-40.34	
2013-06	0.62	-59.56	
2013-07	0.55	-85.6	
2013-08	0.67	-43.47	
2013-09	0.72	-6.67	
2013-10	0.76	27.58	
2013-11	0.69	29.55	
2013-12	0.6	-18.47	
2014-01	0.54	-58.12	
2014-02	0.56	-66.52	
2014-03	0.58	-69.68	
2014-04	0.58	-52.59	
2014-05	0.5	-81.74	
2014-06	0.5	-82.1	
2014-07	0.54	-66.69	
2014-08	0.58	-32.35	
2014-09	0.67	17.01	
2014-10	0.64	29.71	
2014-11	0.64	40.09	
2014-12	0.63	48.87	
2015-01	0.59	11.3	
2015-02	0.59	-1.61	
2015-03	0.7	56.25	
2015-04	0.85	89.33	
2015-05	0.99	96.65	
2015-06	1.14	93.03	
2015-07	0.61	34.98	
2015-08	0.69	17.39	
2015-09	0.55	-24.06	
2015-10	0.64	-21.69	
2015-11	0.71	-9.69	
2015-12	0.71	1.05	
2016-01	0.59	-39.02	
2016-02	0.55	-59.88	
2016-03	0.55	-71.74	
2016-04	0.58	-65.18	
2016-05	0.55	-82.82	
2016-06	0.55	-82.9	
2016-07	0.57	-57.74	
2016-08	0.56	-53.18	
2016-09	0.57	-34.24	
2016-10	0.58	-7.98	
2016-11	0.63	21.1	
2016-12	0.66	40.91	
2017-01	0.65	49.06	
2017-02	0.76	72.47	
2017-03	0.78	85.05	
2017-04	1.07	90.62	
2017-05	1.03	87.9	
2017-06	1.09	91.64	
2017-07	0.88	59.1	
2017-08	0.88	46.31	
2017-09	0.88	33.72	
2017-10	0.79	-3.94	
2017-11	0.67	-37.26	
2017-12	0.59	-57.06	
2018-01	0.62	-55.8	
2018-02	0.53	-78.21	
2018-03	0.56	-79.34	
2018-04	0.51	-91.82	
2018-05	0.5	-90.55	
2018-06	0.41	-97.63	
2018-07	0.36	-93.99	
2018-08	0.35	-94.25	
2018-09	0.33	-93	
2018-10	0.29	-96.48	
2018-11	0.34	-73.94	
2018-12	0.35	-57.81	
2019-01	0.33	-68.26	
2019-02	0.35	-58.1	
2019-03	0.41	1.36	
2019-04	0.43	24.96	
2019-05	0.35	-8.75	
2019-06	0.34	-32.94	
2019-07	0.33	-42.86	
2019-08	0.31	-55.24	
2019-09	0.32	-54.42	
2019-10	0.31	-68.35	
2019-11	0.29	-75.13	
2019-12	0.3	-73.29	
2020-01	0.3	-64.12	
2020-02	0.28	-81.79	
2020-03	0.32	-39.04	
2020-04	0.3	-35.42	
2020-05	0.29	-60.17	
2020-06	0.28	-70.76	
2020-07	0.31	-32.22	
2020-08	0.31	10.63	
2020-09	0.32	32.22	
2020-10	0.31	32.37	
2020-11	0.33	30.95	
2020-12	0.37	64.63	
2021-01	0.49	84.11	
2021-02	0.38	71.13	
2021-03	0.41	77.29	
2021-04	0.4	64.24	
2021-05	0.4	56.35	
2021-06	0.46	84.01	
2021-07	0.44	79.71	
2021-08	0.41	44.6	
2021-09	0.43	46.61	
2021-10	0.39	15.4	
2021-11	0.4	-2.96	
2021-12	0.44	38.04	
2022-01	0.46	61.23	
2022-02	0.42	19.14	
2022-03	0.38	-25.85	
2022-04	0.36	-46.8	
2022-05	0.35	-58.46	
2022-06	0.38	-56.93	
2022-07	0.41	-31.12	
2022-08	0.42	19.29	
2022-09	0.42	24.7	
2022-10	0.38	-14.45	
2022-11	0.4	0.57	
2022-12	0.41	21.02	
2023-01	0.4	4.35	
2023-02	0.44	45.85	
2023-03	0.43	61.26	
2023-04	0.4	27.91	
2023-05	0.4	-0.98	
2023-06	0.39	-30.62	
2023-07	0.4	-36.48	
2023-08	0.4	-47.4	
2023-09	0.4	-50.18	
2023-10	0.4	-32.67	
2023-11	0.42	3.65	
2023-12	0.41	16.37	
2024-01	0.39	9.86	
2024-02	0.31	-66.96	
2024-03	0.34	-74.87	
2024-04	0.32	-81.88	
2024-05	0.33	-80.31	
2024-06	0.28	-92.76	
2024-07	0.28	-89.25	
2024-08	0.29	-78.21	
2024-09	0.29	-78.57	
2024-10	0.32	-37	
2024-11	0.34	-1.74	
2024-12	0.35	17.65	
2025-01	0.31	-11.86	
2025-02	0.3	-33.04	
