month	ct_avg_前复权价格	人均持股
2001-12	1.55	2718	
2002-06	1.34	3806	
2002-09	1.32	3723	
2002-12	1.1	3869	
2003-03	1.11	3983	
2003-06	1.28	4281	
2003-09	1.4	4723	
2003-12	1.35	4750	
2004-03	1.78	5808	
2004-06	1.74	8921	
2004-09	2.07	10362	
2004-12	2.29	11096	
2005-03	3.17	15484	
2005-06	2.67	15448	
2005-09	2.81	13589	
2005-12	3.11	21004	
2006-03	3.55	16694	
2006-06	5.58	17124	
2006-09	5.75	23289	
2006-12	8.55	42584	
2007-03	12.78	39706	
2007-06	19.67	33787	
2007-09	21.99	16118	
2007-12	19.38	14820	
2008-03	19.4	17842	
2008-06	10.71	13820	
2008-09	7.61	13724	
2008-12	6.15	13019	
2009-03	7.45	11185	
2009-06	9.25	16729	
2009-09	9.77	25239	
2009-12	13.3	32119	
2010-03	13.49	30100	
2010-06	10.17	20062	
2010-09	10.04	17990	
2010-12	10.92	16684	
2011-03	14.88	26449	
2011-06	13.44	29300	
2011-09	12.45	25553	
2011-12	9.65	23632	
2012-03	11.1	22456	
2012-06	11.57	25383	
2012-09	10.51	26679	
2012-12	11.48	30298	
2013-03	13.57	35015	
2013-06	13.64	33198	
2013-09	13.89	31909	
2013-12	16.75	43340	
2014-03	14.24	35759	
2014-06	13.52	33181	
2014-09	14.98	36910	
2014-12	18.07	40744	
2015-03	19.87	27528	
2015-06	23.72	44842	
2015-09	15.71	43594	
2015-12	15.83	44490	
2016-03	12.79	41489	
2016-06	15.27	52235	
2016-09	18	58382	
2016-12	18.66	55096	
2017-03	24	47958	
2017-06	27.99	33318	
2017-09	43.79	25035	
2017-12	41.4	20169.5	
2018-03	41.42	21244	
2018-06	52.21	23222	
2018-09	49.32	21644	
2018-12	34.58	18678	
2019-03	46.48	11544	
2019-06	47.91	11530	
2019-09	54.48	13337	
2019-12	62.2	17583	
2020-03	53.09	12299	
2020-06	59.82	14163	
2020-09	89.46	14021	
2020-12	105.17	14212	
2021-02	161.03	10642	
2021-03	138.23	10653	
2021-06	137.19	8424	
2021-09	133.6	7540	
2021-12	125.46	8066	
2022-03	102.91	16283	
2022-06	114.88	19737	
2022-09	115.16	20323	
2022-12	117.07	23105	
2023-03	126.62	24769	
2023-06	115	24488	
2023-09	122.05	26762	
2023-12	99.98	22143	
2024-03	102.1	22884	
2024-06	113.99	25247	
2024-09	100	23841	
