month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2008-09	0.51	-0.31	
2008-10	0.43	-0.42	
2008-11	0.48	-0.34	
2008-12	0.54	-0.26	
2009-01	0.56	-0.22	
2009-02	0.67	-0.07	
2009-03	0.73	0.03	
2009-04	0.85	0.2	
2009-05	1	0.41	
2009-06	1.09	0.54	
2009-07	1.14	0.61	
2009-08	1.1	0.55	
2009-09	1.51	1.1	
2009-10	2.27	2.11	
2009-11	2.29	2.09	
2009-12	2.09	1.79	
2010-01	2.1	1.76	
2010-02	2	1.6	
2010-03	2.14	1.74	
2010-04	2.19	1.77	
2010-05	1.75	1.19	
2010-06	1.65	1.04	
2010-07	1.92	1.34	
2010-08	2.11	1.51	
2010-09	2.19	1.58	
2010-10	2.03	1.36	
2010-11	2.08	1.39	
2010-12	1.86	1.11	
2011-01	1.73	0.94	
2011-02	1.8	1	
2011-03	2.04	1.22	
2011-04	2.12	1.28	
2011-05	1.94	1.06	
2011-06	2.06	1.15	
2011-07	2.24	1.31	
2011-08	2.1	1.12	
2011-09	1.85	0.85	
2011-10	1.6	0.58	
2011-11	1.63	0.6	
2011-12	1.37	0.33	
2012-01	1.18	0.13	
2012-02	1.32	0.26	
2012-03	1.43	0.35	
2012-04	1.31	0.22	
2012-05	1.45	0.34	
2012-06	1.43	0.31	
2012-07	1.41	0.29	
2012-08	1.33	0.21	
2012-09	1.13	0.02	
2012-10	1.09	-0.03	
2012-11	1.04	-0.07	
2012-12	0.99	-0.12	
2013-01	1.09	-0.04	
2013-02	1.13	-0.01	
2013-03	1.24	0.08	
2013-04	1.49	0.28	
2013-05	1.41	0.21	
2013-06	1.33	0.13	
2013-07	1.16	-0.03	
2013-08	1.25	0.04	
2013-09	1.31	0.08	
2013-10	1.3	0.07	
2013-11	1.23	0	
2013-12	1.24	0	
2014-01	1.1	-0.12	
2014-02	1.14	-0.1	
2014-03	1.17	-0.07	
2014-04	1.14	-0.1	
2014-05	1.12	-0.12	
2014-06	1.14	-0.12	
2014-07	1.22	-0.06	
2014-08	1.31	0	
2014-09	1.61	0.22	
2014-10	1.62	0.22	
2014-11	1.75	0.31	
2014-12	1.57	0.15	
2015-01	1.53	0.12	
2015-02	1.58	0.14	
2015-03	2.02	0.45	
2015-04	2.82	0.99	
2015-05	3.38	1.35	
2015-06	3.18	1.16	
2015-07	2.05	0.39	
2015-08	2.21	0.48	
2015-09	1.94	0.29	
2015-10	2.17	0.45	
2015-11	2.65	0.74	
2015-12	2.96	0.93	
2016-01	3.31	1.14	
2016-02	3.31	1.11	
2016-03	3.31	1.08	
2016-04	4.34	1.68	
2016-05	4.33	1.62	
2016-06	4.66	1.77	
2016-07	5.68	2.3	
2016-08	5.51	2.13	
2016-09	6.74	2.7	
2016-10	8.88	3.67	
2016-11	9.96	4.01	
2016-12	7.4	2.59	
2017-01	6.63	2.13	
2017-02	6.82	2.13	
2017-03	6.52	1.91	
2017-04	5.85	1.54	
2017-05	5.27	1.25	
2017-06	5.17	1.16	
2017-07	5.01	1.06	
2017-08	4.89	0.98	
2017-09	5.25	1.09	
2017-10	5.84	1.28	
2017-11	5.12	0.97	
2017-12	4.54	0.72	
2018-01	4.49	0.68	
2018-02	3.98	0.49	
2018-03	4.51	0.66	
2018-04	4.13	0.51	
2018-05	4.08	0.48	
2018-06	3.94	0.42	
2018-07	3.42	0.23	
2018-08	3.36	0.2	
2018-09	3.18	0.14	
2018-10	3.03	0.07	
2018-11	2.91	0.03	
2018-12	2.74	-0.03	
2019-01	2.94	0.04	
2019-02	3.43	0.2	
2019-03	3.53	0.23	
2019-04	3.72	0.29	
2019-05	3.33	0.15	
2019-06	3.35	0.15	
2019-07	3.32	0.13	
2019-08	3.15	0.07	
2019-09	3.19	0.08	
2019-10	3.39	0.14	
2019-11	3.4	0.14	
2019-12	3.36	0.12	
2020-01	3.57	0.19	
2020-02	3.94	0.3	
2020-03	3.33	0.09	
2020-04	3.18	0.04	
2020-05	3.55	0.15	
2020-06	4.17	0.34	
2020-07	4.26	0.35	
2020-08	4.14	0.3	
2020-09	4.15	0.3	
2020-10	4.01	0.24	
2020-11	3.58	0.1	
2020-12	3.41	0.04	
2021-01	3.25	-0.01	
2021-02	3.21	-0.03	
2021-03	3.1	-0.07	
2021-04	2.98	-0.11	
2021-05	3.05	-0.1	
2021-06	2.86	-0.16	
2021-07	2.68	-0.21	
2021-08	2.58	-0.25	
2021-09	3.5	0.02	
2021-10	3.9	0.13	
2021-11	4.14	0.19	
2021-12	4.74	0.34	
2022-01	4.72	0.33	
2022-02	4.63	0.29	
2022-03	4.78	0.32	
2022-04	4.54	0.24	
2022-05	5.23	0.41	
2022-06	5.71	0.52	
2022-07	5.45	0.43	
2022-08	5.63	0.47	
2022-09	5.78	0.49	
2022-10	5.81	0.48	
2022-11	5.41	0.36	
2022-12	5.75	0.43	
2023-01	5.75	0.42	
2023-02	5.39	0.31	
2023-03	5.11	0.24	
2023-04	5.11	0.23	
2023-05	4.54	0.08	
2023-06	4.26	0.01	
2023-07	4.39	0.03	
2023-08	4.29	0.01	
2023-09	4.26	0	
2023-10	3.94	-0.08	
2023-11	3.84	-0.11	
2023-12	3.48	-0.19	
2024-01	3.37	-0.22	
2024-02	3.49	-0.2	
2024-03	4.05	-0.07	
2024-04	4.59	0.05	
2024-05	4.77	0.09	
2024-06	4.59	0.04	
2024-07	4.2	-0.05	
2024-08	4.26	-0.03	
2024-09	4.63	0.05	
2024-10	5	0.13	
2024-11	4.63	0.05	
2024-12	4.21	-0.04	
2025-01	3.98	-0.09	
2025-02	3.92	-0.09	
