month	ct_avg_前复权价格	人均持股
2000-12	0.9	1866	
2001-12	0.64	4010	
2002-06	0.7	4418	
2002-09	0.74	4687	
2002-12	0.71	4871	
2003-03	0.85	5716	
2003-06	0.92	6146	
2003-09	0.95	6696	
2003-12	1.27	8999	
2004-03	1.31	8905	
2004-06	1.12	9372	
2004-09	1.17	11189	
2004-12	1.1	11404	
2005-03	1.14	12400	
2005-06	0.94	20280	
2005-09	1.06	25113	
2005-12	0.96	24198	
2006-03	1.02	23955	
2006-06	1.1	24266	
2006-09	1.07	23715	
2006-12	1.95	40156	
2007-03	2.38	16939	
2007-06	2.99	10951	
2007-09	4.97	11305	
2007-12	4.4	7451	
2008-03	3.82	7153	
2008-06	2.87	7282	
2008-09	1.79	23311	
2008-12	1.4	21012	
2009-03	1.52	20200	
2009-06	1.87	25639	
2009-09	1.95	23517	
2009-12	2.52	31362	
2010-03	2.28	26018	
2010-06	1.76	25166	
2010-09	1.92	27567	
2010-12	1.86	28889	
2011-03	2.05	29146	
2011-06	1.82	28517	
2011-09	1.55	28413	
2011-12	1.46	29106	
2012-03	1.52	30011	
2012-06	1.41	30552	
2012-09	1.43	31494	
2012-12	1.51	31764	
2013-03	1.54	32633	
2013-06	1.4	32408	
2013-09	1.43	33040	
2013-12	1.37	33962	
2014-03	1.2	34159	
2014-06	1.29	35334	
2014-09	1.48	36651	
2014-12	2.12	41761	
2015-03	2.25	39716	
2015-06	3.07	43336	
2015-09	1.99	45376	
2015-12	1.89	50745	
2016-03	1.8	53591	
2016-06	1.74	54585	
2016-09	1.69	54574	
2016-12	2.24	55889	
2017-03	2.31	39655	
2017-06	2.28	43276	
2017-09	2.76	47736	
2017-12	3.03	57215	
2018-03	3.25	59254	
2018-06	3.18	62886	
2018-09	2.84	64000	
2018-12	2.52	62338	
2019-03	2.78	63060	
2019-06	2.6	64826	
2019-09	2.46	65565	
2019-12	2.27	62198	
2020-03	2.03	62105	
2020-06	1.97	62659	
2020-09	2.15	64054	
2020-12	2.59	70466	
2021-03	3.63	73246	
2021-06	3.34	71267	
2021-09	4.61	81192	
2021-12	3.35	68746	
2022-03	3.21	71702	
2022-06	3.01	68179	
2022-09	2.63	66888	
2022-12	2.88	71629	
2023-03	3.27	77675	
2023-06	2.93	76175	
2023-09	3.23	81285	
2023-12	3.16	80563	
2024-03	3.46	87287	
2024-06	3.59	88992	
2024-09	3.18	84967	
