month	ct_avg_前复权价格	股东人数
1997-12	1.22	28273	
1998-06	1.52	31077	
1998-12	1.07	42483	
1999-06	1.1	56408	
1999-12	0.97	56259	
2000-06	1.57	27579	
2000-12	1.79	59712	
2001-06	1.77	56739	
2001-12	1.43	50142	
2002-06	1.6	59916	
2002-09	1.52	61835	
2002-12	1.24	61628	
2003-03	1.3	61892	
2003-06	1.3	65592	
2003-09	1.18	64905	
2003-12	1.07	68374	
2004-03	1.29	75027	
2004-06	1.09	74386	
2004-09	0.98	71893	
2004-12	0.99	71609	
2005-03	0.87	70160	
2005-06	0.73	68292	
2005-09	0.87	62149	
2005-12	1.06	56807	
2006-03	1.07	57588	
2006-06	1.45	58189	
2006-09	1.45	67916	
2006-12	1.38	67105	
2007-03	2.28	74628	
2007-06	3.94	91723	
2007-09	3.71	90034	
2007-12	3.33	89064	
2008-03	3.6	105658	
2008-06	2.79	102919	
2008-09	1.32	100193	
2008-12	1.49	96423	
2009-03	2.25	77406	
2009-06	3.4	57369	
2009-09	4.18	40424	
2009-12	4.73	43402	
2010-03	5.23	41611	
2010-06	3.82	44972	
2010-09	4.24	43804	
2010-12	4.67	43622	
2011-03	4.9	36600	
2011-06	4.53	35965	
2011-09	4.15	34725	
2011-12	3.55	34375	
2012-03	3.98	32814	
2012-06	4.35	30434	
2012-09	3.91	30577	
2012-12	4.97	27510	
2013-03	5.4	28412	
2013-06	5.92	24903	
2013-09	5.61	27916	
2013-12	5.82	26632	
2014-03	4.84	37145	
2014-06	4.56	34981	
2014-09	5.94	26137	
2014-12	7.89	21236	
2015-03	9.41	34796	
2015-06	12.45	35342	
2015-09	12.45	35301	
2015-12	8.16	95544	
2016-03	6.2	85493	
2016-06	6.08	76775	
2016-09	7.66	61853	
2016-12	7.2	61202	
2017-03	8.29	51757	
2017-04	10.66	110409	
2017-06	10.07	90607	
2017-08	11.35	86712	
2017-09	11.18	82347	
2017-11	16.2	65928	
2017-12	15.2	68494	
2018-01	16.98	65462	
2018-02	16.54	64222	
2018-03	17.01	63590.5	
2018-04	16.56	63704	
2018-05	16.02	64353	
2018-06	14.89	62557.67	
2018-07	13.84	60680.5	
2018-08	13.12	62986	
2018-09	11.48	64569.33	
2018-10	10.18	64658	
2018-11	10.55	65123.33	
2018-12	10.75	64961	
2019-01	10.38	63920	
2019-02	12.1	58075.5	
2019-03	13.72	56508.25	
2019-04	14.21	55456	
2019-05	13.56	52778.33	
2019-06	13.1	52011.67	
2019-07	13	50768	
2019-08	12.66	45989.33	
2019-09	13.5	42044.33	
2019-10	13.63	40115	
2019-11	15.44	34201	
2019-12	17.02	30691.33	
2020-01	19.05	28879.5	
2020-02	17.92	28729	
2020-03	19.05	29504	
2020-04	18.64	30291	
2020-05	16.97	36901	
2020-06	15.86	42228.67	
2020-07	20.3	38633.67	
2020-08	23.35	35526.33	
2020-09	24.01	39418	
2020-10	25.95	39500	
2020-11	28.36	37500	
2020-12	27.08	43628.67	
2021-01	34.83	42000	
2021-02	37.83	42751.5	
2021-03	32.64	49322.33	
2021-04	32.58	57666.67	
2021-05	31.68	57333.33	
2021-06	32.44	56187	
2021-07	27.81	68500	
2021-08	26.5	69000	
2021-09	25.27	79131	
2021-10	22.98	83500	
2021-11	20.24	89000	
2021-12	23.48	80160	
2022-01	25.6	67333.33	
2022-02	24.4	70912.67	
2022-03	21.17	76777.5	
2022-04	22.17	73666.67	
2022-05	21.74	72000	
2022-06	23.11	68320.33	
2022-07	23.31	65666.67	
2022-08	20.11	78333.33	
2022-09	19.35	80210	
2022-10	17.11	78000	
2022-11	18.42	72666.67	
2022-12	19.77	67174.33	
2023-01	20.82	63333.33	
2023-02	22.01	58333.33	
2023-03	21.48	59530	
2023-04	20.14	60666.67	
2023-05	18.6	62000	
2023-06	18.75	61255	
2023-07	19.5	58500	
2023-08	21.47	54000	
2023-09	23.5	48084	
2023-10	20.97	50333.33	
2023-11	18.64	60000	
2023-12	17.48	64767.75	
2024-01	20.31	55666.67	
2024-02	21.61	50000	
2024-03	21.44	50821	
2024-04	23.26	47333.33	
2024-05	26.11	45333.33	
2024-06	24.35	45938.25	
2024-07	21.77	47333.33	
2024-08	19.8	48333.33	
2024-09	20.19	49622	
2024-10	24.97	47333.33	
2024-11	23.56	51666.67	
2024-12	22.97	55333.33	
2025-01	24.38	54333.33	
