month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2010-05	1.98	74.82	
2010-06	1.99	77.87	
2010-07	1.82	32.02	
2010-08	2.14	75.49	
2010-09	2.62	91.78	
2010-10	2.52	88.28	
2010-11	3.76	99.07	
2010-12	3.98	92.04	
2011-01	3.44	74.46	
2011-02	3.39	69.11	
2011-03	3.58	72.79	
2011-04	3.28	44.27	
2011-05	3.14	23.81	
2011-06	2.84	-11.65	
2011-07	3.14	1.4	
2011-08	2.82	-32.65	
2011-09	2.57	-54.59	
2011-10	2.61	-60.1	
2011-11	2.89	-35.35	
2011-12	2.63	-60.23	
2012-01	2.23	-85.89	
2012-02	2.6	-66.16	
2012-03	2.98	-8.2	
2012-04	2.79	-8.82	
2012-05	2.68	-40.14	
2012-06	2.61	-44.78	
2012-07	2.42	-70.9	
2012-08	2.79	-42.51	
2012-09	3.22	35.54	
2012-10	3.29	71.63	
2012-11	3.14	65.34	
2012-12	3.06	52.76	
2013-01	3.37	79.64	
2013-02	3.7	90.42	
2013-03	3.87	94.26	
2013-04	4.17	98.26	
2013-05	4.58	98.82	
2013-06	5.15	97.9	
2013-07	6.16	99.11	
2013-08	5.83	84.42	
2013-09	5.39	69.78	
2013-10	5.39	64.88	
2013-11	5.04	37.54	
2013-12	5.36	45.9	
2014-01	5.51	47.75	
2014-02	6.09	76.67	
2014-03	5.37	40.01	
2014-04	5.13	7.44	
2014-05	4.61	-29.38	
2014-06	4.9	-37.99	
2014-07	5.04	-36.14	
2014-08	5.09	-32.87	
2014-09	5.53	11.65	
2014-10	5.88	48.41	
2014-11	5.72	56.74	
2014-12	5.7	60.13	
2015-01	5.94	48.62	
2015-02	7.04	86.61	
2015-03	8.84	97.16	
2015-04	12.76	99.53	
2015-05	15.12	98.03	
2015-06	13.75	84.06	
2015-07	10.89	60.99	
2015-08	10.26	45.96	
2015-09	8	1.56	
2015-10	10.33	13.87	
2015-11	11.05	33.76	
2015-12	10.7	25.54	
2016-01	8.06	-23.26	
2016-02	8.34	-41.96	
2016-03	8.08	-58.31	
2016-04	8.16	-62.01	
2016-05	8.19	-64.88	
2016-06	9.37	-14.69	
2016-07	9.26	4.59	
2016-08	8.75	-18.21	
2016-09	8.58	-35.04	
2016-10	8.74	-37.33	
2016-11	8.79	-20.25	
2016-12	8.16	-64.29	
2017-01	7.98	-74.5	
2017-02	8.77	-37.3	
2017-03	9.98	29.39	
2017-04	9.5	55.51	
2017-05	8.71	17.45	
2017-06	9.69	36.89	
2017-07	12.79	89.54	
2017-08	15.89	98.14	
2017-09	16.22	88.35	
2017-10	15.33	79.15	
2017-11	18.61	92.25	
2017-12	18.18	87.03	
2018-01	18.18	83.48	
2018-02	15.05	45.6	
2018-03	17.37	59.09	
2018-04	16.8	43.7	
2018-05	16.36	9.33	
2018-06	15.14	-12.86	
2018-07	14.14	-31.29	
2018-08	13.1	-51.09	
2018-09	13.22	-58.93	
2018-10	10.19	-85.71	
2018-11	10.92	-79.95	
2018-12	10.78	-83.62	
2019-01	12.45	-51.22	
2019-02	13.95	-23.33	
2019-03	16.28	17.22	
2019-04	15.51	30.95	
2019-05	13.17	2.01	
2019-06	13.46	-13.25	
2019-07	14.77	33.42	
2019-08	14.09	20.66	
2019-09	15.02	53.3	
2019-10	14.93	57.64	
2019-11	14.82	59.82	
2019-12	14.78	48.3	
2020-01	16.03	88.84	
2020-02	17.26	88.48	
2020-03	16.88	80.8	
2020-04	15.34	48.34	
2020-05	14.74	11.11	
2020-06	15.41	13.88	
2020-07	17.03	64.13	
2020-08	16.79	73.04	
2020-09	15.77	37.13	
2020-10	16.03	19.25	
2020-11	18	77.81	
2020-12	17.15	74.03	
2021-01	20.39	90.63	
2021-02	21.88	92.62	
2021-03	20.88	84.7	
2021-04	21.63	86.4	
2021-05	24.67	97.67	
2021-06	27.63	97.23	
2021-07	27.61	88.76	
2021-08	24.42	63.23	
2021-09	23.08	37.41	
2021-10	24.28	43.69	
2021-11	25.37	58.08	
2021-12	23.48	11.65	
2022-01	21.57	-24.11	
2022-02	21.63	-31.36	
2022-03	21.1	-46.89	
2022-04	18.02	-73.78	
2022-05	15.99	-87.22	
2022-06	17.73	-72.7	
2022-07	18.71	-62.41	
2022-08	17.8	-71.86	
2022-09	15.84	-90.22	
2022-10	14.9	-88.11	
2022-11	15.28	-86	
2022-12	14.88	-90.3	
2023-01	15.92	-72.6	
2023-02	21.3	-2.23	
2023-03	23.57	38.28	
2023-04	27.18	65.51	
2023-05	26.88	78.04	
2023-06	31.51	90.62	
2023-07	29.56	80.19	
2023-08	26.33	59.55	
2023-09	22.38	20.71	
2023-10	22.62	10.87	
2023-11	21.29	-21.14	
2023-12	21.12	-37.2	
2024-01	18.27	-61.73	
2024-02	19.87	-57.02	
2024-03	22.67	-28.74	
2024-04	20.5	-47.86	
2024-05	19.36	-75.36	
2024-06	19.09	-79.28	
2024-07	17.75	-87.11	
2024-08	15.77	-97.16	
2024-09	15.89	-87.59	
2024-10	20.31	-38.2	
2024-11	22.02	1.91	
2024-12	22.89	28.94	
2025-01	21	26.14	
