month	ct_avg_前复权价格	股东人数
2008-06	0.96	22561.5	
2008-09	0.84	22136	
2008-12	0.82	18552	
2009-03	1.03	19226	
2009-06	1.12	22963	
2009-09	1.19	22903	
2009-12	1.68	14385	
2010-03	1.81	13897	
2010-06	1.72	24102	
2010-09	1.94	28170	
2010-12	2.63	22425	
2011-03	2.62	23338	
2011-06	2.03	30562	
2011-09	2.06	31939	
2011-12	1.44	34000	
2012-03	1.47	35495	
2012-06	1.26	34532	
2012-09	1.02	33826	
2012-12	0.98	32839	
2013-03	1.13	32781	
2013-06	1.12	35476	
2013-09	1.4	31692	
2013-12	1.21	35063	
2014-03	1.24	39106	
2014-06	1.32	38173	
2014-09	1.67	40535	
2014-12	1.74	35716	
2015-03	2.21	28860	
2015-06	3.12	29864	
2015-09	2.37	26654	
2015-12	2.97	27416	
2016-03	2.45	27190	
2016-06	2.58	26795	
2016-09	2.73	28257	
2016-12	2.39	32568	
2017-03	2.36	33074	
2017-06	2.43	32103	
2017-09	2.49	35256	
2017-12	2.21	32568	
2018-03	2.29	32093	
2018-06	2.13	29432	
2018-09	2.2	28136	
2018-10	2.05	28000	
2018-11	2.03	29000	
2018-12	2.02	29004	
2019-02	2.11	29000	
2019-03	2.18	30227	
2019-05	2.04	28500	
2019-06	2.04	30201	
2019-07	1.98	30000	
2019-08	2	30000	
2019-09	2.05	29356	
2019-10	1.99	29000	
2019-12	2	29616	
2020-02	2.33	27000	
2020-03	2.42	25259	
2020-04	2.25	24000	
2020-05	2.4	24500	
2020-06	2.47	23249	
2020-07	2.63	24000	
2020-08	3	22500	
2020-09	2.83	22139	
2020-11	2.99	21500	
2020-12	3	20243.5	
2021-01	3.21	20500	
2021-02	3.67	20500	
2021-03	3.34	21110.67	
2021-04	3.12	25000	
2021-06	3.87	26719	
2021-08	4.15	27000	
2021-09	4.39	25358.33	
2021-10	3.92	29000	
2021-11	4	33000	
2021-12	4.01	35886.5	
2022-01	3.9	36000	
2022-02	3.78	35000	
2022-03	3.41	34625	
2022-06	3.21	33095	
2022-09	3.62	29490	
2022-11	4.06	25333.33	
2022-12	4.46	22593.33	
2023-01	4.84	21000	
2023-02	5.49	22120	
2023-03	5.11	21690.67	
2023-04	4.54	22500	
2023-05	4.49	22500	
2023-06	4.62	22185	
2023-07	4.9	22000	
2023-08	4.23	24000	
2023-09	3.84	25239	
2023-10	3.24	27000	
2023-11	3.33	27333.33	
2023-12	3.11	29444	
2024-01	2.69	30000	
2024-02	2.36	30000	
2024-03	2.47	33153	
2024-04	2.39	39000	
2024-05	2.3	41000	
2024-06	2.07	40048.25	
2024-07	1.79	40000	
2024-08	1.76	39333.33	
2024-09	1.79	39147	
2024-10	2.13	37666.67	
2024-11	2.21	39333.33	
2024-12	2.15	40666.67	
2025-01	1.93	40000	
