month	ct_avg_前复权价格	股东人数
2008-09	1	4847	
2008-12	1.25	4152	
2009-03	1.28	4045	
2009-06	1.44	3800	
2009-09	1.36	3567	
2009-12	1.65	3358	
2010-06	1.44	3161	
2010-09	1.58	3045	
2010-12	2.25	2851	
2011-03	2.26	2790	
2011-06	2.01	2761	
2011-09	1.39	2714	
2011-12	1.43	2705	
2012-03	1.38	2670	
2012-06	1.4	2656	
2012-09	1.25	2648	
2012-12	1.52	2617	
2013-03	1.38	2594	
2013-06	1.23	2582	
2013-09	1.29	2561	
2013-12	1.64	2533	
2014-03	1.37	2510	
2014-06	1.37	2496	
2014-09	1.69	2448	
2014-12	1.88	2424	
2015-03	4.57	2296	
2015-06	7.84	2524	
2015-12	4.26	1217875	
2016-03	3.32	2559	
2016-06	3	2566	
2016-09	3.02	2566	
2016-12	3.38	2559	
2017-03	3.39	2538	
2017-06	3.32	2522	
2017-09	3.33	2508	
2018-03	3.5	2425	
2018-06	2.81	2434	
2018-09	2.85	2430	
2018-12	3.14	2419	
2019-03	3.21	2679	
2019-06	2.78	2675	
2019-09	2.65	2683	
2019-12	2.46	2683	
2020-06	2.02	2694	
2020-09	2.03	2691	
2020-12	1.96	2694	
2021-03	2.35	2678	
2021-06	2.21	2688	
2021-09	2.45	2686	
2021-12	2.28	2686	
2022-03	2.04	2689	
2022-06	1.91	2703	
2022-09	1.88	2707	
2022-12	2.01	2718	
2023-03	2.35	2704	
2023-06	2.51	2174	
2023-09	2.34	2160	
2023-12	2.06	2160	
2024-03	2.62	2152	
2024-06	2.81	2135	
2024-09	2.88	2131	
