month	ct_avg_前复权价格	人均持股
2008-09	1	417578	
2008-12	1.25	487476	
2009-03	1.28	500371	
2009-06	1.44	532632	
2009-09	1.36	567424	
2009-12	1.65	602740	
2010-06	1.44	640304	
2010-09	1.58	664696	
2010-12	2.25	709926	
2011-03	2.26	725448	
2011-06	2.01	733068	
2011-09	1.39	745763	
2011-12	1.43	748244	
2012-03	1.38	758052	
2012-06	1.4	762048	
2012-09	1.25	764350	
2012-12	1.52	773405	
2013-03	1.38	780262	
2013-06	1.23	783888	
2013-09	1.29	790316	
2013-12	1.64	799053	
2014-03	1.37	806375	
2014-06	1.37	810897	
2014-09	1.69	826797	
2014-12	1.88	834983	
2015-03	4.57	881533	
2015-06	7.84	1731801	
2015-12	4.26	18818	
2016-03	3.32	1708115	
2016-06	3	1703455	
2016-09	3.02	1703455	
2016-12	3.38	1708115	
2017-03	3.39	1722248	
2017-06	3.32	1733174	
2017-09	3.33	1742849	
2018-03	3.5	1802501	
2018-06	2.81	1795836	
2018-09	2.85	1798793	
2018-12	3.14	1806972	
2019-03	3.21	1631604	
2019-06	2.78	1634043	
2019-09	2.65	1629171	
2019-12	2.46	1629171	
2020-06	2.02	1622519	
2020-09	2.03	1624328	
2020-12	1.96	1622519	
2021-03	2.35	1632213	
2021-06	2.21	1626141	
2021-09	2.45	1627351	
2021-12	2.28	1627351	
2022-03	2.04	1625536	
2022-06	1.91	1617117	
2022-09	1.88	1614727	
2022-12	2.01	1608192	
2023-03	2.35	1616519	
2023-06	2.51	2010610	
2023-09	2.34	2023642	
2023-12	2.06	2023642	
2024-03	2.62	2031165	
2024-06	2.81	2047338	
2024-09	2.88	2051181	
