month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2008-06	0.93	0.82	
2008-07	0.93	0.82	
2008-08	0.93	0.82	
2008-09	0.78	0.53	
2008-10	0.74	0.45	
2008-11	0.74	0.45	
2008-12	0.94	0.84	
2009-01	1.04	1.04	
2009-02	1.1	1.12	
2009-03	1.06	1.04	
2009-04	1.09	1.1	
2009-05	1.08	1.08	
2009-06	1.08	1.04	
2009-07	1.13	1.13	
2009-08	1.2	1.22	
2009-09	1.28	1.37	
2009-10	1.34	1.44	
2009-11	1.45	1.64	
2009-12	1.46	1.61	
2010-01	1.46	1.56	
2010-02	1.61	1.78	
2010-03	1.7	1.83	
2010-04	1.88	2.08	
2010-05	1.95	2.1	
2010-06	1.86	1.91	
2010-07	1.67	1.57	
2010-08	1.73	1.58	
2010-09	1.84	1.71	
2010-10	1.72	1.49	
2010-11	1.89	1.66	
2010-12	1.77	1.46	
2011-01	1.61	1.21	
2011-02	1.63	1.17	
2011-03	1.6	1.11	
2011-04	1.5	0.95	
2011-05	1.42	0.82	
2011-06	1.31	0.66	
2011-07	1.37	0.71	
2011-08	1.44	0.78	
2011-09	1.43	0.74	
2011-10	1.35	0.63	
2011-11	1.45	0.73	
2011-12	1.38	0.62	
2012-01	1.15	0.34	
2012-02	1.18	0.36	
2012-03	1.25	0.42	
2012-04	1.27	0.43	
2012-05	1.41	0.57	
2012-06	1.52	0.67	
2012-07	1.54	0.67	
2012-08	1.63	0.73	
2012-09	1.66	0.75	
2012-10	1.68	0.75	
2012-11	1.56	0.59	
2012-12	1.57	0.59	
2013-01	1.95	0.95	
2013-02	2.1	1.06	
2013-03	2.22	1.13	
2013-04	2.13	1.01	
2013-05	2.11	0.95	
2013-06	2.15	0.95	
2013-07	2.15	0.92	
2013-08	2.04	0.79	
2013-09	1.88	0.62	
2013-10	1.84	0.57	
2013-11	1.75	0.47	
2013-12	1.79	0.49	
2014-01	1.83	0.5	
2014-02	1.85	0.49	
2014-03	1.71	0.37	
2014-04	1.62	0.28	
2014-05	1.44	0.12	
2014-06	1.37	0.06	
2014-07	1.42	0.09	
2014-08	1.51	0.14	
2014-09	1.55	0.17	
2014-10	1.66	0.24	
2014-11	1.57	0.15	
2014-12	1.67	0.22	
2015-01	1.78	0.28	
2015-02	1.79	0.28	
2015-03	1.87	0.32	
2015-04	2.17	0.52	
2015-05	2.43	0.68	
2015-06	2.72	0.85	
2015-07	2.11	0.42	
2015-08	2.23	0.49	
2015-09	1.85	0.23	
2015-10	1.93	0.27	
2015-11	2.05	0.34	
2015-12	2.01	0.31	
2016-01	1.72	0.11	
2016-02	1.61	0.04	
2016-03	1.65	0.06	
2016-04	1.71	0.1	
2016-05	1.69	0.08	
2016-06	1.77	0.12	
2016-07	1.95	0.23	
2016-08	1.96	0.23	
2016-09	1.98	0.23	
2016-10	2.01	0.24	
2016-11	2.03	0.25	
2016-12	1.92	0.17	
2017-01	1.87	0.13	
2017-02	1.95	0.17	
2017-03	2	0.2	
2017-04	2.07	0.23	
2017-05	2.21	0.3	
2017-06	2.33	0.36	
2017-07	2.22	0.29	
2017-08	2.18	0.26	
2017-09	2.13	0.22	
2017-10	2.23	0.27	
2017-11	2.08	0.18	
2017-12	1.97	0.11	
2018-01	2.04	0.15	
2018-02	1.93	0.08	
2018-03	2.01	0.12	
2018-04	2	0.12	
2018-05	2.16	0.2	
2018-06	2.21	0.22	
2018-07	2.11	0.17	
2018-08	1.98	0.09	
2018-09	1.97	0.09	
2018-10	1.76	-0.03	
2018-11	1.89	0.04	
2018-12	1.87	0.03	
2019-01	1.78	-0.02	
2019-02	1.86	0.02	
2019-03	2.12	0.16	
2019-04	2.2	0.21	
2019-05	2.18	0.19	
2019-06	2.13	0.16	
2019-07	2.31	0.26	
2019-08	2.28	0.23	
2019-09	2.39	0.28	
2019-10	2.48	0.33	
2019-11	2.32	0.23	
2019-12	2.35	0.24	
2020-01	2.54	0.34	
2020-02	2.72	0.42	
2020-03	2.39	0.24	
