month	ct_avg_前复权价格	人均持股
1997-12	0.94	1396	
1998-12	2.28	5097	
1999-12	2.3	2033	
2000-12	2.65	1457	
2001-06	2.74	1575	
2001-12	2.11	1687	
2002-06	2	1945	
2002-09	2.43	2153	
2002-12	1.99	2180	
2003-03	2.02	2184	
2003-06	1.68	2251	
2003-09	1.49	2203	
2003-12	1.22	2251	
2004-03	1.22	2296	
2004-06	0.81	2410	
2004-09	0.77	2419	
2004-12	0.78	2404	
2005-03	0.91	2199	
2005-06	0.66	2241	
2005-09	0.7	2292	
2005-12	0.6	2300	
2006-03	0.64	2417	
2006-06	1.97	3217	
2006-09	1.98	3217	
2006-12	2.6	3401	
2007-03	2.6	3401	
2007-06	2.6	3401	
2007-09	2.6	3401	
2007-12	2.6	3401	
2008-03	2.6	3401	
2008-06	2.6	3401	
2008-09	2.6	3401	
2008-12	2.6	3401	
2009-03	2.6	3401	
2009-06	2.6	3401	
2009-09	2.6	3401	
2009-12	2.6	3401	
2010-03	13.6	3894	
2010-06	8.89	3578	
2010-09	8.21	3095	
2010-12	13.28	2878	
2011-03	10.97	14127	
2011-06	9.09	12862	
2011-09	8.1	12863	
2011-12	6.23	13145	
2012-03	7.5	14883	
2012-06	8.11	14459	
2012-09	6.44	29760	
2012-12	7.14	31057	
2013-03	7.81	56859	
2013-06	6.56	59796	
2013-09	6.61	64661	
2013-12	6.92	63541	
2014-03	5.45	55324	
2014-06	5.38	56022	
2014-09	5.88	56443	
2014-12	13.44	36918	
2015-03	13.58	35503	
2015-06	14.72	745748	
2015-09	7.55	778142	
2015-12	11.26	802734	
2016-03	8.46	808838	
2016-06	8.97	814646	
2016-09	9.58	823715	
2016-12	10.23	830144	
2017-03	10.11	842057	
2017-06	9.84	855174	
2017-09	11.34	876763	
2017-12	10.18	902331	
2018-03	9.84	938663	
2018-06	8.18	948604	
2018-09	8.27	963645	
2018-12	8.01	963645	
2019-03	10.21	969132	
2019-06	8.09	974125	
2019-09	8.73	980862	
2019-12	8.84	984836	
2020-03	8.97	990568	
2020-06	8.55	999293	
2020-09	10.27	1020874	
2021-03	10	1060309	
2021-06	9.77	1077086	
2021-09	14.97	1100774	
2021-12	16.12	1113741	
2022-03	11.52	1120340	
2022-06	12.09	1132266	
2022-09	10.7	1134531	
2022-12	10.71	1135288	
2023-03	10.71	1143680	
2023-06	10.04	1149862	
2023-09	10.35	1165614	
2023-12	9.81	1176086	
2024-03	9.6	1176899	
2024-06	8.66	1186748	
2024-09	9.11	1198448	
