month	ct_avg_前复权价格	股东人数
1997-12	0.94	21496	
1998-12	2.28	5886	
1999-12	2.3	22922	
2000-12	2.65	63965	
2001-06	2.74	59178	
2001-12	2.11	55243	
2002-06	2	47914	
2002-09	2.43	43283	
2002-12	1.99	42751	
2003-03	2.02	42663	
2003-06	1.68	41395	
2003-09	1.49	42293	
2003-12	1.22	41392	
2004-03	1.22	40593	
2004-06	0.81	38672	
2004-09	0.77	38523	
2004-12	0.78	38755	
2005-03	0.91	42383	
2005-06	0.66	41573	
2005-09	0.7	40648	
2005-12	0.6	40507	
2006-03	0.64	38557	
2006-06	1.97	28964	
2006-09	1.98	28964	
2006-12	2.6	27399	
2007-03	2.6	27399	
2007-06	2.6	27396	
2007-09	2.6	27396	
2007-12	2.6	27399	
2008-03	2.6	27401	
2008-06	2.6	27400	
2008-09	2.6	27400	
2008-12	2.6	27400	
2009-03	2.6	27400	
2009-06	2.6	27401	
2009-09	2.6	27401	
2009-12	2.6	27399	
2010-03	13.6	23642	
2010-06	8.89	25729	
2010-09	8.21	29747	
2010-12	13.28	31991	
2011-03	10.97	54857	
2011-06	9.09	60251	
2011-09	8.1	60246	
2011-12	6.23	58953	
2012-03	7.5	52069	
2012-06	8.11	53597	
2012-09	6.44	82497	
2012-12	7.14	79052	
2013-03	7.81	104104	
2013-06	6.56	98992	
2013-09	6.61	91544	
2013-12	6.92	93157	
2014-03	5.45	106993	
2014-06	5.38	105660	
2014-09	5.88	104872	
2014-12	13.44	160335	
2015-03	13.58	166725	
2015-06	14.72	2282	
2015-09	7.55	2187	
2015-12	11.26	2120	
2016-03	8.46	2104	
2016-06	8.97	2089	
2016-09	9.58	2066	
2016-12	10.23	2050	
2017-03	10.11	2021	
2017-06	9.84	1990	
2017-09	11.34	1941	
2017-12	10.18	1886	
2018-03	9.84	1813	
2018-06	8.18	1794	
2018-09	8.27	1766	
2018-12	8.01	1766	
2019-03	10.21	1756	
2019-06	8.09	1747	
2019-09	8.73	1735	
2019-12	8.84	1728	
2020-03	8.97	1718	
2020-06	8.55	1703	
2020-09	10.27	1667	
2021-03	10	1605	
2021-06	9.77	1580	
2021-09	14.97	1546	
2021-12	16.12	1528	
2022-03	11.52	1519	
2022-06	12.09	1503	
2022-09	10.7	1500	
2022-12	10.71	1499	
2023-03	10.71	1488	
2023-06	10.04	1480	
2023-09	10.35	1460	
2023-12	9.81	1447	
2024-03	9.6	1446	
2024-06	8.66	1434	
2024-09	9.11	1420	
