month	ct_avg_前复权价格	人均持股
2017-06	1.51	760	
2017-07	1.41	1212	
2017-08	1.32	1277.5	
2017-09	1.62	1528	
2017-10	1.79	1638	
2017-12	2.16	2080	
2018-01	1.95	2105	
2018-03	2.34	2609.33	
2018-04	2.84	2418.5	
2018-05	2.68	2383	
2018-06	2.57	5904.33	
2018-07	3.18	8417.67	
2018-08	3.29	8309.67	
2018-09	2.86	8450.25	
2018-10	2.25	7634	
2018-11	2.39	7999.67	
2018-12	2.24	7371	
2019-01	2.17	8109	
2019-02	2.52	7959	
2019-03	2.93	7927.25	
2019-04	2.72	7882	
2019-05	2.86	9273.33	
2019-06	2.97	10232	
2019-09	6.48	6484	
2019-12	10.14	4782	
2020-01	10.35	3993	
2020-02	11.76	5426.5	
2020-03	10.38	5125.67	
2020-04	11.36	4768	
2020-06	14.91	9563	
2020-09	17.09	8298	
2020-12	16.68	8193	
2021-01	17.9	7918	
2021-03	13.82	9836.33	
2021-04	15.01	10917	
2021-05	15.27	10816.33	
2021-06	17.72	13250	
2021-07	23.6	14288	
2021-08	30.68	15138.67	
2021-09	28.44	15339	
2021-10	28.85	14783.5	
2021-11	30.8	15205.67	
2021-12	28.79	14566	
2022-01	25.74	16442	
2022-02	28.14	19883.5	
2022-03	29.55	19402	
2022-04	26.05	18064	
2022-05	25.78	16870	
2022-06	23.88	14150.5	
2022-09	19.7	18493.5	
2022-10	20.12	20242	
2022-11	22.56	20400.33	
2022-12	23.72	23272.5	
2023-01	23.28	21542.5	
2023-02	22.96	17542	
2023-03	20.59	15742	
2023-06	14.58	19368	
2023-09	13.84	22556	
2023-12	14.93	24204	
2024-03	12.27	22680	
2024-06	14.46	24092	
2024-09	12.5	22921	
