month	ct_avg_前复权价格	人均持股
1997-12	0.88	709	
1998-06	0.88	672	
1998-12	0.77	1139	
1999-06	0.8	1193	
1999-12	0.84	1428	
2000-12	1.03	3134	
2001-06	1.11	2887	
2001-12	0.89	2858	
2002-03	0.99	2622	
2002-06	0.95	3047	
2002-09	0.96	3147	
2002-12	0.87	3271	
2003-03	0.91	3238	
2003-06	0.95	3458	
2003-09	0.8	3513	
2003-12	0.86	3654	
2004-03	1.2	4910	
2004-06	0.97	6715	
2004-09	0.85	6770	
2004-12	0.96	7116	
2005-03	1	6988	
2005-06	1.03	9373	
2005-09	1.05	9117	
2005-12	0.99	9364	
2006-03	1.22	7641	
2006-06	2.05	10683	
2006-09	2.2	11235	
2006-12	3.18	15827	
2007-03	4.09	8973	
2007-06	6.8	23390	
2007-09	9.37	15193	
2007-12	8.51	14688	
2008-03	7.29	15526	
2008-06	5.01	10179	
2008-09	4.1	9296	
2008-12	3.28	10502	
2009-03	4.09	10207	
2009-06	4.71	7301	
2009-09	5.43	13620	
2009-12	7.3	12731	
2010-03	6.95	11918	
2010-06	6.13	9661	
2010-09	8.33	15418	
2010-12	8.71	10859	
2011-03	10.26	15713	
2011-06	8.85	15785	
2011-09	8.11	15663	
2011-12	9.43	17983	
2012-03	11.09	22539	
2012-06	10.68	20835	
2012-09	10.6	21737	
2012-12	10.12	26187	
2013-03	12.14	28865	
2013-06	14.99	37296	
2013-09	15.6	31784	
2013-12	14.8	28921	
2014-03	13.86	24558	
2014-06	13.16	24086	
2014-09	15.93	27785	
2014-12	17.86	34838	
2015-03	23.87	34299	
2015-06	29.21	22654	
2015-09	24.24	31655	
2015-12	28.59	37880	
2016-03	25.92	32058	
2016-06	28.06	34550	
2016-09	31.3	44030	
2016-12	28.32	28323	
2017-02	28.49	26242	
2017-03	29.69	28592	
2017-06	31.28	38631	
2017-09	33.54	40397	
2017-12	34.86	48135	
2018-03	34.64	43272	
2018-06	31.46	42395	
2018-09	21.95	37826	
2018-12	18.06	36517	
2019-03	21.01	28090	
2019-06	20.21	31976	
2019-09	23.2	36908	
2019-12	22.61	34546	
2020-03	21.95	38102	
2020-06	20.47	35675	
2020-09	26.39	48667	
2020-12	29.48	36766	
2021-03	26.25	34029	
2021-06	22.99	26534	
2021-09	20.98	21688	
2021-12	19.57	20231	
2022-03	15.67	19026	
2022-06	15.97	14451	
2022-09	14.16	16335	
2022-12	14.59	17115	
2023-03	19.68	24235	
2023-06	27.3	36743	
2023-09	27.14	40251	
2023-12	26.93	41861	
2024-03	38.39	51638	
2024-06	54.64	39651	
2024-09	48.47	43676	
