month	ct_avg_前复权价格	人均持股
2017-01	1.22	547	
2017-02	3.24	1236	
2017-03	4.74	1784	
2017-06	3.15	2055	
2017-09	3.05	2092	
2017-12	2.33	2187	
2018-03	2.33	5165	
2018-06	2.41	3836	
2018-07	2.4	3947	
2018-09	1.8	3940	
2018-10	1.7	3860	
2018-11	1.85	3578	
2018-12	1.74	3692	
2019-03	2.38	5124	
2019-06	2.51	3104	
2019-07	2.6	2768	
2019-09	3	3366	
2019-11	7.64	3994	
2019-12	9.68	3369.5	
2020-03	23.08	3764	
2020-04	20.03	4431	
2020-05	20.68	5320	
2020-06	18.81	5186	
2020-08	18.71	4025	
2020-09	14.68	3427.5	
2020-12	12.12	3989	
2021-01	9.93	3816.5	
2021-03	7.26	3919	
2021-06	12.47	3039	
2021-08	11.02	3869	
2021-09	9.78	3200	
2021-10	11.5	3210	
2021-12	10.62	3551	
2022-03	8.2	3983.5	
2022-04	6.65	4119	
2022-06	6.39	4102	
2022-09	6.12	4289	
2022-12	8.04	4683	
2023-02	8.63	5205	
2023-03	8.42	4277.5	
2023-06	7.69	4156	
2023-09	7.47	4119	
2023-12	6.98	4511	
2024-03	6.71	4257	
2024-04	5.94	4456	
2024-06	5.96	5773	
2024-07	5.93	5433	
2024-09	6.78	4701.5	
2024-11	12.08	3530	
2024-12	10.87	4413	
