month	ct_avg_前复权价格	人均持股
2003-12	0.98	4033	
2004-03	1.45	4862	
2004-06	1.47	6948	
2004-09	1.45	7209	
2004-12	1.67	10468	
2005-03	1.58	11556	
2005-06	1.54	12697	
2005-09	1.86	16438	
2005-12	1.82	18076	
2006-03	2.17	17016	
2006-06	3.32	17768	
2006-09	3.03	18532	
2006-12	3.17	17882	
2007-03	4.18	14231	
2007-06	5.66	12852	
2007-09	5.1	7022	
2007-12	4.97	13243	
2008-03	4.91	15249	
2008-06	3.85	18012	
2008-09	3.12	18877	
2008-12	4.09	24622	
2009-03	4.23	21930	
2009-06	6.49	19405	
2009-09	6.6	22234	
2009-12	8.55	37415	
2010-03	11.08	24290	
2010-06	16.06	28110	
2010-09	21.74	38248	
2010-12	27.92	34657	
2011-03	25.81	25720	
2011-06	25.73	27102	
2011-09	26.42	30871	
2011-12	24.76	35273	
2012-01	22.71	32720	
2012-03	23.93	26519	
2012-06	21.27	37756	
2012-09	18.71	37305	
2012-12	16.55	32887	
2013-03	17.52	31834	
2013-06	24	51157	
2013-09	25.09	43697	
2013-12	22.85	38729	
2014-03	25.56	35223	
2014-06	20.72	28472	
2014-09	25.63	35080	
2014-12	25.27	29763	
2015-03	27.5	28512	
2015-06	41.52	23923	
2015-09	23.33	26025	
2015-12	24.26	23576	
2016-03	21.43	26424	
2016-06	21.4	26411	
2016-09	25.71	32771	
2016-12	26.15	27948	
2017-02	26.84	27935	
2017-03	26.84	27924	
2017-06	27.87	28799	
2017-09	26.92	27076	
2017-12	30.62	29314	
2018-03	27.51	30155	
2018-06	27.35	36671	
2018-09	28.05	39411	
2018-12	30.88	50131	
2019-03	35.02	34686	
2019-06	30.29	46633	
2019-09	34.31	56386	
2019-12	36.4	57195	
2020-03	35.76	41665	
2020-06	33.89	43954	
2020-09	35.63	44700	
2020-12	41.73	98271	
2021-03	51.77	88295	
2021-06	50.86	87659	
2021-09	72.04	83022	
2021-12	89.92	59130	
2022-03	68.44	57150	
2022-06	70.72	67405	
2022-09	65.24	66825	
2022-12	65.64	67558	
2023-03	69.09	75055	
2023-06	70.05	99214	
2023-09	71.43	103241	
2023-12	66.99	107745	
2024-03	76.48	122012	
2024-06	76.71	109297	
2024-09	82.24	118506	
