month	ct_avg_前复权价格	人均持股
2003-12	1.28	5288	
2004-03	1.45	5592	
2004-06	1.41	9202	
2004-09	1.41	10123	
2004-12	1.45	10615	
2005-03	1.42	11107	
2005-06	1.35	14089	
2005-09	1.59	17617	
2005-12	1.47	15647	
2006-03	1.36	12296	
2006-06	1.43	11986	
2006-09	1.39	17739	
2006-12	1.83	27065	
2007-03	2.6	20113	
2007-06	3.02	23180	
2007-09	4.32	11489	
2007-12	4.05	11266	
2008-03	3.4	9731	
2008-06	3.2	10286	
2008-09	3.2	10285	
2008-12	3.2	10283	
2009-03	3.2	10281	
2009-06	3.08	8233	
2009-09	3.03	8733	
2009-12	2.98	8153	
2010-03	2.88	8722	
2010-06	2.76	10389	
2010-09	2.7	15573	
2010-12	2.68	15283	
2011-03	2.76	16017	
2011-06	2.59	16231	
2011-09	2.27	16923	
2011-12	2.31	17702	
2012-03	2.4	18347	
2012-06	2.47	19145	
2012-09	2.38	19653	
2012-12	2.5	26814	
2013-03	2.74	28076	
2013-06	2.67	29176	
2013-09	2.68	30029	
2013-12	2.53	30426	
2014-03	2.26	30446	
2014-06	2.44	31692	
2014-09	3.15	35655	
2014-12	4.06	40116	
2015-03	4.31	45592	
2015-06	6.01	47329	
2015-09	6.07	47317	
2015-12	5.85	57869	
2016-03	5.11	65272	
2016-06	5.28	72004	
2016-09	5.97	79853	
2016-12	5.71	76991	
2017-03	5.8	80809	
2017-06	6.55	102648	
2017-09	7.28	109853	
2017-12	7.9	104917	
2018-03	8.01	111427	
2018-06	8.28	117278	
2018-09	8	119371	
2018-12	7.52	117220	
2019-03	8.36	120397	
2019-06	8.91	234477	
2019-09	9.71	209514	
2019-12	9.5	200842	
2020-03	8.93	191183	
2020-06	9.43	200657	
2020-09	10.79	186726	
2020-12	10.62	143094	
2021-03	11.14	117946	
2021-06	10.95	103296	
2021-09	11.56	125251	
2021-11	11.33	116922	
2021-12	11.87	135707	
2022-03	12.56	127799	
2022-06	13.18	112413	
2022-09	13.56	116280	
2022-12	12.04	97974	
2023-03	12.15	87981	
2023-06	12.93	98366	
2023-09	13.38	108080	
2023-12	13.86	113524	
2024-03	15.13	91775	
2024-06	17.01	90486	
2024-09	17.82	80333	
