month	ct_avg_前复权价格	股东人数
2003-12	1.28	241947	
2004-03	1.45	228780	
2004-06	1.41	209296	
2004-09	1.41	190258	
2004-12	1.45	181446	
2005-03	1.42	173400	
2005-06	1.35	165099	
2005-09	1.59	154100	
2005-12	1.47	173505	
2006-03	1.36	220787	
2006-06	1.43	226504	
2006-09	1.39	182504	
2006-12	1.83	119617	
2007-03	2.6	160960	
2007-06	3.02	192523	
2007-09	4.32	388428	
2007-12	4.05	435766	
2008-03	3.4	504535	
2008-06	3.2	477304	
2008-09	3.2	477348	
2008-12	3.2	477413	
2009-03	3.2	477504	
2009-06	3.08	596316	
2009-09	3.03	562173	
2009-12	2.98	602135	
2010-03	2.88	562878	
2010-06	2.76	472553	
2010-09	2.7	472866	
2010-12	2.68	481861	
2011-03	2.76	459758	
2011-06	2.59	453703	
2011-09	2.27	435152	
2011-12	2.31	416003	
2012-03	2.4	401381	
2012-06	2.47	384651	
2012-09	2.38	374696	
2012-12	2.5	363461	
2013-03	2.74	347129	
2013-06	2.67	334040	
2013-09	2.68	324549	
2013-12	2.53	320320	
2014-03	2.26	320101	
2014-06	2.44	307517	
2014-09	3.15	273338	
2014-12	4.06	242941	
2015-03	4.31	213763	
2015-06	6.01	205919	
2015-09	6.07	205971	
2015-12	5.85	168415	
2016-03	5.11	149313	
2016-06	5.28	135353	
2016-09	5.97	122049	
2016-12	5.71	126586	
2017-03	5.8	120605	
2017-06	6.55	112091	
2017-09	7.28	104739	
2017-12	7.9	109667	
2018-03	8.01	103260	
2018-06	8.28	98108	
2018-09	8	96388	
2018-12	7.52	98157	
2019-03	8.36	95567	
2019-06	8.91	93826	
2019-09	9.71	105005	
2019-12	9.5	109539	
2020-03	8.93	115073	
2020-06	9.43	109640	
2020-09	10.79	121520	
2020-12	10.62	158930	
2021-03	11.14	192816	
2021-06	10.95	220161	
2021-09	11.56	181571	
2021-11	11.33	194504	
2021-12	11.87	167580	
2022-03	12.56	177950	
2022-06	13.18	202306	
2022-09	13.56	195579	
2022-12	12.04	232121	
2023-03	12.15	258486	
2023-06	12.93	231197	
2023-09	13.38	210416	
2023-12	13.86	207412	
2024-03	15.13	261588	
2024-06	17.01	265315	
2024-09	17.82	298847	
