month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2008-09	1.08	-0.16	
2008-10	0.86	-0.33	
2008-11	0.85	-0.34	
2008-12	1.01	-0.21	
2009-01	0.97	-0.24	
2009-02	1.29	0	
2009-03	1.32	0.02	
2009-04	1.48	0.15	
2009-05	1.65	0.27	
2009-06	1.85	0.41	
2009-07	2.19	0.66	
2009-08	1.92	0.44	
2009-09	2.01	0.5	
2009-10	2.12	0.57	
2009-11	2.59	0.92	
2009-12	2.37	0.74	
2010-01	2.36	0.72	
2010-02	2.26	0.64	
2010-03	2.37	0.71	
2010-04	2.35	0.69	
2010-05	1.84	0.31	
2010-06	1.7	0.21	
2010-07	1.64	0.17	
2010-08	1.83	0.31	
2010-09	2.01	0.43	
2010-10	2.05	0.45	
2010-11	2.15	0.51	
2010-12	2.09	0.46	
2011-01	1.91	0.34	
2011-02	2.17	0.51	
2011-03	2.58	0.77	
2011-04	2.85	0.93	
2011-05	2.85	0.9	
2011-06	2.85	0.89	
2011-07	3.02	0.97	
2011-08	2.79	0.8	
2011-09	2.5	0.59	
2011-10	2.45	0.55	
2011-11	2.46	0.54	
2011-12	1.8	0.12	
2012-01	1.53	-0.05	
2012-02	1.59	-0.02	
2012-03	1.59	-0.02	
2012-04	1.59	-0.03	
2012-05	2.71	0.63	
2012-06	2.75	0.64	
2012-07	2.84	0.67	
2012-08	2.75	0.6	
2012-09	3.05	0.75	
2012-10	2.9	0.65	
2012-11	2.56	0.45	
2012-12	3	0.67	
2013-01	3.24	0.78	
2013-02	3.44	0.86	
2013-03	3.62	0.93	
2013-04	3.19	0.68	
2013-05	3.28	0.7	
2013-06	2.97	0.52	
2013-07	2.66	0.35	
2013-08	2.73	0.37	
2013-09	2.74	0.36	
2013-10	2.7	0.33	
2013-11	2.64	0.29	
2013-12	2.61	0.26	
2014-01	2.63	0.26	
2014-02	2.76	0.3	
2014-03	2.66	0.24	
2014-04	2.63	0.22	
2014-05	2.51	0.15	
2014-06	2.52	0.15	
2014-07	3.14	0.41	
2014-08	3.44	0.53	
2014-09	3.92	0.71	
2014-10	4.05	0.75	
2014-11	4.11	0.75	
2014-12	5.12	1.13	
2015-01	5.12	1.1	
2015-02	5.36	1.15	
2015-03	5.86	1.31	
2015-04	6.15	1.37	
2015-05	7.09	1.68	
2015-06	7.57	1.78	
2015-07	5.1	0.85	
2015-08	4.72	0.7	
2015-09	3.28	0.18	
2015-10	3.75	0.35	
2015-11	4.22	0.51	
2015-12	4.25	0.51	
2016-01	3.08	0.09	
2016-02	3.16	0.12	
2016-03	4	0.42	
2016-04	4.74	0.68	
2016-05	4.98	0.76	
2016-06	4.98	0.74	
2016-07	4.98	0.73	
2016-08	4.98	0.72	
2016-09	4.98	0.7	
2016-10	4.98	0.69	
2016-11	5.07	0.7	
2016-12	4.83	0.6	
2017-01	5.15	0.68	
2017-02	5.62	0.81	
2017-03	5.15	0.63	
2017-04	4.84	0.52	
2017-05	4.29	0.33	
2017-06	4.18	0.29	
2017-07	4.39	0.34	
2017-08	4.68	0.41	
2017-09	4.81	0.44	
2017-10	4.63	0.37	
2017-11	4.33	0.28	
2017-12	4.35	0.27	
2018-01	4.8	0.39	
2018-02	4.82	0.39	
2018-03	4.82	0.38	
2018-04	5.17	0.47	
2018-05	5.34	0.5	
2018-06	5.03	0.41	
2018-07	4.53	0.26	
2018-08	4.13	0.14	
2018-09	3.75	0.03	
2018-10	3.65	0	
2018-11	3.98	0.08	
2018-12	4.34	0.17	
