month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2002-04	2.88	0.39	
2002-05	2.88	0.38	
2002-06	2.76	0.31	
2002-07	2.9	0.36	
2002-08	2.86	0.32	
2002-09	2.77	0.27	
2002-10	2.63	0.2	
2002-11	2.53	0.14	
2002-12	2.42	0.08	
2003-01	2.46	0.09	
2003-02	2.48	0.09	
2003-03	2.57	0.12	
2003-04	2.26	-0.02	
2003-05	2.15	-0.08	
2003-06	2.21	-0.06	
2003-07	2.01	-0.15	
2003-08	1.97	-0.17	
2003-09	1.83	-0.23	
2003-10	1.65	-0.31	
2003-11	1.42	-0.41	
2003-12	1.58	-0.35	
2004-01	1.51	-0.38	
2004-02	1.85	-0.24	
2004-03	1.91	-0.22	
2004-04	1.94	-0.21	
2004-05	2.1	-0.15	
2004-06	1.89	-0.24	
2004-07	1.82	-0.27	
2004-08	1.75	-0.31	
2004-09	1.75	-0.31	
2004-10	1.77	-0.3	
2004-11	1.77	-0.31	
2004-12	1.77	-0.31	
2005-01	1.42	-0.45	
2005-02	1.44	-0.44	
2005-03	1.5	-0.42	
2005-04	1.35	-0.48	
2005-05	1.13	-0.56	
2005-06	1.16	-0.55	
2005-07	1.02	-0.6	
2005-08	1.16	-0.55	
2005-09	1.25	-0.51	
2005-10	1.28	-0.5	
2005-11	1.17	-0.54	
2005-12	1.15	-0.54	
2006-01	1.25	-0.5	
2006-02	1.32	-0.47	
2006-03	1.42	-0.43	
2006-04	1.63	-0.35	
2006-05	2.06	-0.17	
2006-06	2.57	0.03	
2006-07	2.74	0.1	
2006-08	2.44	-0.02	
2006-09	2.61	0.04	
2006-10	2.69	0.07	
2006-11	2.47	-0.02	
2006-12	2.55	0.02	
2007-01	2.97	0.18	
2007-02	3.58	0.42	
2007-03	4.21	0.66	
2007-04	5.3	1.07	
2007-05	6.85	1.63	
2007-06	5.39	1.05	
2007-07	4.91	0.85	
2007-08	5.42	1.02	
2007-09	5.72	1.11	
2007-10	5.28	0.93	
2007-11	5.39	0.96	
2007-12	5.5	0.98	
2008-01	6.12	1.18	
2008-02	10.47	2.64	
2008-03	10.17	2.44	
2008-04	7.28	1.42	
2008-05	7.81	1.55	
2008-06	5.76	0.87	
2008-07	6.17	0.98	
2008-08	4.91	0.57	
2008-09	5.14	0.63	
2008-10	3.92	0.24	
2008-11	3.49	0.11	
2008-12	3.98	0.26	
2009-01	4.47	0.41	
2009-02	5.22	0.65	
2009-03	5.27	0.66	
2009-04	5.82	0.82	
2009-05	6.46	1	
2009-06	6.41	0.97	
2009-07	6.36	0.94	
2009-08	6.45	0.95	
2009-09	6.75	1.03	
2009-10	7.17	1.13	
2009-11	8.13	1.39	
2009-12	7.94	1.31	
2010-01	8.07	1.32	
2010-02	7.05	1	
2010-03	7.17	1.01	
2010-04	7.71	1.13	
2010-05	8.32	1.26	
2010-06	8.58	1.29	
2010-07	8.57	1.26	
2010-08	9.13	1.37	
2010-09	9.52	1.43	
2010-10	8.8	1.21	
2010-11	9.17	1.26	
2010-12	8.91	1.17	
2011-01	8.91	1.14	
2011-02	9.43	1.22	
2011-03	9.87	1.29	
2011-04	10.06	1.29	
2011-05	9.37	1.1	
2011-06	9.03	1	
2011-07	9.19	1	
2011-08	7.94	0.71	
2011-09	7.6	0.62	
2011-10	7.53	0.59	
2011-11	7.52	0.56	
2011-12	7.52	0.55	
2012-01	7.52	0.53	
2012-02	8.55	0.71	
2012-03	8.6	0.7	
2012-04	7.67	0.5	
2012-05	7.73	0.49	
2012-06	7.2	0.37	
2012-07	6.39	0.21	
2012-08	6.44	0.21	
2012-09	6.23	0.16	
2012-10	6.53	0.21	
2012-11	5.64	0.03	
2012-12	5.38	-0.02	
2013-01	8.05	0.45	
2013-02	7.46	0.33	
2013-03	7.57	0.34	
2013-04	6.98	0.22	
2013-05	7.17	0.24	
2013-06	6.29	0.08	
2013-07	5.92	0.01	
2013-08	6.68	0.13	
2013-09	7.26	0.21	
2013-10	7.6	0.26	
2013-11	7.4	0.21	
2013-12	8.76	0.42	
2014-01	7.94	0.27	
2014-02	8.42	0.33	
2014-03	8.46	0.32	
2014-04	8.86	0.37	
2014-05	8.4	0.28	
2014-06	8.12	0.23	
2014-07	8.3	0.24	
2014-08	8.92	0.32	
2014-09	9.27	0.36	
2014-10	9.65	0.4	
2014-11	9.08	0.3	
2014-12	8.82	0.25	
2015-01	8.81	0.24	
2015-02	9.32	0.3	
2015-03	12.4	0.71	
2015-04	13.87	0.88	
2015-05	14.69	0.96	
2015-06	15.79	1.07	
2015-07	10.33	0.35	
2015-08	9.68	0.26	
2015-09	8.07	0.05	
2015-10	8.83	0.14	
2015-11	9.5	0.22	
2015-12	10.79	0.37	
2016-01	8.66	0.1	
2016-02	8.19	0.03	
2016-03	8.34	0.05	
2016-04	9.13	0.14	
2016-05	8.84	0.1	
2016-06	8.57	0.07	
2016-07	8.33	0.05	
2016-08	7.99	0	
2016-09	7.67	-0.04	
2016-10	8.63	0.08	
2016-11	8.8	0.1	
2016-12	9.84	0.22	
2017-01	10.2	0.25	
2017-02	10.21	0.25	
2017-03	10.06	0.22	
2017-04	10.79	0.3	
2017-05	9.94	0.19	
2017-06	9.96	0.18	
2017-07	9.77	0.15	
2017-08	10.43	0.22	
2017-09	9.88	0.15	
2017-10	10.08	0.17	
2017-11	10.62	0.23	
2017-12	11.54	0.33	
2018-01	10.69	0.22	
2018-02	9.9	0.13	
2018-03	9.27	0.06	
2018-04	8.99	0.02	
2018-05	10.12	0.15	
2018-06	9.07	0.03	
2018-07	9.17	0.04	
2018-08	10.24	0.16	
2018-09	10.82	0.22	
2018-10	9.83	0.1	
2018-11	8.84	-0.01	
2018-12	8.18	-0.08	
2019-01	7.9	-0.11	
2019-02	8.37	-0.06	
2019-03	9.19	0.04	
2019-04	9.51	0.07	
2019-05	8.15	-0.08	
2019-06	8.04	-0.09	
2019-07	7.97	-0.1	
2019-08	7.25	-0.18	
2019-09	8.28	-0.06	
2019-10	8.63	-0.02	
2019-11	8.1	-0.08	
2019-12	8.27	-0.06	
2020-01	8.69	-0.01	
2020-02	7.97	-0.09	
2020-03	7.37	-0.16	
2020-04	7.26	-0.17	
2020-05	7.66	-0.13	
2020-06	8.49	-0.04	
2020-07	9.38	0.06	
2020-08	9.91	0.12	
2020-09	9.94	0.12	
2020-10	9.73	0.1	
2020-11	11.4	0.28	
2020-12	11.21	0.25	
2021-01	11.97	0.33	
2021-02	13.39	0.47	
2021-03	13.13	0.43	
2021-04	14.36	0.55	
2021-05	14.29	0.53	
2021-06	13.66	0.45	
2021-07	14.18	0.5	
2021-08	14.74	0.55	
2021-09	16.55	0.72	
2021-10	14.47	0.49	
2021-11	15.87	0.62	
2021-12	15.47	0.56	
2022-01	15.4	0.54	
2022-02	14.66	0.46	
2022-03	13.54	0.34	
2022-04	14.07	0.38	
2022-05	13.5	0.32	
2022-06	15.25	0.48	
2022-07	14.57	0.41	
2022-08	15.4	0.48	
2022-09	16.21	0.55	
2022-10	14.75	0.4	
2022-11	14.46	0.36	
2022-12	14.18	0.33	
2023-01	14.6	0.36	
2023-02	15.52	0.44	
2023-03	16.03	0.48	
2023-04	17.37	0.59	
2023-05	16.89	0.53	
2023-06	15.9	0.43	
2023-07	16.17	0.45	
2023-08	15.66	0.41	
2023-09	14.89	0.34	
2023-10	14.69	0.32	
2023-11	14.15	0.27	
2023-12	13.7	0.22	
2024-01	15	0.33	
2024-02	15.46	0.36	
2024-03	16.44	0.44	
2024-04	16.19	0.41	
2024-05	15.86	0.37	
2024-06	17.59	0.51	
2024-07	17.47	0.49	
2024-08	16.54	0.4	
2024-09	16.45	0.38	
2024-10	17.45	0.46	
2024-11	17.09	0.42	
2024-12	17.62	0.45	
2025-01	18.2	0.48	
2025-02	17.55	0.42	
