month	ct_avg_前复权价格	股东人数
2009-12	0.54	13153	
2010-03	0.54	9617	
2010-06	0.47	9040	
2010-09	0.49	8818	
2010-12	0.51	8230	
2011-03	0.49	8062	
2011-06	0.46	7889	
2011-09	0.44	7766	
2011-12	0.42	7740	
2012-03	0.44	7645	
2012-06	0.47	7621	
2012-09	0.44	7566	
2012-12	0.44	7474	
2013-03	0.42	7176	
2013-06	0.39	7127	
2013-09	0.42	7036	
2013-12	0.43	6772	
2014-03	0.36	6717	
2014-06	0.4	6679	
2014-09	0.46	6539	
2014-12	0.63	6587	
2015-03	0.77	6262	
2015-06	0.75	5811	
2015-09	0.55	5773	
2015-12	0.67	5746	
2016-03	0.6	5732	
2016-06	0.64	5712	
2016-09	0.71	5667	
2016-12	0.72	5634	
2017-03	0.67	5582	
2017-06	0.79	5511	
2017-09	0.94	5102	
2017-12	1.07	4988	
2018-03	0.98	110553	
2018-06	0.85	4739	
2018-09	0.85	4718	
2018-12	0.77	4695	
2019-03	0.86	4675	
2019-06	0.91	4649	
2019-09	0.98	4616	
2019-12	0.96	4592	
2020-03	0.78	4570	
2020-06	0.77	4535	
2020-09	0.85	4479	
2020-12	1.03	4422	
2021-03	1.13	4296	
2021-06	0.88	4260	
2021-09	0.8	4220	
2021-12	0.79	4191	
2022-03	0.69	4173	
2022-06	0.65	4150	
2022-09	0.62	4123	
2022-12	0.73	4096	
2023-03	0.81	4064	
2023-06	0.85	4048	
2023-09	0.93	4023	
2023-12	0.73	4007	
2024-03	0.74	3993	
2024-06	0.89	3971	
2024-09	1.02	3941	
