month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2009-05	0.74	0	
2009-06	0.73	-0.01	
2009-07	0.76	0.03	
2009-08	0.75	0.03	
2009-09	0.72	-0.01	
2009-10	0.73	0	
2009-11	1.04	0.42	
2009-12	1.1	0.51	
2010-01	1.05	0.44	
2010-02	1.13	0.55	
2010-03	1.12	0.51	
2010-04	1.26	0.7	
2010-05	1.18	0.57	
2010-06	1.05	0.4	
2010-07	0.88	0.17	
2010-08	1.07	0.43	
2010-09	1.31	0.72	
2010-10	1.29	0.7	
2010-11	1.44	0.87	
2010-12	1.69	1.17	
2011-01	1.99	1.52	
2011-02	2.04	1.55	
2011-03	2.06	1.51	
2011-04	1.8	1.17	
2011-05	1.59	0.89	
2011-06	1.45	0.73	
2011-07	1.57	0.85	
2011-08	1.47	0.71	
2011-09	1.32	0.52	
2011-10	1.13	0.3	
2011-11	1.24	0.41	
2011-12	1.24	0.39	
2012-01	1.24	0.39	
2012-02	1.24	0.38	
2012-03	1.25	0.37	
2012-04	1.23	0.34	
2012-05	1.9	1.04	
2012-06	2.15	1.26	
2012-07	2.53	1.61	
2012-08	2.46	1.48	
2012-09	2.17	1.17	
2012-10	2.16	1.12	
2012-11	1.88	0.81	
2012-12	1.8	0.71	
2013-01	2.19	1.05	
2013-02	2.57	1.36	
2013-03	2.72	1.43	
2013-04	3.16	1.77	
2013-05	3.62	2.07	
2013-06	3.25	1.69	
2013-07	3.39	1.73	
2013-08	3.41	1.69	
2013-09	3.19	1.45	
2013-10	3.4	1.56	
2013-11	2.68	0.99	
2013-12	2.77	1.02	
2014-01	2.54	0.83	
2014-02	2.65	0.87	
2014-03	2.56	0.78	
2014-04	2.39	0.64	
2014-05	2.28	0.55	
2014-06	2.39	0.6	
2014-07	2.3	0.52	
2014-08	2.55	0.67	
2014-09	2.65	0.71	
2014-10	2.68	0.71	
2014-11	2.53	0.59	
2014-12	2.59	0.61	
2015-01	2.85	0.75	
2015-02	2.9	0.76	
2015-03	3.03	0.8	
2015-04	3.45	1.03	
2015-05	3.57	1.06	
2015-06	4	1.27	
2015-07	3	0.69	
2015-08	3.01	0.67	
2015-09	2.53	0.4	
2015-10	2.73	0.5	
2015-11	2.82	0.53	
2015-12	2.87	0.55	
2016-01	2.32	0.25	
2016-02	2.11	0.13	
2016-03	2.15	0.14	
2016-04	2.19	0.16	
2016-05	2.25	0.19	
2016-06	2.34	0.23	
2016-07	2.55	0.34	
2016-08	2.5	0.3	
2016-09	2.4	0.24	
2016-10	2.41	0.24	
2016-11	2.48	0.26	
2016-12	2.34	0.18	
2017-01	2.35	0.17	
2017-02	2.45	0.21	
2017-03	2.73	0.34	
2017-04	2.76	0.34	
2017-05	2.67	0.28	
2017-06	2.78	0.32	
2017-07	2.71	0.28	
2017-08	2.67	0.25	
2017-09	2.71	0.25	
2017-10	3	0.37	
2017-11	3.17	0.43	
2017-12	3.17	0.42	
2018-01	2.94	0.3	
2018-02	2.53	0.11	
2018-03	2.74	0.2	
2018-04	2.96	0.28	
2018-05	4.07	0.74	
2018-06	3.97	0.68	
2018-07	3.78	0.58	
2018-08	3.48	0.44	
2018-09	3.48	0.43	
2018-10	3.42	0.39	
2018-11	3.72	0.49	
2018-12	3.67	0.46	
2019-01	3.52	0.39	
2019-02	3.57	0.39	
2019-03	3.79	0.46	
2019-04	4.16	0.59	
2019-05	4.15	0.58	
2019-06	3.89	0.47	
2019-07	4.01	0.5	
2019-08	3.67	0.36	
2019-09	3.67	0.35	
2019-10	3.53	0.29	
2019-11	3.42	0.24	
2019-12	3.36	0.21	
2020-01	3.6	0.29	
2020-02	3.7	0.31	
2020-03	3.29	0.16	
2020-04	3.14	0.1	
2020-05	3.11	0.08	
2020-06	3.22	0.11	
2020-07	3.54	0.21	
2020-08	3.56	0.21	
2020-09	3.19	0.08	
2020-10	3.22	0.09	
2020-11	3.16	0.06	
2020-12	3.08	0.03	
2021-01	3.03	0.01	
2021-02	2.92	-0.02	
2021-03	2.94	-0.02	
2021-04	2.87	-0.05	
2021-05	3.19	0.06	
2021-06	3.18	0.05	
2021-07	3.41	0.12	
2021-08	3.17	0.04	
2021-09	3.19	0.05	
2021-10	3.12	0.03	
2021-11	3.04	0	
2021-12	3.21	0.06	
2022-01	3.39	0.12	
2022-02	3.1	0.02	
2022-03	3.1	0.02	
2022-04	3.05	0.01	
2022-05	3.13	0.03	
2022-06	3.25	0.07	
2022-07	3.19	0.05	
2022-08	2.96	-0.03	
2022-09	2.84	-0.07	
2022-10	2.85	-0.07	
2022-11	3.08	0	
2022-12	3.37	0.09	
2023-01	3.2	0.04	
2023-02	3.24	0.05	
2023-03	3.44	0.11	
2023-04	3.62	0.16	
2023-05	3.67	0.18	
2023-06	3.54	0.13	
2023-07	3.43	0.1	
2023-08	3.38	0.08	
2023-09	3.37	0.08	
2023-10	3.25	0.04	
2023-11	3.24	0.04	
2023-12	3.15	0.01	
2024-01	3.07	-0.02	
2024-02	3.16	0.01	
2024-03	3.21	0.02	
2024-04	3.29	0.05	
2024-05	3.51	0.11	
2024-06	3.35	0.06	
2024-07	3.31	0.04	
2024-08	3.28	0.03	
2024-09	2.91	-0.09	
2024-10	3.21	0	
2024-11	3.27	0.02	
2024-12	3.27	0.02	
2025-01	3.06	-0.05	
2025-02	3.07	-0.05	
