month	ct_avg_前复权价格	人均持股
1998-06	0.99	1293	
1998-12	0.9	1270	
1999-06	1.19	1452	
1999-12	1.32	1259	
2000-06	1.54	1214	
2000-12	1.74	1385	
2001-06	1.93	1132	
2001-12	1.38	1385	
2002-06	1.21	1272	
2002-09	1.22	1255	
2002-12	0.95	1249	
2003-03	0.98	1277	
2003-06	1.04	1336	
2003-09	0.85	1813	
2003-12	0.83	1721	
2004-03	0.91	1905	
2004-06	0.98	2305	
2004-09	0.82	3109	
2004-12	0.92	2846	
2005-03	0.85	2924	
2005-06	0.64	2688	
2005-09	0.66	2715	
2005-12	0.66	3432	
2006-03	0.87	3572	
2006-06	2.19	6903	
2006-09	2.05	6996	
2006-12	3.07	10228	
2007-03	4.78	7990	
2007-06	5.64	12769	
2007-09	6.85	11664	
2007-12	6.97	10158	
2008-03	5.17	7507	
2008-06	3.65	8211	
2008-09	2.31	8751	
2008-12	3.47	7717	
2009-03	4.16	7018	
2009-06	5.25	9496	
2009-09	6.32	5988	
2009-12	6.55	5317	
2010-03	5.79	6160	
2010-06	6.18	8738	
2010-09	5.91	8563	
2010-12	5.64	8153	
2011-03	5.3	7810	
2011-06	4.14	7675	
2011-09	4.21	8256	
2011-12	4.07	8494	
2012-03	3.75	8302	
2012-06	3.52	8313	
2012-09	3.43	8432	
2012-12	2.92	8688	
2013-03	4.1	8736	
2013-06	3.82	8619	
2013-09	4.29	10287	
2013-12	5.42	9845	
2014-03	4.67	10212	
2014-06	4.42	10700	
2014-09	5.51	13556	
2014-12	6.66	15372	
2015-03	8.17	22114	
2015-06	11.32	20862	
2015-09	6.12	16162	
2015-12	7.35	20143	
2016-03	6.99	17778	
2016-06	6.59	20040	
2016-09	9.25	20423	
2016-12	9.45	20029	
2017-03	9.55	18248	
2017-06	11.59	23442	
2017-09	10.38	16888	
2017-10	10.75	15942	
2017-12	9.91	14781	
2018-03	8.66	15128	
2018-06	8.29	20195	
2018-09	7.38	21284	
2018-12	8.87	25015	
2019-03	9.56	29156	
2019-06	11.39	38023	
2019-09	13.75	36102	
2019-12	13.17	33944	
2020-03	16.95	30271	
2020-06	20.87	25162	
2020-09	24.09	22005	
2020-12	24.46	24014	
2021-03	19.63	19578	
2021-06	19.62	18650	
2021-09	19.96	16622	
2021-12	17.1	16012	
2022-03	15.55	17946	
2022-06	14.02	18337	
2022-09	15.22	24282	
2022-12	16.25	23923	
2023-03	17.11	26693	
2023-06	19	31485	
2023-09	17.91	31167	
2023-12	22.23	37400	
2024-03	19.56	34175	
2024-06	21.81	44768	
2024-09	19.55	40631	
