month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2006-09	2.05	0.74	
2006-10	2.61	1.19	
2006-11	2.64	1.18	
2006-12	3.07	1.5	
2007-01	4.1	2.25	
2007-02	5.06	2.86	
2007-03	4.78	2.57	
2007-04	4.69	2.4	
2007-05	5.06	2.56	
2007-06	5.64	2.84	
2007-07	5.12	2.37	
2007-08	5.75	2.69	
2007-09	6.85	3.23	
2007-10	7.1	3.23	
2007-11	6.4	2.68	
2007-12	6.97	2.89	
2008-01	7.46	3.03	
2008-02	6.61	2.48	
2008-03	5.17	1.66	
2008-04	3.54	0.8	
2008-05	3.74	0.88	
2008-06	3.65	0.82	
2008-07	3.57	0.76	
2008-08	2.77	0.36	
2008-09	2.31	0.13	
2008-10	2.61	0.27	
2008-11	3.07	0.48	
2008-12	3.47	0.65	
2009-01	3.77	0.78	
2009-02	4.16	0.93	
2009-03	4.16	0.92	
2009-04	4.54	1.06	
2009-05	4.81	1.16	
2009-06	5.25	1.32	
2009-07	5.72	1.49	
2009-08	4.94	1.12	
2009-09	6.32	1.67	
2009-10	6.61	1.73	
2009-11	7.48	2.03	
2009-12	6.55	1.6	
2010-01	6.07	1.36	
2010-02	5.61	1.15	
2010-03	5.79	1.18	
2010-04	6.32	1.33	
2010-05	6.27	1.27	
2010-06	6.18	1.2	
2010-07	4.96	0.75	
2010-08	5.58	0.94	
2010-09	5.91	1.02	
2010-10	5.89	0.98	
2010-11	6.16	1.03	
2010-12	5.64	0.84	
2011-01	5.21	0.68	
2011-02	5.29	0.68	
2011-03	5.3	0.66	
2011-04	4.95	0.53	
2011-05	4.55	0.39	
2011-06	4.14	0.25	
2011-07	4.51	0.35	
2011-08	4.33	0.28	
2011-09	4.21	0.24	
2011-10	4.05	0.18	
2011-11	4.41	0.27	
2011-12	4.07	0.16	
2012-01	3.54	0.01	
2012-02	3.73	0.05	
2012-03	3.75	0.05	
2012-04	3.57	-0.01	
2012-05	3.66	0.01	
2012-06	3.52	-0.04	
2012-07	3.55	-0.04	
2012-08	3.51	-0.06	
2012-09	3.43	-0.08	
2012-10	3.33	-0.11	
2012-11	3.01	-0.2	
2012-12	2.92	-0.23	
2013-01	3.46	-0.1	
2013-02	3.56	-0.08	
2013-03	4.1	0.05	
2013-04	4.12	0.05	
2013-05	4.24	0.07	
2013-06	3.82	-0.04	
2013-07	3.62	-0.1	
2013-08	4.33	0.07	
2013-09	4.29	0.05	
2013-10	4.81	0.16	
2013-11	4.99	0.2	
2013-12	5.42	0.28	
2014-01	5.02	0.18	
2014-02	5.16	0.2	
2014-03	4.67	0.07	
2014-04	4.51	0.03	
2014-05	4.35	-0.02	
2014-06	4.42	-0.01	
2014-07	4.95	0.1	
2014-08	5.36	0.18	
2014-09	5.51	0.2	
2014-10	6.65	0.44	
2014-11	6.42	0.37	
2014-12	6.66	0.41	
2015-01	6.95	0.46	
2015-02	6.8	0.41	
2015-03	8.17	0.68	
2015-04	9.69	0.97	
2015-05	11.05	1.21	
2015-06	11.32	1.24	
2015-07	6.93	0.36	
2015-08	7.62	0.49	
2015-09	6.12	0.2	
2015-10	6.78	0.32	
2015-11	7.27	0.41	
2015-12	7.35	0.42	
2016-01	7.46	0.44	
2016-02	7.73	0.49	
2016-03	6.99	0.35	
2016-04	6.67	0.29	
2016-05	6.66	0.29	
2016-06	6.59	0.27	
2016-07	7.51	0.44	
2016-08	9.53	0.81	
2016-09	9.25	0.74	
2016-10	9.92	0.84	
2016-11	9.49	0.74	
2016-12	9.45	0.72	
2017-01	9.43	0.69	
2017-02	9.43	0.67	
2017-03	9.55	0.67	
2017-04	10.32	0.79	
2017-05	10.77	0.84	
2017-06	11.59	0.96	
2017-07	10.39	0.74	
2017-08	9.68	0.6	
2017-09	10.38	0.7	
2017-10	10.75	0.75	
2017-11	10.75	0.73	
2017-12	9.91	0.59	
2018-01	9.2	0.47	
2018-02	8.04	0.28	
2018-03	8.66	0.37	
2018-04	8.61	0.36	
2018-05	9.08	0.43	
2018-06	8.29	0.3	
2018-07	7.93	0.24	
2018-08	7.36	0.15	
2018-09	7.38	0.15	
2018-10	8.24	0.28	
2018-11	8.83	0.36	
2018-12	8.87	0.36	
2019-01	7.93	0.21	
2019-02	8.88	0.35	
2019-03	9.56	0.45	
2019-04	10.48	0.58	
2019-05	10.32	0.54	
2019-06	11.39	0.68	
2019-07	12.42	0.82	
2019-08	13.49	0.95	
2019-09	13.75	0.96	
2019-10	14.01	0.97	
2019-11	13.37	0.86	
2019-12	13.17	0.81	
2020-01	14.14	0.92	
2020-02	17.36	1.31	
2020-03	16.95	1.22	
2020-04	17.49	1.25	
2020-05	17.71	1.24	
2020-06	20.87	1.58	
2020-07	23.81	1.87	
2020-08	27.49	2.22	
2020-09	24.09	1.76	
2020-10	22.82	1.56	
2020-11	21.43	1.35	
2020-12	24.46	1.63	
2021-01	24.4	1.56	
2021-02	23.2	1.39	
2021-03	19.63	0.98	
2021-04	20.8	1.07	
2021-05	20.13	0.97	
2021-06	19.62	0.89	
2021-07	23.76	1.24	
2021-08	20.88	0.94	
2021-09	19.96	0.83	
2021-10	18.77	0.7	
2021-11	17.75	0.58	
2021-12	17.1	0.51	
2022-01	17.49	0.52	
2022-02	16.46	0.42	
2022-03	15.55	0.33	
2022-04	12.48	0.06	
2022-05	12.7	0.07	
2022-06	14.02	0.18	
2022-07	14.89	0.24	
2022-08	15.08	0.24	
2022-09	15.22	0.24	
2022-10	15.09	0.22	
2022-11	15.68	0.26	
2022-12	16.25	0.29	
2023-01	17.4	0.37	
2023-02	16.51	0.29	
2023-03	17.11	0.33	
2023-04	19.15	0.47	
2023-05	19.23	0.46	
2023-06	19	0.43	
2023-07	18.17	0.36	
2023-08	17.51	0.3	
2023-09	17.91	0.33	
2023-10	19.37	0.43	
2023-11	21.55	0.57	
2023-12	22.23	0.6	
2024-01	20.5	0.46	
2024-02	19.76	0.4	
2024-03	19.56	0.37	
2024-04	19.88	0.38	
2024-05	20.91	0.44	
2024-06	21.81	0.49	
2024-07	21.16	0.43	
2024-08	20.84	0.39	
2024-09	19.55	0.3	
2024-10	19.36	0.27	
2024-11	18.97	0.24	
2024-12	18.17	0.18	
2025-01	17.15	0.11	
2025-02	18.1	0.16	
