month	ct_avg_前复权价格	股东人数
1998-06	0.99	20881	
1998-12	0.9	23630	
1999-06	1.19	33068	
1999-12	1.32	38119	
2000-06	1.54	39536	
2000-12	1.74	34648	
2001-06	1.93	42400	
2001-12	1.38	34648	
2002-06	1.21	37730	
2002-09	1.22	38257	
2002-12	0.95	38430	
2003-03	0.98	37596	
2003-06	1.04	35918	
2003-09	0.85	40263	
2003-12	0.83	42424	
2004-03	0.91	38325	
2004-06	0.98	31668	
2004-09	0.82	35224	
2004-12	0.92	38475	
2005-03	0.85	37455	
2005-06	0.64	40738	
2005-09	0.66	40329	
2005-12	0.66	31910	
2006-03	0.87	30651	
2006-06	2.19	20621	
2006-09	2.05	20347	
2006-12	3.07	13918	
2007-03	4.78	17815	
2007-06	5.64	11148	
2007-09	6.85	12204	
2007-12	6.97	14013	
2008-03	5.17	18963	
2008-06	3.65	28977	
2008-09	2.31	27191	
2008-12	3.47	30832	
2009-03	4.16	33905	
2009-06	5.25	51416	
2009-09	6.32	81544	
2009-12	6.55	91826	
2010-03	5.79	79264	
2010-06	6.18	55878	
2010-09	5.91	57020	
2010-12	5.64	59887	
2011-03	5.3	62515	
2011-06	4.14	63618	
2011-09	4.21	59136	
2011-12	4.07	57481	
2012-03	3.75	58808	
2012-06	3.52	58730	
2012-09	3.43	57907	
2012-12	2.92	56201	
2013-03	4.1	55890	
2013-06	3.82	56648	
2013-09	4.29	50110	
2013-12	5.42	52358	
2014-03	4.67	50478	
2014-06	4.42	48176	
2014-09	5.51	38026	
2014-12	6.66	33532	
2015-03	8.17	23309	
2015-06	11.32	24708	
2015-09	6.12	31893	
2015-12	7.35	25591	
2016-03	6.99	28994	
2016-06	6.59	25722	
2016-09	9.25	25240	
2016-12	9.45	25736	
2017-03	9.55	28248	
2017-06	11.59	28586	
2017-09	10.38	39680	
2017-10	10.75	42034	
2017-12	9.91	45336	
2018-03	8.66	44297	
2018-06	8.29	43137	
2018-09	7.38	40929	
2018-12	8.87	34824	
2019-03	9.56	29879	
2019-06	11.39	27493	
2019-09	13.75	28956	
2019-12	13.17	30797	
2020-03	16.95	34534	
2020-06	20.87	41545	
2020-09	24.09	57007	
2020-12	24.46	52237	
2021-03	19.63	64074	
2021-06	19.62	67264	
2021-09	19.96	75467	
2021-12	17.1	85757	
2022-03	15.55	76516	
2022-06	14.02	74886	
2022-09	15.22	67862	
2022-12	16.25	68879	
2023-03	17.11	61733	
2023-06	19	52336	
2023-09	17.91	52870	
2023-12	22.23	44059	
2024-03	19.56	48217	
2024-06	21.81	44169	
2024-09	19.55	48667	
