month	ct_avg_前复权价格	股东人数
2000-12	0.99	37108	
2001-06	1.21	18271	
2001-12	1.24	14325	
2002-06	1.12	13335	
2002-09	1.18	13024	
2002-12	1	13661	
2003-03	1.07	14391	
2003-06	1.22	13242	
2003-09	1.12	13534	
2003-12	1.3	11504	
2004-03	1.65	12021	
2004-06	1.34	15340	
2004-09	1.21	21795	
2004-12	1.12	28801	
2005-03	1.01	34142	
2005-06	0.92	29899	
2005-09	1.02	23897	
2005-12	0.93	22956	
2006-03	1.19	14491	
2006-06	2.13	15941	
2006-09	2.05	18178	
2006-12	3.84	12185	
2007-03	5.32	27303	
2007-06	11.55	24022	
2007-09	13.49	34515	
2007-12	15.62	24168	
2008-03	14.14	22874	
2008-06	12.25	14992	
2008-09	7.22	55229	
2008-12	8.22	84074	
2009-03	12.49	62089	
2009-06	12.77	52351	
2009-09	16.3	54863	
2009-12	17.29	85632	
2010-03	15.47	107331	
2010-06	12.18	134293	
2010-09	18.76	360533	
2019-05	14.37	325137	
2019-06	15.97	317847	
2020-02	18.39	262796	
2020-03	17.67	263320	
2020-06	18.82	1315	
2020-07	23.73	238024	
2020-08	24.76	232233	
2020-09	24.47	231777	
2020-10	24.61	236254	
2020-11	23.51	241709.67	
2020-12	29.49	159198.67	
2021-01	35.24	261369.67	
2021-02	42.27	298105	
2021-03	39.52	323898	
2021-04	37.65	316253	
2021-05	33.31	318440	
2021-06	29.32	324397	
2021-07	25.62	346091.5	
2021-08	26.48	387884	
2023-01	18.84	350621	
2023-02	20.95	350330	
2023-04	21	325005	
2023-05	21.16	322655.5	
2023-06	21.74	1104	
2023-07	22.89	302476	
2023-08	22.71	297098	
2023-09	23.97	281310	
2023-10	22.76	279598	
2023-11	22.39	276811	
2023-12	22.22	272821	
2024-01	24.02	261138	
2024-02	27.14	250278	
2024-03	27.64	238413.5	
2024-04	30.58	226414.5	
2024-05	29.47	229067.33	
2024-06	27.48	227733.5	
2024-07	25.22	227601.67	
2024-08	23.59	230001.67	
2024-09	22.63	233304.5	
2024-10	25.27	238343.33	
2024-11	26.06	237312.33	
2024-12	25.8	234989.67	
