month	ct_avg_前复权价格	人均持股
2000-12	0.99	1347	
2001-06	1.21	2737	
2001-12	1.24	6981	
2002-06	1.12	7499	
2002-09	1.18	7678	
2002-12	1	9516	
2003-03	1.07	9033	
2003-06	1.22	9817	
2003-09	1.12	9605	
2003-12	1.3	11300	
2004-03	1.65	14059	
2004-06	1.34	11017	
2004-09	1.21	7754	
2004-12	1.12	5868	
2005-03	1.01	4950	
2005-06	0.92	5652	
2005-09	1.02	7072	
2005-12	0.93	7362	
2006-03	1.19	11662	
2006-06	2.13	10602	
2006-09	2.05	12272	
2006-12	3.84	18308	
2007-03	5.32	8171	
2007-06	11.55	13930	
2007-09	13.49	12082	
2007-12	15.62	17255	
2008-03	14.14	18231	
2008-06	12.25	55632	
2008-09	7.22	15101	
2008-12	8.22	10695	
2009-03	12.49	14482	
2009-06	12.77	14274	
2009-09	16.3	14982	
2009-12	17.29	9599	
2010-03	15.47	7658	
2010-06	12.18	12454	
2010-09	18.76	11597	
2019-05	14.37	19362	
2019-06	15.97	19820	
2020-02	18.39	24420	
2020-03	17.67	24371	
2020-06	18.82	1055671	
2020-07	23.73	27043	
2020-08	24.76	27719	
2020-09	24.47	27770	
2020-10	24.61	27308	
2020-11	23.51	26701	
2020-12	29.49	390065.67	
2021-01	35.24	24970	
2021-02	42.27	22022	
2021-03	39.52	20168	
2021-04	37.65	20654	
2021-05	33.31	20512	
2021-06	29.32	20135	
2021-07	25.62	18930.5	
2021-08	26.48	18158	
2023-01	18.84	20161	
2023-02	20.95	20177	
2023-04	21	21750	
2023-05	21.16	21908.5	
2023-06	21.74	1432939	
2023-07	22.89	23361	
2023-08	22.71	23784	
2023-09	23.97	25119	
2023-10	22.76	25272	
2023-11	22.39	25527	
2023-12	22.22	25900	
2024-01	24.02	27082	
2024-02	27.14	28251	
2024-03	27.64	29663	
2024-04	30.58	31228	
2024-05	29.47	30866.67	
2024-06	27.48	31047.5	
2024-07	25.22	31065.33	
2024-08	23.59	30741.33	
2024-09	22.63	30306	
2024-10	25.27	29667.67	
2024-11	26.06	29794.33	
2024-12	25.8	30093.33	
