month	ct_avg_前复权价格	股东人数
2001-12	0.82	25121	
2002-03	0.81	24984	
2002-06	0.73	23073	
2002-09	0.74	22656	
2002-12	0.58	22714	
2003-03	0.59	22531	
2003-06	0.49	21938	
2003-09	0.48	22079	
2003-12	0.37	22714	
2004-03	0.41	20373	
2004-06	0.36	19836	
2004-09	0.3	19142	
2004-12	0.29	18915	
2005-03	0.25	18526	
2005-06	0.21	18330	
2005-09	0.22	17670	
2005-12	0.22	17643	
2006-03	0.22	16906	
2006-06	0.3	15332	
2006-09	0.32	15041	
2006-12	0.32	14443	
2007-03	0.52	11910	
2007-06	0.63	12335	
2007-09	1.07	13347	
2007-12	1.09	15539	
2008-03	0.91	16949	
2008-06	0.56	16597	
2008-09	0.42	17099	
2008-12	0.45	17016	
2009-03	0.64	16892	
2009-06	0.9	27789	
2009-09	1.01	25979	
2009-12	1.25	25883	
2010-03	1.64	15201	
2010-06	1.25	28182	
2010-09	1.74	22133	
2010-12	1.53	30278	
2011-03	1.78	21616	
2011-06	1.82	19620	
2011-09	1.56	18785	
2011-12	1.28	18801	
2012-03	1.27	19948	
2012-06	1.21	19496	
2012-09	0.99	19749	
2012-12	0.94	18748	
2013-03	1.01	18987	
2013-06	0.89	18481	
2013-09	0.92	17802	
2013-12	0.96	17514	
2014-03	1.22	17132	
2014-06	1.16	17574	
2014-09	1.41	18480	
2014-12	1.2	17044	
2015-03	1.64	16913	
2015-06	2.49	22285	
2015-09	2.44	45830	
2015-12	4.2	49315	
2016-03	2.67	55905	
2016-06	2.03	43287	
2016-09	2.58	35565	
2016-11	2.85	34647	
2016-12	2.85	34200	
2017-01	2.85	34200	
2017-03	3	46714	
2017-06	2.71	38745	
2017-09	3.36	33276	
2017-12	4.18	28250	
2018-03	5.28	27488	
2018-06	5.31	25351	
2018-09	5.56	24696	
2018-12	4.88	25506	
2019-03	5.92	20644	
2019-06	5.95	25070	
2019-09	7.84	24000	
2019-12	7.45	25486	
2020-03	6.91	38827	
2020-06	7.18	42681	
2020-09	10.15	42904	
2020-12	13.52	41318	
2021-02	21.8	59000	
2021-03	17.18	87553	
2021-06	13.91	128295	
2021-09	15.01	127870	
2021-12	11.76	150491	
2022-03	11.44	127027	
2022-06	12.68	106780	
2022-09	10.51	120211	
2022-12	9.35	114006	
2023-03	9.37	113210	
2023-06	8.2	109992	
2023-09	8.28	102740	
2023-12	7.37	101183	
2024-03	7.31	98151	
2024-06	8.16	97520	
2024-09	7.57	92624	
