month	ct_avg_前复权价格	人均持股
2001-12	0.82	1533	
2002-03	0.81	1541	
2002-06	0.73	1669	
2002-09	0.74	1699	
2002-12	0.58	1695	
2003-03	0.59	1709	
2003-06	0.49	1755	
2003-09	0.48	1744	
2003-12	0.37	1695	
2004-03	0.41	1890	
2004-06	0.36	1941	
2004-09	0.3	2011	
2004-12	0.29	2035	
2005-03	0.25	2078	
2005-06	0.21	2100	
2005-09	0.22	2179	
2005-12	0.22	2182	
2006-03	0.22	2277	
2006-06	0.3	2511	
2006-09	0.32	3532	
2006-12	0.32	3679	
2007-03	0.52	4461	
2007-06	0.63	4307	
2007-09	1.07	4137	
2007-12	1.09	3553	
2008-03	0.91	3258	
2008-06	0.56	3327	
2008-09	0.42	3229	
2008-12	0.45	3245	
2009-03	0.64	3269	
2009-06	0.9	3974	
2009-09	1.01	8083	
2009-12	1.25	8113	
2010-03	1.64	13815	
2010-06	1.25	7452	
2010-09	1.74	9488	
2010-12	1.53	6936	
2011-03	1.78	9715	
2011-06	1.82	10703	
2011-09	1.56	11179	
2011-12	1.28	11170	
2012-03	1.27	10527	
2012-06	1.21	10771	
2012-09	0.99	10633	
2012-12	0.94	11201	
2013-03	1.01	11060	
2013-06	0.89	11363	
2013-09	0.92	11796	
2013-12	0.96	11990	
2014-03	1.22	12258	
2014-06	1.16	11949	
2014-09	1.41	11364	
2014-12	1.2	14140	
2015-03	1.64	17167	
2015-06	2.49	13029	
2015-09	2.44	14571	
2015-12	4.2	13541	
2016-03	2.67	11945	
2016-06	2.03	15427	
2016-09	2.58	18777	
2016-11	2.85	19274	
2016-12	2.85	19526	
2017-01	2.85	19526	
2017-03	3	14295	
2017-06	2.71	23728	
2017-09	3.36	27628	
2017-12	4.18	32544	
2018-03	5.28	33446	
2018-06	5.31	36265	
2018-09	5.56	37227	
2018-12	4.88	36045	
2019-03	5.92	44534	
2019-06	5.95	184760	
2019-09	7.84	192997	
2019-12	7.45	181744	
2020-03	6.91	119297	
2020-06	7.18	108525	
2020-09	10.15	107960	
2020-12	13.52	112135	
2021-02	21.8	119307	
2021-03	17.18	80398	
2021-06	13.91	54867	
2021-09	15.01	55049	
2021-12	11.76	46774	
2022-03	11.44	55414	
2022-06	12.68	65922	
2022-09	10.51	58556	
2022-12	9.35	61743	
2023-03	9.37	62177	
2023-06	8.2	63996	
2023-09	8.28	68514	
2023-12	7.37	69568	
2024-03	7.31	71717	
2024-06	8.16	72181	
2024-09	7.57	75996	
