month	ct_avg_前复权价格	人均持股
2007-06	0.91	3021	
2007-09	0.97	4580	
2007-12	1.09	4453	
2008-03	0.92	4190	
2008-06	0.75	10455	
2008-09	0.47	10428	
2008-12	0.44	8780	
2009-03	0.58	8368	
2009-06	0.71	5620	
2009-09	0.52	5784	
2009-12	0.65	6744	
2010-03	0.84	12325	
2010-06	0.88	14509	
2010-09	1.19	17966	
2010-12	1.88	22995	
2011-03	2.4	23396	
2011-06	1.99	46591	
2011-09	1.9	40206	
2011-12	1.3	24859	
2012-03	1.53	33000	
2012-06	1.46	40449	
2012-09	1.47	44715	
2012-12	1.33	45289	
2013-03	1.48	47729	
2013-06	1.98	48257	
2013-09	2.32	49073	
2013-12	2.09	40506	
2014-03	1.86	32735	
2014-06	2.12	35360	
2014-09	2.47	34827	
2014-12	2.28	35623	
2015-03	3.23	31120	
2015-06	6.72	30228	
2015-09	2.54	25626	
2015-12	3.03	22596	
2016-03	1.99	23108	
2016-06	1.99	22209	
2016-09	1.99	22221	
2016-12	1.99	25598	
2017-03	1.99	25590	
2017-06	1.99	25594	
2017-09	1.99	24006	
2017-12	2.86	17483	
2018-03	2.32	18414	
2018-06	1.9	19840	
2018-09	1.82	21819	
2018-12	1.73	23815	
2019-03	2.42	25165	
2019-06	2.35	28511	
2019-09	2.99	25131	
2019-11	2.67	24393	
2019-12	2.69	22061	
2020-03	4.08	17440	
2020-06	4.84	18905	
2020-09	5.33	14476	
2020-10	5.74	16262	
2020-11	5.6	15972	
2020-12	6.03	17081	
2021-01	7.2	16676	
2021-02	6.66	16764	
2021-03	6.67	19205.5	
2021-05	6.69	18669	
2021-06	7.73	19114	
2021-07	10.52	20343	
2021-09	11.59	15915.5	
2021-10	11.97	16172.5	
2021-11	11.4	12279	
2021-12	9.96	12390	
2022-02	10.8	15954	
2022-03	11.06	17370	
2022-04	9.74	17522	
2022-05	10.08	18252	
2022-06	11.52	20793	
2022-07	13.72	19000	
2022-08	12.74	17945	
2022-09	11.3	17104	
2022-10	10.46	16396	
2022-11	10.65	15719	
2022-12	9.44	14924	
2023-01	9.78	15686	
2023-02	10.37	16656	
2023-03	11.29	17881	
2023-04	11.03	17853	
2023-05	9.72	16909.5	
2023-06	9.34	20857	
2023-08	8.17	18611.5	
2023-09	7.34	18688	
2023-10	6.26	18565	
2023-11	5.6	17548	
2023-12	4.67	16748	
2024-03	3.98	14441	
2024-06	2.96	14424	
2024-09	2.58	15174	
