month	ct_avg_前复权价格	股东人数
2007-03	1.12	67363	
2007-06	1.42	45823	
2007-09	2.56	50919	
2007-12	2.38	78778	
2008-03	1.66	119314	
2008-06	1.32	139246	
2008-09	0.79	140834	
2008-12	0.71	138516	
2009-03	0.95	114761	
2009-06	1.52	85976	
2009-09	1.57	110297	
2009-12	1.82	92662	
2010-03	1.66	126942	
2010-06	1.21	191262	
2010-09	1.22	211317	
2010-12	1.23	242596	
2011-03	1.39	202060	
2011-06	1.23	256427	
2011-09	1.19	260929	
2011-12	1.15	257051	
2012-03	1.26	237262	
2012-06	1.21	242233	
2012-09	1.13	243032	
2012-12	1.4	201217	
2013-03	1.82	214165	
2013-06	1.51	230103	
2013-09	1.72	243146	
2013-12	1.52	277748	
2014-03	1.35	293480	
2014-06	1.47	266586	
2014-09	1.6	270589	
2014-12	2.16	263429	
2015-03	2.49	318725	
2015-06	2.97	442825	
2015-09	2.31	313749	
2015-12	2.65	258931	
2016-03	2.44	247147	
2016-06	2.55	229070	
2016-09	2.65	218666	
2016-12	2.75	208708	
2017-03	2.72	233080	
2017-06	2.77	245133	
2017-09	3.01	228251	
2017-12	2.97	239610	
2018-03	3.03	259828	
2018-06	2.71	273441	
2018-09	2.72	254005	
2018-12	2.8	243308	
2019-03	3.29	225088	
2019-06	3.33	221003	
2019-09	3.28	239213	
2019-12	3.64	200349	
2020-03	3.09	250889	
2020-06	2.98	276585	
2020-09	3.16	297184	
2020-12	4.01	222673	
2021-03	4.67	246263	
2021-06	4.15	332285	
2021-09	3.85	343598	
2021-12	3.88	324972	
2022-03	4.18	282227	
2022-06	4.1	285262	
2022-09	3.66	328310	
2022-12	3.75	301572	
2023-03	3.6	338007	
2023-06	3.61	336691	
2023-09	3.73	308759	
2023-12	3.34	330688	
2024-03	3.77	299560	
2024-06	4.02	266732	
2024-09	4.09	242314	
