month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2009-05	0.6	18.08	
2009-06	0.67	32.1	
2009-07	0.83	50.82	
2009-08	0.9	56.5	
2009-09	0.75	46.87	
2009-10	0.78	44.7	
2009-11	0.82	56.42	
2009-12	0.83	52.8	
2010-01	0.78	30.54	
2010-02	0.69	-9.46	
2010-03	0.7	-21.43	
2010-04	0.69	-23.38	
2010-05	0.57	-60.04	
2010-06	0.55	-72.98	
2010-07	0.51	-82.14	
2010-08	0.58	-69.48	
2010-09	0.56	-68.23	
2010-10	0.68	-16.35	
2010-11	0.63	-10.43	
2010-12	0.56	-56.64	
2011-01	0.56	-61.92	
2011-02	0.6	-29.05	
2011-03	0.61	-4.58	
2011-04	0.63	22.74	
2011-05	0.56	-29.89	
2011-06	0.59	-24.62	
2011-07	0.59	-3.87	
2011-08	0.52	-58	
2011-09	0.48	-87.42	
2011-10	0.46	-90.96	
2011-11	0.45	-87.86	
2011-12	0.39	-96.75	
2012-01	0.38	-90	
2012-02	0.4	-79.02	
2012-03	0.4	-77.68	
2012-04	0.38	-85.61	
2012-05	0.39	-75.45	
2012-06	0.36	-86.83	
2012-07	0.34	-92	
2012-08	0.32	-90.49	
2012-09	0.28	-95.13	
2012-10	0.28	-91.22	
2012-11	0.26	-92.65	
2012-12	0.27	-79.72	
2013-01	0.29	-61.88	
2013-02	0.28	-57.5	
2013-03	0.25	-82.06	
2013-04	0.23	-89.38	
2013-05	0.23	-85.11	
2013-06	0.2	-90.34	
2013-07	0.17	-92.51	
2013-08	0.18	-85.23	
2013-09	0.21	-64.47	
2013-10	0.24	-27.58	
2013-11	0.22	-26.53	
2013-12	0.2	-38.07	
2014-01	0.18	-66.24	
2014-02	0.18	-64.62	
2014-03	0.18	-71.26	
2014-04	0.18	-63.14	
2014-05	0.17	-74.56	
2014-06	0.17	-75.45	
2014-07	0.18	-51.01	
2014-08	0.21	7.44	
2014-09	0.21	27.17	
2014-10	0.21	33.68	
2014-11	0.22	47.32	
2014-12	0.3	74.92	
2015-01	0.32	82.14	
2015-02	0.28	75	
2015-03	0.34	90.22	
2015-04	0.44	98.09	
2015-05	0.51	95.54	
2015-06	0.52	90.52	
2015-07	0.36	51.51	
2015-08	0.35	31.08	
2015-09	0.28	-8.97	
2015-10	0.29	-17.38	
2015-11	0.29	-22.32	
2015-12	0.28	-40.26	
2016-01	0.24	-64.55	
2016-02	0.23	-73.93	
2016-03	0.25	-73.02	
2016-04	0.25	-69.24	
2016-05	0.22	-87.5	
2016-06	0.21	-88.08	
2016-07	0.22	-80.36	
2016-08	0.22	-78.57	
2016-09	0.21	-79.11	
2016-10	0.21	-68.97	
2016-11	0.24	-22.36	
2016-12	0.25	8.89	
2017-01	0.25	22.62	
2017-02	0.28	43.45	
2017-03	0.27	42.12	
2017-04	0.27	42.41	
2017-05	0.24	1.21	
2017-06	0.24	-13.84	
2017-07	0.28	36.86	
2017-08	0.39	85.17	
2017-09	0.44	94.43	
2017-10	0.44	90.86	
2017-11	0.44	86.73	
2017-12	0.44	83.17	
2018-01	0.44	77.23	
2018-02	0.42	65.06	
2018-03	0.28	-1.91	
2018-04	0.26	-33.18	
2018-05	0.25	-51.06	
2018-06	0.22	-66.07	
2018-07	0.2	-73.7	
2018-08	0.21	-73.6	
2018-09	0.22	-64.43	
2018-10	0.2	-78.02	
2018-11	0.21	-72.2	
2018-12	0.2	-82.05	
2019-01	0.2	-73.01	
2019-02	0.21	-46.85	
2019-03	0.24	-1.74	
2019-04	0.24	18.24	
2019-05	0.22	6.69	
2019-06	0.21	0.56	
2019-07	0.21	-12	
2019-08	0.2	-38.76	
2019-09	0.2	-48.08	
2019-10	0.19	-62.85	
2019-11	0.18	-72.58	
2019-12	0.18	-70.13	
2020-01	0.19	-58.7	
2020-02	0.17	-76.56	
2020-03	0.17	-81.9	
2020-04	0.16	-81.89	
2020-05	0.15	-83.14	
2020-06	0.15	-80.89	
2020-07	0.18	-34.01	
2020-08	0.18	-6.25	
2020-09	0.17	-25.73	
2020-10	0.16	-50.89	
2020-11	0.19	-9.23	
2020-12	0.21	46.39	
2021-01	0.2	48.84	
2021-02	0.21	45.83	
2021-03	0.23	74.15	
2021-04	0.23	80.23	
2021-05	0.29	90.58	
2021-06	0.28	86.69	
2021-07	0.31	93.95	
2021-08	0.34	92.9	
2021-09	0.48	96.61	
2021-10	0.38	79.52	
2021-11	0.3	45.86	
2021-12	0.34	44.22	
2022-01	0.32	30.78	
2022-02	0.34	25.28	
2022-03	0.34	33.31	
2022-04	0.29	-12.08	
2022-05	0.26	-38.49	
2022-06	0.27	-47.11	
2022-07	0.25	-71.77	
2022-08	0.25	-75.78	
2022-09	0.25	-69.68	
2022-10	0.23	-85.04	
2022-11	0.24	-76.62	
2022-12	0.26	-49.07	
2023-01	0.27	-27.62	
2023-02	0.3	15.49	
2023-03	0.31	37.38	
2023-04	0.34	56.77	
2023-05	0.32	56.25	
2023-06	0.3	47.05	
2023-07	0.33	61.27	
2023-08	0.34	75.43	
2023-09	0.36	84.33	
2023-10	0.34	67.86	
2023-11	0.32	40.22	
2023-12	0.29	-8.76	
2024-01	0.31	-14.24	
2024-02	0.33	5.29	
2024-03	0.37	50.64	
2024-04	0.41	72.68	
2024-05	0.44	86.83	
2024-06	0.43	80.92	
2024-07	0.41	72.24	
2024-08	0.37	39.37	
2024-09	0.39	29.75	
2024-10	0.48	75.89	
2024-11	0.45	75.47	
2024-12	0.42	56.65	
2025-01	0.43	46.03	
2025-02	0.45	75	
