month	ct_avg_前复权价格	人均持股
2005-12	1.5	0	
2006-03	1.58	0	
2006-06	2.38	0	
2006-12	1.73	7736	
2007-03	2.23	5057	
2007-06	2.37	4562	
2007-09	2.66	4518	
2007-12	2.3	15435	
2008-03	1.99	15262	
2008-06	1.43	16084	
2008-09	1.19	15262	
2008-12	1.01	17083	
2009-03	1.18	15894	
2009-06	1.55	16678	
2009-09	1.5	17419	
2009-12	1.57	47438	
2010-03	1.54	47652	
2010-06	1.16	49166	
2010-09	1.23	50801	
2010-12	1.11	51808	
2011-03	1.2	53220	
2011-06	1.1	54110	
2011-09	0.94	55040	
2011-12	0.81	55373	
2012-03	0.87	56535	
2012-06	0.79	56829	
2012-09	0.75	57518	
2012-12	0.77	57872	
2013-03	0.83	59023	
2013-06	0.81	60367	
2013-09	1.94	49985	
2013-12	1.67	54145	
2014-03	1.46	54788	
2014-06	1.44	62516	
2014-09	1.71	67200	
2014-12	2.08	69113	
2015-03	2.34	68896	
2015-06	3.16	52741	
2015-09	2.45	68300	
2015-12	2.25	72668	
2016-03	1.7	72274	
2016-06	1.7	78414	
2016-09	1.8	80661	
2016-12	1.77	83314	
2017-02	1.97	81212	
2017-03	1.99	80950	
2017-06	2.14	91008	
2017-09	2.32	97387	
2017-12	2.5	86942	
2018-03	2.58	89487	
2018-06	2.22	95826	
2018-09	1.9	98342	
2018-12	1.94	100676	
2019-03	2.5	108735	
2019-06	2.45	111222	
2019-09	2.21	101846	
2019-12	2.11	104749	
2020-03	1.69	100736	
2020-06	1.55	100412	
2020-09	1.65	102955	
2020-12	1.73	104278	
2021-03	1.83	108349	
2021-06	1.8	108035	
2021-09	2.39	126234	
2021-12	2.16	123783	
2022-03	2.18	129217	
2022-06	2.36	128613	
2022-09	2.22	132288	
2022-12	2.19	135156	
2023-03	2.23	137705	
2023-06	2.14	138042	
2023-09	2.16	141739	
2023-12	2.1	142537	
2024-03	2.22	150293	
2024-06	2.44	157543	
2024-09	2.56	162741	
