month	ct_avg_前复权价格	人均持股
2009-12	1.16	5418	
2010-03	1.08	5159	
2010-06	1.11	8172	
2010-09	1.47	9791	
2010-12	1.93	9417	
2011-03	1.68	5890	
2011-06	1.36	6610	
2011-09	1.58	9788	
2011-12	1.59	11938	
2012-03	1.6	11977	
2012-06	1.65	12460	
2012-09	1.66	11520	
2012-12	1.55	50665	
2013-03	1.83	56800	
2013-06	1.78	51680	
2013-09	2.33	55159	
2013-12	2.05	52644	
2014-03	2.1	52157	
2014-06	1.9	52635	
2014-09	2.33	61271	
2014-12	2.56	71498	
2015-03	3.08	83625	
2015-06	3.93	53028	
2015-09	3.24	55645	
2015-12	3.45	62902	
2016-03	2.66	46337	
2016-06	2.72	52996	
2016-09	2.88	56904	
2016-12	2.64	44208	
2017-03	3.24	56300	
2017-06	3.59	76601	
2017-09	4.14	69261	
2017-12	5.35	70522	
2018-03	6.98	62914	
2018-06	8.32	63024	
2018-09	7.97	56933	
2018-12	7.5	61517	
2019-03	7.95	65900	
2019-06	10.23	61187	
2019-09	11.86	51497	
2019-12	11.04	48365	
2020-03	9.75	30708	
2020-06	15.04	45769	
2020-09	27.42	34440	
2020-12	28.81	36254	
2021-03	39.02	19637	
2021-06	38.95	14072	
2021-09	31.43	13659	
2021-12	27.8	12003	
2022-03	22.78	11193	
2022-06	24.84	12361	
2022-09	24.51	12669	
