month	ct_avg_前复权价格	股东人数
2009-12	1.16	32482	
2010-03	1.08	42645	
2010-06	1.11	26920	
2010-09	1.47	22469	
2010-12	1.93	23362	
2011-03	1.68	37350	
2011-06	1.36	33282	
2011-09	1.58	22477	
2011-12	1.59	18428	
2012-03	1.6	18369	
2012-06	1.65	17657	
2012-09	1.66	19098	
2012-12	1.55	17369	
2013-03	1.83	15493	
2013-06	1.78	17028	
2013-09	2.33	15954	
2013-12	2.05	16716	
2014-03	2.1	16872	
2014-06	1.9	16719	
2014-09	2.33	15933	
2014-12	2.56	13654	
2015-03	3.08	11674	
2015-06	3.93	18410	
2015-09	3.24	17544	
2015-12	3.45	15520	
2016-03	2.66	21068	
2016-06	2.72	18421	
2016-09	2.88	17156	
2016-12	2.64	22083	
2017-03	3.24	17340	
2017-06	3.59	25489	
2017-09	4.14	28190	
2017-12	5.35	27686	
2018-03	6.98	31034	
2018-06	8.32	30980	
2018-09	7.97	34294	
2018-12	7.5	31739	
2019-03	7.95	29628	
2019-06	10.23	31910	
2019-09	11.86	37914	
2019-12	11.04	40370	
2020-03	9.75	63581	
2020-06	15.04	42659	
2020-09	27.42	56692	
2020-12	28.81	53856	
2021-03	39.02	99429	
2021-06	38.95	138750	
2021-09	31.43	142947	
2021-12	27.8	162669	
2022-03	22.78	174441	
2022-06	24.84	157952	
2022-09	24.51	154113	
