month	ct_avg_前复权价格	人均持股
2003-06	0.97	2017	
2003-09	0.79	2106	
2003-12	0.65	2213	
2004-03	1.03	3481	
2004-06	0.98	4535	
2004-09	0.81	3587	
2004-12	0.81	3020	
2005-03	0.64	2987	
2005-06	0.55	3498	
2005-09	0.74	4510	
2005-12	0.75	7309	
2006-03	0.9	6556	
2006-06	1.19	7981	
2006-09	1.37	9416	
2006-12	1.53	14428	
2007-03	2	9536	
2007-06	2.02	8020	
2007-09	2.68	11193	
2007-12	2.66	6872	
2008-03	2.64	6385	
2008-06	1.73	8068	
2008-09	1.12	6640	
2008-12	1.05	7894	
2009-03	1.31	6765	
2009-06	1.56	6720	
2009-09	1.65	6778	
2009-12	2.62	9312	
2010-03	3.12	5670	
2010-06	3.81	4668	
2010-09	4.11	4779	
2010-12	4.09	4386	
2011-03	3.84	4450	
2011-06	2.86	4521	
2011-09	2.62	4755	
2011-12	1.97	4879	
2012-03	2.15	5019	
2012-06	1.76	5185	
2012-09	1.65	5297	
2012-12	1.4	5457	
2013-03	1.71	5556	
2013-06	2.08	6089	
2013-09	2.27	6354	
2013-12	2.25	6875	
2014-03	2.93	7486	
2014-06	2.93	7707	
2014-09	3.87	8795	
2014-12	3.85	8231	
2015-03	5.24	8409	
2015-06	8.92	9013	
2015-09	4.69	10264	
2015-12	7.61	12122	
2016-03	7.61	12128	
2016-06	6.4	10219	
2016-09	6.45	13067	
2016-12	6.25	12579	
2017-03	6.58	13818	
2017-06	5.45	13090	
2017-09	5.98	13402	
2017-12	7.55	10774	
2018-03	7.22	11273	
2018-06	6.06	9727	
2018-09	4.65	9947	
2018-12	3.29	9881	
2019-03	5.03	8467	
2019-06	4.58	7824	
2019-09	6.3	9404	
2019-12	7.86	8206	
2020-03	8.23	5767	
2020-06	10.14	5553	
2020-09	12.65	3888	
2020-12	14.37	4438	
2021-03	12.43	4263	
2021-06	12.35	3909	
2021-09	11.42	4395	
2021-12	11.01	4621	
2022-03	8.94	4979	
2022-06	8.72	4866	
2022-09	8.25	5024	
2022-12	8.43	5286	
2023-03	10.73	6271	
2023-06	11.18	6658	
2023-09	11	7372	
2023-12	10.32	7877	
2024-03	10.01	6248	
2024-06	10.46	7775	
2024-09	10.55	8021	
