month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2007-07	7.62	2.45	
2007-08	9.83	3.27	
2007-09	12.99	4.37	
2007-10	12.45	3.92	
2007-11	11.52	3.38	
2007-12	13.06	3.75	
2008-01	14.77	4.11	
2008-02	15.12	4.01	
2008-03	14.08	3.47	
2008-04	12.31	2.78	
2008-05	14.23	3.19	
2008-06	11.86	2.39	
2008-07	10.91	2.03	
2008-08	9.26	1.52	
2008-09	7.02	0.88	
2008-10	6.19	0.64	
2008-11	6.62	0.73	
2008-12	7.01	0.81	
2009-01	7.42	0.89	
2009-02	8.31	1.08	
2009-03	7.53	0.86	
2009-04	8	0.95	
2009-05	7.33	0.77	
2009-06	7.21	0.72	
2009-07	8.39	0.97	
2009-08	8.54	0.98	
2009-09	7.49	0.71	
2009-10	7.75	0.75	
2009-11	8.41	0.88	
2009-12	8.95	0.97	
2010-01	9.79	1.12	
2010-02	8.67	0.85	
2010-03	9.7	1.03	
2010-04	9.9	1.04	
2010-05	8.29	0.68	
2010-06	7.89	0.58	
2010-07	7.76	0.54	
2010-08	9.23	0.8	
2010-09	9.76	0.88	
2010-10	11.18	1.11	
2010-11	11.19	1.07	
2010-12	11.24	1.05	
2011-01	10.93	0.96	
2011-02	12.05	1.12	
2011-03	14.2	1.44	
2011-04	13.82	1.33	
2011-05	12.78	1.11	
2011-06	13.66	1.21	
2011-07	15.15	1.4	
2011-08	13.32	1.07	
2011-09	10.25	0.58	
2011-10	9.06	0.38	
2011-11	8.7	0.31	
2011-12	6.52	-0.02	
2012-01	6.49	-0.04	
2012-02	7.44	0.1	
2012-03	8.1	0.18	
2012-04	8	0.16	
2012-05	7.73	0.11	
2012-06	7.54	0.08	
2012-07	6.52	-0.08	
2012-08	6.08	-0.14	
2012-09	5.34	-0.25	
2012-10	5.63	-0.21	
2012-11	5.77	-0.2	
2012-12	6.66	-0.08	
2013-01	6.91	-0.05	
2013-02	6.78	-0.08	
2013-03	6.1	-0.17	
2013-04	6.44	-0.13	
2013-05	6	-0.2	
2013-06	5.87	-0.22	
2013-07	6.06	-0.2	
2013-08	5.8	-0.24	
2013-09	6.03	-0.21	
2013-10	5.61	-0.27	
2013-11	5.25	-0.32	
2013-12	5.45	-0.3	
2014-01	5.27	-0.33	
2014-02	5.49	-0.3	
2014-03	5.52	-0.3	
2014-04	5.68	-0.28	
2014-05	5.41	-0.32	
2014-06	5.4	-0.32	
2014-07	6.38	-0.21	
2014-08	6.68	-0.17	
2014-09	7.14	-0.12	
2014-10	7.36	-0.1	
2014-11	9	0.09	
2014-12	10.85	0.3	
2015-01	11.34	0.35	
2015-02	11.71	0.38	
2015-03	14.06	0.63	
2015-04	18.01	1.06	
2015-05	19.84	1.23	
2015-06	23.32	1.57	
2015-07	18	0.95	
2015-08	20.11	1.15	
2015-09	15.85	0.68	
2015-10	17.29	0.82	
2015-11	18.46	0.92	
2015-12	18.49	0.91	
2016-01	16.25	0.67	
2016-02	15.2	0.56	
2016-03	15.29	0.56	
2016-04	16.12	0.64	
2016-05	15.41	0.57	
