month	ct_avg_前复权价格	人均持股
1997-12	1.08	1186	
1998-06	1.58	1260	
1998-12	1.3	1201	
1999-06	1.83	1301	
1999-12	1.75	1253	
2000-06	2.66	1233	
2000-12	3.41	1696	
2001-12	2.62	1332	
2002-06	2.21	1373	
2002-09	2.27	1368	
2002-12	1.87	1383	
2003-03	1.9	1399	
2003-06	1.81	1409	
2003-09	1.61	1423	
2003-12	1.5	1424	
2004-03	1.68	1466	
2004-06	1.36	1498	
2004-09	1.26	1518	
2004-12	1.26	1542	
2005-03	1.18	1466	
2005-06	0.88	1584	
2005-09	0.96	1619	
2005-12	0.85	1654	
2006-03	1.18	1749	
2006-06	1.77	2297	
2006-09	2.15	2685	
2006-12	2.76	3442	
2007-03	4.48	5095	
2007-06	8.21	3392	
2007-09	11.54	4531	
2007-12	11.3	3327	
2008-03	11.03	3637	
2008-06	9	3925	
2008-09	5.23	3633	
2008-12	4.24	3330	
2009-03	9.04	3633	
2009-06	10.09	3395	
2009-09	14.69	3606	
2009-12	14.83	3134	
2010-03	13.67	3529	
2010-06	21.05	3925	
2010-09	35.01	3457	
2010-12	36.39	2522	
2011-03	44.12	3551	
2011-06	57.73	3297	
2011-09	45.95	3096	
2011-12	31.4	3084	
2012-03	50.76	3314	
2012-06	69.71	4323	
2012-09	53.54	3898	
2012-12	55.05	4401	
2013-03	49.02	3988	
2013-06	39.19	4063	
2013-09	46.65	4337	
2013-12	38.71	4276	
2014-03	32.65	4230	
2014-06	31.19	4331	
2014-09	36.02	4603	
2014-12	40.16	5109	
2015-03	42.23	5597	
2015-06	55.19	6571	
2015-09	31.89	7163	
2015-12	34.3	7010	
2016-03	30.44	7576	
2016-06	33.77	11522	
2016-09	31.03	11661	
2016-12	30.71	12648	
2017-03	30.65	13144	
2017-06	26.94	13293	
2017-09	43.15	10376	
2017-12	32.94	10061	
2018-03	32.05	10286	
2018-06	28.37	10651	
2018-09	23.77	10802	
2018-12	22.81	11084	
2019-03	27.45	11285	
2019-06	31.89	10135	
2019-09	28.1	10821	
2019-12	25.35	11072	
2020-03	22.01	11478	
2020-06	23.5	11651	
2020-09	27.98	10975	
2020-12	30.94	11626	
2021-03	50.43	9025	
2021-06	50.76	10547	
2021-09	128.09	8962	
2021-12	121.02	6986	
2022-03	102.39	7634	
2022-06	92.43	6705	
2022-09	72.84	6358	
2022-12	64.49	6284	
2023-03	66.07	6348	
2023-06	59.17	6620	
2023-09	55.47	6815	
2023-12	47.67	7069	
2024-03	48.81	7294	
2024-06	44.39	7465	
2024-09	42.7	7652	
