month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
1998-12	1.52	9.94	
1999-01	1.51	-22.19	
1999-02	1.46	-53.82	
1999-03	1.45	-67.24	
1999-04	1.32	-82.26	
1999-05	1.21	-88.75	
1999-06	1.6	-45.05	
1999-07	1.83	14.2	
1999-08	1.79	45.33	
1999-09	1.68	49.27	
1999-10	1.52	20.93	
1999-11	1.43	-18.18	
1999-12	1.39	-40.94	
2000-01	1.46	-38.82	
2000-02	1.49	-31.41	
2000-03	1.53	-15.14	
2000-04	1.6	28.08	
2000-05	1.51	6.15	
2000-06	1.59	30.52	
2000-07	1.61	51.23	
2000-08	1.59	45.85	
2000-09	1.47	-14.37	
2000-10	1.46	-39.97	
2000-11	1.53	-18.63	
2000-12	1.48	-44.09	
2001-01	1.56	-1.28	
2001-02	1.53	-5.06	
2001-03	1.76	62.01	
2001-04	1.82	81.46	
2001-05	1.82	86.21	
2001-06	1.76	70.66	
2001-07	1.7	51.78	
2001-08	1.59	9.32	
2001-09	1.5	-27.37	
2001-10	1.38	-47.57	
2001-11	1.36	-57.87	
2001-12	1.44	-49.96	
2002-01	1.29	-74.11	
2002-02	1.3	-81.34	
2002-03	1.43	-58.84	
2002-04	1.39	-56.74	
2002-05	1.3	-75.55	
2002-06	1.29	-83.26	
2002-07	1.37	-47.01	
2002-08	1.33	-71.59	
2002-09	1.34	-57.99	
2002-10	1.32	-62.95	
2002-11	1.33	-47.92	
2002-12	1.26	-87.13	
2003-01	1.3	-67.68	
2003-02	1.33	-36.01	
2003-03	1.35	-8.55	
2003-04	1.44	30.68	
2003-05	1.38	39.17	
2003-06	1.37	33.67	
2003-07	1.3	-18.13	
2003-08	1.29	-37.54	
2003-09	1.28	-53.53	
2003-10	1.31	-48.86	
2003-11	1.35	-3.62	
2003-12	1.41	40.06	
2004-01	1.53	71.57	
2004-02	1.7	87.86	
2004-03	1.66	85.13	
2004-04	1.67	81.7	
2004-05	1.7	87.56	
2004-06	1.74	89.08	
2004-07	1.88	95.82	
2004-08	1.81	82.06	
2004-09	1.82	76.91	
2004-10	2	95.7	
2004-11	1.88	77.88	
2004-12	1.71	27.33	
2005-01	1.64	-6.79	
2005-02	1.75	-1.85	
2005-03	1.58	-33.81	
2005-04	1.63	-41.28	
2005-05	1.72	-16.91	
2005-06	1.69	-23.5	
2005-07	1.76	11.31	
2005-08	1.81	39.75	
2005-09	1.86	58.36	
2005-10	1.68	14.29	
2005-11	1.65	-20.25	
2005-12	1.71	-19.2	
2006-01	2.03	57.31	
2006-02	2.15	86.55	
2006-03	2.27	95.3	
2006-04	2.46	96.16	
2006-05	2.59	96.08	
2006-06	2.72	96.1	
2006-07	3.03	93.58	
2006-08	2.74	75.93	
2006-09	2.73	67.13	
2006-10	2.82	74.05	
2006-11	3.44	94.6	
2006-12	3.87	96.9	
2007-01	5.29	99.64	
2007-02	5.78	95.36	
2007-03	5.65	90.22	
2007-04	7.07	98.89	
2007-05	9.43	99.11	
2007-06	11.71	98.04	
2007-07	11.79	89.81	
2007-08	13.23	97.98	
2007-09	15.06	96.65	
2007-10	14.7	88.24	
2007-11	13.41	70.45	
2007-12	14.78	76.92	
2008-01	18.68	95.98	
2008-02	19.43	94.88	
2008-03	15.98	66.16	
2008-04	14.37	30.91	
2008-05	15.58	40.22	
2008-06	11.72	-9.91	
2008-07	11.55	-27.1	
2008-08	9.7	-53.57	
2008-09	8.27	-71.38	
2008-10	7.93	-85.18	
2008-11	8.68	-75.31	
2008-12	9.93	-49.38	
2009-01	9.39	-53.16	
2009-02	11.37	-15.98	
2009-03	12.15	10.92	
2009-04	14.59	46.05	
2009-05	15.97	59.82	
2009-06	15.15	59.17	
2009-07	17.36	84.08	
2009-08	16.6	77.72	
2009-09	16.73	77.4	
2009-10	19.53	95.37	
2009-11	21.49	96.51	
2009-12	21.51	90.65	
2010-01	19.85	71.88	
2010-02	19.08	51.01	
2010-03	20.85	74.03	
2010-04	19.91	61.35	
2010-05	16.08	-5	
2010-06	15.98	-26.08	
2010-07	16.31	-34.66	
2010-08	18.08	-15.06	
2010-09	17.46	-23.54	
2010-10	20.8	7.76	
2010-11	21	40.34	
2010-12	21.44	58.11	
2011-01	20.41	47.46	
2011-02	22.83	68.09	
2011-03	26.57	87.46	
2011-04	27	90.22	
2011-05	26.88	87.41	
2011-06	26.79	77.81	
2011-07	28.51	94.98	
2011-08	26.17	62.81	
2011-09	24.07	16.67	
2011-10	23.44	-8.37	
2011-11	23.09	-22.16	
2011-12	20.7	-51.22	
2012-01	21.84	-47.44	
2012-02	23.11	-31.07	
2012-03	25.21	6.9	
2012-04	26.02	28.68	
2012-05	26.68	47.85	
2012-06	26.24	52.95	
2012-07	26.64	60.35	
2012-08	25.68	43.79	
2012-09	25.98	43.12	
2012-10	26.87	68.65	
2012-11	28.52	91.27	
2012-12	30.07	96.98	
2013-01	34.22	99.46	
2013-02	35.68	93.39	
2013-03	35.01	87.41	
2013-04	33.86	76.89	
2013-05	33.25	61.73	
2013-06	31.24	35.24	
2013-07	31.9	24.5	
2013-08	34.52	57.02	
2013-09	34.15	60.85	
2013-10	36.14	76.59	
2013-11	38.98	87.12	
2013-12	41.78	93.22	
2014-01	38.25	74.87	
2014-02	38.58	72.99	
2014-03	35.54	27.85	
2014-04	38.37	47.79	
2014-05	38.39	50	
2014-06	39.87	75.71	
2014-07	38.86	53.38	
