month	ct_avg_前复权价格	人均持股
2016-08	1.38	1201	
2016-09	1.22	3830	
2016-12	1.14	4544	
2017-02	1.11	4794	
2017-03	1.12	4947	
2017-06	1.05	5330	
2017-09	0.97	25462	
2017-12	0.87	27049	
2018-03	0.84	28164	
2018-06	0.76	29326	
2018-09	0.73	30076	
2018-12	0.71	31018	
2019-03	0.84	33020	
2019-06	0.84	36825	
2019-09	0.83	72383	
2019-12	0.87	74735	
2020-03	0.76	74369	
2020-04	0.72	76493	
2020-06	0.72	73332	
2020-07	0.79	76093	
2020-09	0.82	76870	
2020-10	0.8	80427	
2020-11	0.78	78750	
2020-12	0.76	84496	
2021-01	0.74	87322	
2021-02	0.77	91017	
2021-03	0.84	94130	
2021-05	0.99	107104	
2021-06	1.03	110805	
2021-07	0.97	108795	
2021-08	0.93	105519	
2021-09	0.87	91068	
2021-10	0.87	98639	
2021-11	0.87	96114	
2021-12	0.83	89820	
2022-03	0.93	113915	
2022-06	1	122382	
2022-09	1.11	135611	
2022-12	1.09	132567	
2023-03	1.06	120217	
2023-06	1.11	126609	
2023-09	1.13	133777	
2023-12	1.05	121820	
2024-03	1.23	145847	
2024-06	1.25	134856	
2024-09	1.32	150330	
