month	ct_avg_前复权价格	人均持股
2000-06	1.01	942	
2000-12	1	1025	
2001-12	1.53	16756	
2002-06	1.38	11148	
2002-09	1.32	10280	
2002-12	0.97	10348	
2003-03	0.98	9776	
2003-06	0.97	7499	
2003-09	0.8	7218	
2003-12	0.71	6742	
2004-03	0.99	7170	
2004-06	0.83	5052	
2004-09	0.82	7842	
2004-12	0.79	7604	
2005-03	0.75	7369	
2005-06	0.59	7442	
2005-09	0.57	7087	
2005-12	0.47	7346	
2006-03	0.49	7251	
2006-06	0.75	7527	
2006-09	0.73	7783	
2006-12	0.78	8250	
2007-03	1.75	7501	
2007-06	2.81	6741	
2007-09	3.22	6379	
2007-12	3.82	6379	
2008-03	3.1	4227	
2008-06	2.41	4699	
2008-09	1.08	4717	
2008-12	1.01	4599	
2009-03	1.32	5622	
2009-06	1.85	7956	
2009-09	2.01	8202	
2009-12	2.37	7298	
2010-03	2.37	7003	
2010-06	1.7	7089	
2010-09	2.01	7328	
2010-12	2.09	8093	
2011-03	2.58	16446	
2011-06	2.85	16446	
2011-09	2.5	10978	
2011-12	1.8	12156	
2012-03	1.59	11844	
2012-06	2.75	12305	
2012-09	3.05	16067	
2012-12	3	16942	
2013-03	3.62	19588	
2013-06	2.97	18946	
2013-09	2.74	18759	
2013-12	2.61	19223	
2014-03	2.66	18441	
2014-06	2.52	19294	
2014-09	3.92	29625	
2014-12	5.12	33213	
2015-03	5.86	17762	
2015-06	7.57	20329	
2015-09	3.28	16829	
2015-12	4.25	18444	
2016-03	4	32797	
2016-06	4.98	31927	
2016-09	4.98	31955	
2016-12	4.83	28451	
2017-03	5.15	31353	
2017-06	4.18	30583	
2017-07	4.39	28960	
2017-08	4.68	26855	
2017-09	4.81	30431.5	
2017-10	4.63	29910	
2017-12	4.35	32429	
2018-01	4.8	34784.5	
2018-03	4.82	36498.5	
2018-04	5.17	35749	
2018-05	5.34	37972	
2018-06	5.03	53911	
2018-07	4.53	53918	
2018-08	4.13	53939	
2018-09	3.75	52797.25	
2018-10	3.65	52418.67	
2018-11	3.98	52813.67	
2018-12	4.34	49659.5	
2019-01	4.73	49399.5	
2019-02	5.12	48750.5	
2019-03	5.1	42392.25	
2019-04	4.95	43467.67	
2019-05	4.56	43990.67	
2019-06	6.14	36879	
2019-07	6.66	38744	
2019-08	7.34	29969.33	
2019-09	7.52	29505.5	
2019-10	6.36	29114.33	
2019-11	5.75	30543.5	
2019-12	6.16	30214	
2020-01	6.58	26958	
2020-02	6.27	28672.67	
2020-03	6.56	26148.67	
2020-04	7.74	31247.33	
2020-05	7.77	31712	
2020-06	7.43	28328.33	
2020-07	8.37	28546.33	
2020-08	8.2	23303.33	
2020-09	7.44	23973.67	
2020-12	6.02	23398.5	
2021-01	5.52	23422	
2021-02	5.95	34898.5	
2021-03	6.17	35452	
2021-04	6.16	37325.33	
2021-05	7.29	42150.33	
2021-06	7.08	44850.67	
2021-07	6.75	44021.67	
2021-08	6.15	41054.33	
2021-09	6.34	41268.67	
2021-10	6.37	44949.5	
2021-11	6.48	47326	
2021-12	6.21	41816.33	
2022-01	6.11	41404.33	
2022-02	6.19	41640.67	
2022-03	6.35	53619	
2022-06	7.25	55163	
2022-08	8.29	73106	
2022-09	8.89	84908	
2022-12	8.47	45775	
2023-03	9.14	52541	
2023-06	8.86	50137	
2023-09	10.56	79902	
2023-12	10.84	83098	
2024-03	12.01	85775	
2024-06	12.7	69974	
2024-09	12.15	51663	
