month	ct_avg_前复权价格	人均持股
2011-11	0.99	914	
2011-12	0.91	4558	
2012-01	0.72	4792	
2012-03	0.75	3083	
2012-06	0.6	6622	
2012-09	0.46	6211	
2012-12	0.42	12182	
2013-03	0.55	13444	
2013-06	0.78	15230	
2013-09	1.28	20361	
2013-12	1.51	23595	
2014-03	1.69	14797	
2014-06	1.58	19595	
2014-09	2	18206	
2014-12	1.78	18850	
2015-03	2.72	47354	
2015-06	4.31	14754	
2015-09	2.26	16780	
2015-12	2.82	13554	
2016-03	2.11	13529	
2016-06	2.53	13120	
2016-09	2.39	21828	
2016-12	2.03	20507	
2017-03	1.99	20885.5	
2017-06	2.03	21015	
2017-08	2.39	30274.5	
2017-09	2.88	32140	
2017-10	3.25	34940	
2017-12	3.42	28928	
2018-01	3.33	28466.5	
2018-02	2.94	29055	
2018-03	3.4	28713	
2018-04	3.45	29160.5	
2018-05	3.29	26356	
2018-06	1.88	19957.5	
2018-07	1.58	19493	
2018-08	1.36	18327	
2018-09	1.32	17802	
2018-12	1.8	21875	
2019-03	2.25	20833	
2019-06	1.77	23898.67	
2019-09	2.36	27757	
2019-11	1.95	24876	
2019-12	2.12	25997	
2020-03	2.12	20544	
2020-04	1.93	21100	
2020-05	2.13	22762.5	
2020-06	2.41	29080	
2020-09	4.85	21708	
2020-11	9.03	20937	
2020-12	11.74	13229	
2021-01	17.57	10407	
2021-03	14.04	7058	
2021-06	19.16	10012	
2021-09	27.03	8808	
2021-12	28.46	8124	
2022-03	23.19	7819	
2022-06	17.88	7322	
2022-09	22.54	8956	
2022-12	20.35	8277	
2023-03	21.03	7897	
2023-06	21.51	10511	
2023-09	17.83	8161	
2023-12	15.86	8871	
2024-03	19.88	10455	
2024-06	18.85	14070	
2024-09	21.87	14501	
