month	ct_avg_前复权价格	股东人数
1998-12	1.54	80282	
1999-12	1.69	166856	
2000-12	1.63	283107	
2001-12	1.43	258313	
2002-06	1.55	219676	
2002-09	1.69	208238	
2002-12	1.6	200576	
2003-03	1.78	168511	
2003-06	1.81	142514	
2003-09	1.94	106330	
2003-12	2.16	88095	
2004-03	2.65	72177	
2004-06	2.6	61826	
2004-09	2.97	51134	
2004-12	3.47	40177	
2005-03	3.8	35977	
2005-06	3.74	31651	
2005-09	3.72	32369	
2005-12	3.19	32512	
2006-03	3.31	41502	
2006-06	3.87	47271	
2006-09	3.81	40806	
2006-12	5.05	32695	
2007-03	7.02	52757	
2007-06	11.15	53002	
2007-09	11.36	75952	
2007-12	10.14	82560	
2008-03	7.36	97825	
2008-06	5.2	98917	
2008-09	4.65	88095	
2008-12	3.29	92297	
2009-03	3.84	98198	
2009-06	4.23	108813	
2009-09	4	127505	
2009-12	4.56	129111	
2010-03	5.27	167985	
2010-06	3.66	179740	
2010-09	3.72	169202	
2010-12	3.54	170472	
2011-03	4.12	144590	
2011-06	3.64	131988	
2011-09	3.61	124649	
2011-12	3.57	117336	
2012-01	3.59	116631	
2012-03	3.8	114138	
2012-06	3.64	111725	
2012-09	3.57	108778	
2012-12	3.56	104130	
2013-03	4.03	95176	
2013-06	3.79	92932	
2013-09	4.89	97200	
2013-12	4.6	92663	
2014-03	3.95	92971	
2014-06	4.01	91196	
2014-09	4.61	84761	
2014-12	6.04	76082	
2015-03	7.33	59356	
2015-06	10.66	72403	
2015-09	8.82	55258	
2015-12	9.68	51227	
2016-03	9.29	47325	
2016-06	8.6	53484	
2016-09	8.96	45167	
2016-12	8.71	48114	
2017-02	9.03	44921	
2017-03	9.31	41848	
2017-06	12.27	39931	
2017-09	13.02	36182	
2017-12	14.4	34616	
2018-03	16.44	30840	
2018-06	18.77	31557	
2018-09	18.29	33082	
2018-12	16.86	33075	
2019-03	19.36	34983	
2019-06	25.2	42209	
2019-09	27.74	64735	
2019-12	26.15	73489	
2020-03	22.22	99164	
2020-06	24.49	103237	
2020-09	24.81	135163	
2020-12	25.71	135220	
2021-03	20.25	299405	
2021-06	16.73	318582	
2021-09	15.01	289634	
2021-12	15.43	254814	
2022-03	17.33	189452	
2022-06	16.96	190921	
2022-09	19.91	142469	
2022-12	19.76	163775	
2023-03	19.25	170961	
2023-06	15.78	190108	
2023-09	13.1	229241	
2023-12	11.31	225858	
2024-03	12.23	216065	
2024-06	11.35	212779	
2024-09	11.04	205798	
