month	ct_avg_前复权价格	人均持股
1998-12	1.54	5605	
1999-12	1.69	2697	
2000-12	1.63	1700	
2001-12	1.43	1983	
2002-06	1.55	2332	
2002-09	1.69	2462	
2002-12	1.6	2556	
2003-03	1.78	3042	
2003-06	1.81	3616	
2003-09	1.94	4911	
2003-12	2.16	7791	
2004-03	2.65	10079	
2004-06	2.6	12243	
2004-09	2.97	14803	
2004-12	3.47	18841	
2005-03	3.8	21040	
2005-06	3.74	23916	
2005-09	3.72	23385	
2005-12	3.19	23282	
2006-03	3.31	21705	
2006-06	3.87	19056	
2006-09	3.81	22075	
2006-12	5.05	27551	
2007-03	7.02	18900	
2007-06	11.15	18813	
2007-09	11.36	13128	
2007-12	10.14	12078	
2008-03	7.36	11178	
2008-06	5.2	11054	
2008-09	4.65	12412	
2008-12	3.29	11847	
2009-03	3.84	11135	
2009-06	4.23	10049	
2009-09	4	8576	
2009-12	4.56	8469	
2010-03	5.27	6509	
2010-06	3.66	6084	
2010-09	3.72	6463	
2010-12	3.54	6414	
2011-03	4.12	7563	
2011-06	3.64	8285	
2011-09	3.61	8772	
2011-12	3.57	9319	
2012-01	3.59	9376	
2012-03	3.8	9580	
2012-06	3.64	9787	
2012-09	3.57	10052	
2012-12	3.56	10501	
2013-03	4.03	11489	
2013-06	3.79	11766	
2013-09	4.89	11250	
2013-12	4.6	11801	
2014-03	3.95	11761	
2014-06	4.01	11990	
2014-09	4.61	12901	
2014-12	6.04	14372	
2015-03	7.33	18422	
2015-06	10.66	15103	
2015-09	8.82	19789	
2015-12	9.68	21346	
2016-03	9.29	23106	
2016-06	8.6	20445	
2016-09	8.96	24210	
2016-12	8.71	22727	
2017-02	9.03	24342	
2017-03	9.31	26130	
2017-06	12.27	27384	
2017-09	13.02	30222	
2017-12	14.4	31589	
2018-03	16.44	35456	
2018-06	18.77	34651	
2018-09	18.29	33054	
2018-12	16.86	33061	
2019-03	19.36	31257	
2019-06	25.2	25906	
2019-09	27.74	16892	
2019-12	26.15	14879	
2020-03	22.22	11027	
2020-06	24.49	10592	
2020-09	24.81	8090	
2020-12	25.71	8087	
2021-03	20.25	3652	
2021-06	16.73	3451.5	
2021-09	15.01	3775	
2021-12	15.43	4291	
2022-03	17.33	5772	
2022-06	16.96	5727	
2022-09	19.91	7675	
2022-12	19.76	6677	
2023-03	19.25	11271	
2023-06	15.78	10136	
2023-09	13.1	8406	
2023-12	11.31	8532	
2024-03	12.23	8918	
2024-06	11.35	9056	
2024-09	11.04	9363	
