month	ct_avg_前复权价格	人均持股
2015-01	1.43	0	
2015-03	2.51	2051	
2015-06	5.33	3227	
2015-09	2.94	2209	
2015-12	6.48	2676	
2016-03	4.15	4130	
2016-06	3.76	4513	
2016-09	3.52	4890	
2016-12	3.08	4975	
2017-03	3.02	5736	
2017-06	3.13	5912	
2017-09	3.58	4789	
2017-12	2.92	5026	
2018-03	3.57	8169	
2018-06	2.64	7340	
2018-09	1.94	7551	
2018-12	1.84	7684	
2019-03	2.13	8031	
2019-06	1.8	7997	
2019-09	1.8	8044	
2019-12	2.16	8337	
2020-03	2.77	12439	
2020-06	3.11	12397	
2020-09	3.79	9437	
2020-12	2.86	9623	
2021-03	3.31	8621	
2021-06	2.46	9812	
2021-09	2.49	11152	
2021-12	3.02	12530	
2022-03	2.31	11585	
2022-06	2.12	11743	
2022-09	1.86	12072	
2022-12	1.95	12327	
2023-03	4.18	12077	
2023-06	7.35	6847	
2023-09	4.72	6852	
2023-12	5.34	7952	
2024-03	5.72	8297	
2024-06	4.61	8879	
2024-09	3.88	9453	
