month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2010-11	1.7	0.44	
2010-12	1.81	0.52	
2011-01	1.68	0.41	
2011-02	1.71	0.42	
2011-03	1.77	0.46	
2011-04	1.75	0.43	
2011-05	1.57	0.29	
2011-06	1.4	0.15	
2011-07	1.57	0.28	
2011-08	1.63	0.31	
2011-09	1.53	0.23	
2011-10	1.47	0.19	
2011-11	1.6	0.28	
2011-12	1.54	0.23	
2012-01	1.44	0.14	
2012-02	1.49	0.17	
2012-03	1.61	0.27	
2012-04	1.63	0.27	
2012-05	1.73	0.34	
2012-06	1.68	0.29	
2012-07	1.64	0.26	
2012-08	1.58	0.21	
2012-09	1.54	0.18	
2012-10	1.52	0.15	
2012-11	1.55	0.17	
2012-12	1.58	0.19	
2013-01	1.72	0.28	
2013-02	2.09	0.55	
2013-03	2.39	0.76	
2013-04	2.57	0.86	
2013-05	2.59	0.85	
2013-06	2.51	0.78	
2013-07	3.02	1.1	
2013-08	3.31	1.27	
2013-09	3.65	1.45	
2013-10	4.15	1.71	
2013-11	3.9	1.5	
2013-12	3.97	1.48	
2014-01	3.71	1.28	
2014-02	3.28	0.99	
2014-03	3.21	0.91	
2014-04	3.18	0.86	
2014-05	3.25	0.88	
2014-06	2.93	0.67	
2014-07	2.75	0.54	
2014-08	2.86	0.59	
2014-09	3	0.65	
2014-10	2.9	0.58	
2014-11	2.84	0.53	
2014-12	3.02	0.61	
2015-01	3.28	0.73	
2015-02	3.21	0.67	
2015-03	3.56	0.84	
2015-04	3.6	0.83	
2015-05	3.6	0.81	
2015-06	4.21	1.08	
2015-07	3.32	0.63	
2015-08	3.48	0.69	
2015-09	2.84	0.38	
2015-10	2.93	0.42	
2015-11	2.98	0.43	
2015-12	2.87	0.37	
2016-01	2.3	0.1	
2016-02	2.01	-0.04	
2016-03	2.08	0	
2016-04	2.14	0.02	
2016-05	2.3	0.1	
2016-06	2.3	0.1	
2016-07	2.56	0.22	
2016-08	2.74	0.3	
2016-09	2.61	0.23	
2016-10	2.62	0.22	
2016-11	2.62	0.22	
2016-12	2.46	0.14	
2017-01	2.4	0.1	
2017-02	2.43	0.1	
2017-03	2.43	0.1	
2017-04	2.4	0.08	
2017-05	2.23	-0.01	
2017-06	2.3	0.02	
2017-07	2.32	0.02	
2017-08	2.36	0.04	
2017-09	2.45	0.07	
2017-10	2.72	0.18	
2017-11	2.8	0.2	
2017-12	2.7	0.15	
2018-01	2.84	0.2	
2018-02	2.49	0.05	
2018-03	2.49	0.05	
2018-04	2.3	-0.04	
2018-05	2.17	-0.09	
2018-06	2.04	-0.15	
2018-07	1.87	-0.22	
2018-08	1.82	-0.24	
2018-09	1.77	-0.26	
2018-10	1.56	-0.35	
2018-11	1.55	-0.35	
2018-12	1.54	-0.36	
2019-01	1.6	-0.33	
2019-02	1.69	-0.3	
2019-03	1.88	-0.22	
2019-04	2.02	-0.16	
2019-05	1.89	-0.22	
2019-06	2	-0.17	
2019-07	2.2	-0.09	
2019-08	2.04	-0.16	
2019-09	2.13	-0.12	
2019-10	2.03	-0.16	
2019-11	2.2	-0.1	
2019-12	2.24	-0.08	
2020-01	2.4	-0.02	
2020-02	2.17	-0.12	
2020-03	2.08	-0.16	
2020-04	2.31	-0.06	
2020-05	2.69	0.08	
2020-06	2.94	0.18	
2020-07	3.17	0.26	
2020-08	3.86	0.52	
2020-09	3.47	0.36	
2020-10	3.33	0.3	
2020-11	3.02	0.17	
2020-12	3.13	0.2	
2021-01	3.67	0.4	
2021-02	3.54	0.34	
2021-03	3.36	0.26	
2021-04	3.59	0.34	
2021-05	3.16	0.17	
2021-06	3	0.11	
2021-07	2.66	-0.02	
2021-08	2.57	-0.05	
2021-09	2.59	-0.04	
2021-10	2.67	-0.01	
2021-11	2.82	0.04	
2021-12	2.83	0.05	
2022-01	2.74	0.02	
2022-02	2.58	-0.04	
2022-03	2.34	-0.12	
2022-04	2.22	-0.16	
2022-05	2.28	-0.13	
2022-06	2.34	-0.11	
2022-07	2.35	-0.1	
2022-08	2.37	-0.09	
2022-09	2.14	-0.17	
2022-10	2.02	-0.22	
2022-11	1.99	-0.23	
2022-12	2.14	-0.17	
2023-01	2.1	-0.18	
2023-02	2.16	-0.15	
2023-03	2.11	-0.17	
2023-04	2.08	-0.18	
2023-05	2.21	-0.12	
2023-06	2.16	-0.14	
2023-07	2.12	-0.15	
2023-08	2.14	-0.14	
2023-09	2.09	-0.15	
2023-10	1.98	-0.19	
2023-11	1.87	-0.23	
2023-12	1.78	-0.26	
2024-01	1.7	-0.29	
2024-02	1.8	-0.25	
2024-03	1.84	-0.23	
2024-04	1.84	-0.22	
2024-05	1.79	-0.24	
2024-06	1.65	-0.3	
2024-07	1.63	-0.31	
2024-08	1.65	-0.3	
2024-09	1.59	-0.32	
2024-10	1.76	-0.25	
2024-11	1.79	-0.23	
2024-12	1.84	-0.21	
2025-01	1.68	-0.28	
