month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2000-07	1.26	85.83	
2000-08	1.3	88.2	
2000-09	1.16	38.43	
2000-10	1.16	10.82	
2000-11	1.23	34.7	
2000-12	1.25	54.68	
2001-01	1.29	65.62	
2001-02	1.21	25.4	
2001-03	1.25	38.23	
2001-04	1.29	73.55	
2001-05	1.36	83.28	
2001-06	1.4	85.93	
2001-07	1.32	67.29	
2001-08	1.17	5.98	
2001-09	1.13	-24.64	
2001-10	0.99	-56.94	
2001-11	0.99	-71.23	
2001-12	1.02	-75.3	
2002-01	0.85	-95.45	
2002-02	0.86	-89.82	
2002-03	0.93	-76.62	
2002-04	0.94	-68.02	
2002-05	0.9	-82.09	
2002-06	0.91	-76.25	
2002-07	0.96	-26.59	
2002-08	0.95	-16.76	
2002-09	0.96	-0.85	
2002-10	0.89	-45.24	
2002-11	0.82	-70.96	
2002-12	0.77	-86.24	
2003-01	0.77	-83.97	
2003-02	0.81	-71.67	
2003-03	0.77	-83.59	
2003-04	0.79	-68.39	
2003-05	0.81	-47.26	
2003-06	0.8	-42.65	
2003-07	0.78	-59.05	
2003-08	0.75	-78.15	
2003-09	0.71	-87.14	
2003-10	0.69	-88.74	
2003-11	0.66	-89.78	
2003-12	0.71	-66.77	
2004-01	0.74	-42.51	
2004-02	0.79	-5.04	
2004-03	0.82	22.01	
2004-04	0.86	48.9	
2004-05	0.8	35.55	
2004-06	0.72	-2.88	
2004-07	0.73	-30.15	
2004-08	0.71	-46.92	
2004-09	0.77	-23.34	
2004-10	0.81	31.7	
2004-11	0.76	22.48	
2004-12	0.71	-30.12	
2005-01	0.62	-74.24	
2005-02	0.64	-78.71	
2005-03	0.64	-81.41	
2005-04	0.6	-90.01	
2005-05	0.54	-96.11	
2005-06	0.53	-89.49	
2005-07	0.46	-96.9	
2005-08	0.53	-74.65	
2005-09	0.69	-19.12	
2005-10	0.81	23.33	
2005-11	0.74	32.02	
2005-12	0.73	39.49	
2006-01	0.9	71.32	
2006-02	1	82.09	
2006-03	0.96	80.78	
2006-04	1.04	92.99	
2006-05	1.2	97.87	
2006-06	1.33	98.26	
2006-07	1.32	88.05	
2006-08	1.11	57.34	
2006-09	1.11	40.6	
2006-10	1.15	47.06	
2006-11	1.1	12.54	
2006-12	1.17	35.29	
2007-01	1.31	67.45	
2007-02	1.48	82.8	
2007-03	1.71	92.78	
2007-04	2.18	97.24	
2007-05	2.9	98.21	
2007-06	2.7	89.41	
2007-07	2.11	64	
2007-08	2.59	79.97	
2007-09	2.89	88.66	
2007-10	2.77	81.55	
2007-11	2.87	86.16	
2007-12	2.79	75.05	
2008-01	3.5	92.74	
2008-02	3.33	87.62	
2008-03	3.08	71.51	
2008-04	2.14	9.23	
2008-05	2.4	-4.46	
2008-06	1.83	-40.94	
2008-07	1.78	-59.63	
2008-08	1.38	-86.61	
2008-09	1.09	-90.65	
