month	ct_avg_前复权价格	人均持股
2010-11	1.04	0	
2010-12	0.99	1856	
2011-03	1.15	1768	
2011-06	0.93	2843	
2011-09	0.83	2988	
2011-12	0.6	3101	
2012-01	0.59	3080	
2012-03	0.64	3064	
2012-06	0.54	3329	
2012-09	0.42	3439	
2012-12	0.34	3522	
2013-03	0.38	3474	
2013-06	0.29	3766	
2013-09	0.29	3761	
2013-12	0.28	36860	
2014-03	0.31	37259	
2014-06	0.28	38245	
2014-09	0.41	38075	
2014-12	0.4	44034	
2015-03	0.62	50469	
2015-06	0.97	57971	
2015-09	0.46	111894	
2015-12	0.95	117819	
2016-03	0.9	112005	
2016-06	0.8	114080	
2016-09	0.89	126900	
2016-12	1.03	127576	
2017-03	1.04	157527	
2017-06	0.96	189867	
2017-09	1.03	170947	
2017-12	1.43	163550	
2018-03	1.62	169808	
2018-06	1.59	260022	
2018-09	1.71	262688	
2018-12	1.56	287871	
2019-03	1.8	343041	
2019-06	1.83	328371	
2019-09	1.73	354842	
2019-12	1.92	418013	
2020-03	1.68	379526	
2020-06	1.9	414794	
2020-09	2.97	267943	
2020-12	4.04	274973	
2021-03	4.64	107111	
2021-06	4.11	120695	
2021-09	4.87	96979	
2021-12	4.17	108733	
2022-03	3.58	112963	
2022-06	3.8	132495	
2022-09	3.43	132745	
2022-12	3.03	137195	
2023-03	3.09	54734	
2023-06	2.86	77288	
2023-09	2.96	90049	
2023-12	2.48	90406	
2024-03	2.6	94761	
2024-06	2.39	96778	
2024-09	2.13	98231	
