month	ct_avg_前复权价格	人均持股
2016-11	1.08	1088	
2016-12	0.96	2138	
2017-03	0.93	2591	
2017-06	0.97	3293	
2017-09	0.95	4820	
2017-12	0.76	21991	
2018-03	0.78	22634	
2018-06	0.82	24972	
2018-09	0.89	37105	
2018-12	0.86	38160	
2019-03	0.91	37264	
2019-06	0.87	36835	
2019-09	0.93	50866	
2019-12	0.94	100254	
2020-03	0.85	99625	
2020-06	0.83	104889	
2020-09	0.88	105784	
2020-12	0.84	101382	
2021-03	0.9	113005	
2021-06	0.88	111940	
2021-09	0.82	108918	
2021-12	0.79	106298	
2022-03	0.74	100853	
2022-06	0.72	98761	
2022-09	0.7	100455	
2022-12	0.7	102365	
2023-03	0.71	100714	
2023-06	0.73	101682	
2023-09	0.77	110297	
2023-12	0.75	111516	
2024-03	0.83	122973	
2024-06	0.95	128309	
2024-09	0.96	138335	
