month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2009-10	0.37	-13.39	
2009-11	0.4	15.9	
2009-12	0.41	27.72	
2010-01	0.41	32.1	
2010-02	0.39	-18.63	
2010-03	0.4	-6.83	
2010-04	0.4	6.8	
2010-05	0.33	-68.08	
2010-06	0.31	-81.77	
2010-07	0.29	-84.62	
2010-08	0.34	-61.77	
2010-09	0.37	-24.01	
2010-10	0.42	16.29	
2010-11	0.54	49.31	
2010-12	0.6	73.49	
2011-01	0.6	79.24	
2011-02	0.66	93.45	
2011-03	0.62	80.43	
2011-04	0.56	54	
2011-05	0.49	22.45	
2011-06	0.46	-0.51	
2011-07	0.47	-15.22	
2011-08	0.39	-48.49	
2011-09	0.37	-61.31	
2011-10	0.42	-51.62	
2011-11	0.43	-42.41	
2011-12	0.38	-74.39	
2012-01	0.4	-65.89	
2012-02	0.43	-33.57	
2012-03	0.46	8.68	
2012-04	0.45	5.93	
2012-05	0.48	43.38	
2012-06	0.43	21.74	
2012-07	0.45	25.08	
2012-08	0.44	10.6	
2012-09	0.43	-12.46	
2012-10	0.42	-35.32	
2012-11	0.41	-51.66	
2012-12	0.42	-51.32	
2013-01	0.44	-27.72	
2013-02	0.45	15.53	
2013-03	0.45	22.66	
2013-04	0.42	-20.14	
2013-05	0.43	-34.98	
2013-06	0.41	-39.5	
2013-07	0.39	-67.31	
2013-08	0.44	-24.88	
2013-09	0.47	32.09	
2013-10	0.55	73.71	
2013-11	0.63	89.5	
2013-12	0.62	85.88	
2014-01	0.58	74.19	
2014-02	0.55	55.97	
2014-03	0.49	19.69	
2014-04	0.47	-5.23	
2014-05	0.45	-35	
2014-06	0.46	-35.45	
2014-07	0.48	-25.12	
2014-08	0.51	-0.04	
2014-09	0.54	31.08	
2014-10	0.5	10.66	
2014-11	0.48	-21.61	
2014-12	0.53	18.32	
2015-01	0.54	53.84	
2015-02	0.51	31.9	
2015-03	0.55	64.77	
2015-04	0.7	93.37	
2015-05	0.73	90	
2015-06	0.79	93.79	
2015-07	0.56	42.35	
2015-08	0.55	18.49	
2015-09	0.47	-25.67	
2015-10	0.48	-33.4	
2015-11	0.49	-41.8	
2015-12	0.45	-61.92	
2016-01	0.37	-76.83	
2016-02	0.36	-80.77	
2016-03	0.36	-82.65	
2016-04	0.36	-79.15	
2016-05	0.35	-88.35	
2016-06	0.34	-87.32	
2016-07	0.35	-70.19	
2016-08	0.34	-71.39	
2016-09	0.34	-78.12	
2016-10	0.35	-61.27	
2016-11	0.36	-38.68	
2016-12	0.37	2.68	
2017-01	0.36	10.66	
2017-02	0.37	22.02	
2017-03	0.36	24.03	
2017-04	0.35	-4.91	
2017-05	0.32	-43.62	
2017-06	0.32	-63.64	
2017-07	0.31	-73.72	
2017-08	0.32	-63.24	
2017-09	0.32	-58.37	
2017-10	0.32	-64.55	
2017-11	0.32	-50.97	
2017-12	0.3	-77.12	
2018-01	0.35	-24.27	
2018-02	0.32	-13.99	
2018-03	0.31	-35.07	
2018-04	0.32	-16.62	
2018-05	0.31	-40.18	
2018-06	0.28	-67.41	
2018-07	0.26	-73.58	
2018-08	0.29	-61.96	
2018-09	0.32	-22.27	
2018-10	0.29	-31.65	
2018-11	0.27	-62.99	
2018-12	0.26	-73.26	
2019-01	0.24	-83.08	
2019-02	0.26	-70.24	
2019-03	0.28	-37.12	
2019-04	0.3	0.3	
2019-05	0.26	-37.59	
2019-06	0.27	-42.44	
2019-07	0.29	1.13	
2019-08	0.3	25.85	
2019-09	0.36	68.04	
2019-10	0.39	77.98	
2019-11	0.45	92.56	
2019-12	0.51	96.55	
2020-01	0.54	92.52	
2020-02	0.49	79.73	
2020-03	0.39	42.21	
2020-04	0.35	5.61	
2020-05	0.37	-0.74	
2020-06	0.39	1.2	
2020-07	0.41	16.77	
2020-08	0.4	0.76	
2020-09	0.35	-41.19	
2020-10	0.34	-62.05	
2020-11	0.35	-55.65	
2020-12	0.38	-14.05	
2021-01	0.44	20.54	
2021-02	0.52	54.76	
2021-03	0.46	61.69	
2021-04	0.41	42.3	
2021-05	0.43	47.37	
2021-06	0.44	53.15	
2021-07	0.4	9.21	
2021-08	0.37	-39.41	
2021-09	0.45	5.89	
2021-10	0.46	42.58	
2021-11	0.43	32.39	
2021-12	0.41	-11.1	
2022-01	0.43	30.97	
2022-02	0.47	50.84	
2022-03	0.43	39.71	
2022-04	0.38	-22.7	
2022-05	0.38	-46.99	
2022-06	0.44	5.78	
2022-07	0.39	-44.39	
2022-08	0.41	-47.59	
2022-09	0.44	20.66	
2022-10	0.46	47.38	
2022-11	0.53	70.25	
2022-12	0.49	65.38	
2023-01	0.49	64.29	
2023-02	0.47	50.94	
2023-03	0.47	49.65	
2023-04	0.46	21.52	
2023-05	0.45	4.06	
2023-06	0.42	-41.03	
2023-07	0.44	-36.78	
2023-08	0.45	-19.1	
2023-09	0.49	23.48	
2023-10	0.47	30.73	
2023-11	0.45	-6.29	
2023-12	0.43	-42.22	
2024-01	0.44	-45.94	
2024-02	0.44	-57.27	
2024-03	0.46	-32.4	
2024-04	0.56	59.73	
2024-05	0.54	77.37	
2024-06	0.52	69.83	
2024-07	0.48	38.9	
2024-08	0.44	-12.7	
2024-09	0.42	-38.39	
2024-10	0.47	-22.72	
2024-11	0.47	-18.2	
2024-12	0.45	-40.91	
2025-01	0.46	-23.45	
