month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2011-10	0.44	-92.45	
2011-11	0.44	-88.35	
2011-12	0.4	-95.86	
2012-01	0.39	-91.61	
2012-02	0.4	-82.72	
2012-03	0.4	-78.65	
2012-04	0.38	-86.19	
2012-05	0.39	-77.64	
2012-06	0.37	-83.17	
2012-07	0.35	-91.8	
2012-08	0.33	-91.85	
2012-09	0.3	-93.12	
2012-10	0.3	-87.4	
2012-11	0.3	-85.23	
2012-12	0.31	-69.05	
2013-01	0.33	-42.55	
2013-02	0.32	-42.14	
2013-03	0.3	-61.95	
2013-04	0.3	-71.98	
2013-05	0.3	-70.09	
2013-06	0.27	-80.83	
2013-07	0.24	-87.42	
2013-08	0.24	-83.56	
2013-09	0.27	-59.82	
2013-10	0.27	-47.37	
2013-11	0.27	-46.94	
2013-12	0.26	-39	
2014-01	0.24	-71.13	
2014-02	0.25	-67.63	
2014-03	0.24	-70.2	
2014-04	0.25	-48.38	
2014-05	0.25	-42.27	
2014-06	0.25	-27.32	
2014-07	0.26	-7.22	
2014-08	0.29	38.05	
2014-09	0.33	61.48	
2014-10	0.39	77.38	
2014-11	0.43	90.13	
2014-12	0.61	97.75	
2015-01	0.68	89.87	
2015-02	0.61	79.7	
2015-03	0.75	93.02	
2015-04	1.11	99.06	
2015-05	1.41	94.46	
2015-06	1.36	87.84	
2015-07	1.03	63.62	
2015-08	1.18	70.41	
2015-09	1.2	65.13	
2015-10	1.2	65.07	
2015-11	1.2	57.4	
2015-12	1.04	18.59	
2016-01	0.7	-33.57	
2016-02	0.64	-50.48	
2016-03	0.65	-61.22	
2016-04	0.64	-70.49	
2016-05	0.59	-88.99	
2016-06	0.58	-87.28	
2016-07	0.6	-73.51	
2016-08	0.62	-64.83	
2016-09	0.65	-35.36	
2016-10	0.66	-14.62	
2016-11	0.74	9.7	
2016-12	0.76	25.37	
2017-01	0.79	41.67	
2017-02	0.81	54.71	
2017-03	0.78	52.33	
2017-04	0.83	65.97	
2017-05	0.79	44.69	
2017-06	0.78	22.85	
2017-07	0.8	34.23	
2017-08	0.8	47.51	
2017-09	0.82	71.13	
2017-10	0.81	66.97	
2017-11	0.8	51.87	
2017-12	0.78	0.13	
2018-01	0.73	-41.76	
2018-02	0.68	-68.33	
2018-03	0.63	-81.25	
2018-04	0.59	-88.15	
2018-05	0.59	-83.2	
2018-06	0.55	-94.37	
2018-07	0.53	-90.3	
2018-08	0.57	-70.96	
2018-09	0.56	-69.88	
2018-10	0.53	-78.77	
2018-11	0.51	-89.89	
2018-12	0.5	-87.9	
2019-01	0.49	-90.83	
2019-02	0.51	-77.5	
2019-03	0.58	-17.65	
2019-04	0.58	12.12	
2019-05	0.49	-35.76	
2019-06	0.49	-56.81	
2019-07	0.49	-61.76	
2019-08	0.46	-81.05	
2019-09	0.48	-69.87	
2019-10	0.46	-77.23	
2019-11	0.44	-85.03	
2019-12	0.45	-75.32	
2020-01	0.46	-60.83	
2020-02	0.42	-84.87	
2020-03	0.45	-65.91	
2020-04	0.43	-83.12	
2020-05	0.43	-80.36	
2020-06	0.42	-82.19	
2020-07	0.48	-18.21	
2020-08	0.48	23.21	
2020-09	0.47	30.88	
2020-10	0.45	15.07	
2020-11	0.46	6.04	
2020-12	0.46	22.59	
2021-01	0.51	62.55	
2021-02	0.51	64.58	
2021-03	0.54	81.48	
2021-04	0.57	88.65	
2021-05	0.53	68.85	
2021-06	0.51	49.45	
2021-07	0.57	58.93	
2021-08	0.69	92.94	
2021-09	0.89	95.22	
2021-10	0.72	78.29	
2021-11	0.66	61.24	
2021-12	0.7	63.86	
2022-01	0.69	56.58	
2022-02	0.72	62.89	
2022-03	0.69	45.34	
2022-04	0.63	-6.34	
2022-05	0.61	-26.22	
2022-06	0.61	-36.9	
2022-07	0.6	-48.68	
2022-08	0.56	-72.24	
2022-09	0.56	-77.98	
2022-10	0.54	-87.05	
2022-11	0.56	-72.69	
2022-12	0.59	-40.67	
2023-01	0.58	-46.43	
2023-02	0.6	-5.67	
2023-03	0.67	36.41	
2023-04	0.75	62.97	
2023-05	0.74	65.13	
2023-06	0.71	64.55	
2023-07	0.72	72.32	
2023-08	0.71	61.1	
2023-09	0.67	20.18	
2023-10	0.62	-14.76	
2023-11	0.58	-42.49	
2023-12	0.55	-60.08	
2024-01	0.56	-61.73	
2024-02	0.59	-50.7	
2024-03	0.61	-37.54	
2024-04	0.61	-32.19	
2024-05	0.6	-27.01	
2024-06	0.57	-56.16	
2024-07	0.57	-64.83	
2024-08	0.59	-30.96	
2024-09	0.51	-77.4	
2024-10	0.62	-27.63	
2024-11	0.64	25.6	
2024-12	0.62	43.95	
2025-01	0.57	-0.55	
2025-02	0.58	-23.22	
