month	ct_avg_前复权价格	股东人数
2007-09	1.05	57250	
2007-12	1.17	55409	
2008-03	0.85	55262	
2008-06	0.75	54436	
2008-09	0.56	54314	
2008-12	0.5	55950	
2009-03	0.51	55864	
2009-06	0.67	55592	
2009-09	0.71	54671	
2009-12	0.74	53531	
2010-03	0.69	53478	
2010-06	0.6	54211	
2010-09	0.59	60096	
2010-12	0.62	66715	
2011-03	0.65	59651	
2011-06	0.65	57614	
2011-09	0.61	55401	
2011-12	0.63	54876	
2012-03	0.65	54154	
2012-06	0.61	54140	
2012-09	0.56	53586	
2012-12	0.64	53223	
2013-03	0.67	52713	
2013-06	0.66	52581	
2013-09	0.67	52370	
2013-12	0.66	51978	
2014-03	0.59	51897	
2014-06	0.63	51731	
2014-09	0.68	51348	
2014-12	0.96	51038	
2015-03	0.97	50571	
2015-06	1.13	48446	
2015-09	0.94	48343	
2015-12	1.01	48257	
2016-03	0.83	48507	
2016-06	0.85	48502	
2016-09	0.95	48172	
2016-12	1.01	47926	
2017-03	1.08	47511	
2017-06	1.15	47291	
2017-09	1.33	46723	
2017-12	1.38	45638	
2018-03	1.53	43534	
2018-06	1.34	43361	
2018-09	1.37	43280	
2018-12	1.31	43160	
2019-03	1.41	42926	
2019-06	1.46	42834	
2019-09	1.47	42613	
2019-12	1.5	42497	
2020-03	1.35	42290	
2020-06	1.33	41974	
2020-09	1.35	41346	
2020-12	1.44	41053	
2021-03	1.6	40581	
2021-06	1.47	40321	
2021-09	1.4	40042	
2021-12	1.35	39854	
2022-03	1.4	39695	
2022-06	1.39	39556	
2022-09	1.36	39379	
2022-10	1.35	343327	
2022-11	1.32	339354	
2022-12	1.37	39294	
2023-03	1.45	39127	
2023-06	1.56	38987	
2023-09	1.61	38720	
2023-12	1.68	38587	
2024-03	1.81	38449	
2024-06	1.88	265746	
2024-09	2.03	37876	
