month	ct_avg_前复权价格	股东人数
1999-12	0.92	221309	
2000-06	0.85	295316	
2000-12	0.78	309541	
2001-12	0.58	270463	
2002-03	0.58	257057	
2002-06	0.55	249342	
2002-09	0.67	252957	
2002-12	0.55	253718	
2003-03	0.56	262284	
2003-06	0.69	265110	
2003-09	0.55	271689	
2003-12	0.56	262324	
2004-03	0.6	265823	
2004-06	0.5	270538	
2004-09	0.49	263887	
2004-12	0.4	261945	
2005-03	0.41	259922	
2005-06	0.41	239758	
2005-09	0.49	219996	
2005-12	0.53	201923	
2006-03	0.64	183893	
2006-06	0.71	189281	
2006-09	0.78	150638	
2006-12	1.33	79002	
2007-03	1.84	63123	
2007-06	2.63	55839	
2007-09	3.87	60160	
2007-12	3.85	63832	
2008-03	2.65	123573	
2008-06	2.49	179310	
2008-09	1.65	209421	
2008-12	1.36	228113	
2009-03	1.93	202171	
2009-06	2.98	250550	
2009-09	2.8	429704	
2009-12	3	477125	
2010-03	2.99	430667	
2010-06	2.55	450341	
2010-09	2.44	479021	
2010-12	2.32	551057	
2011-03	2.42	468771	
2011-06	2.37	428978	
2011-09	2.14	451474	
2011-12	2.06	437294	
2012-03	2.22	425738	
2012-06	2.02	456587	
2012-09	1.84	459462	
2012-12	2.17	411643	
2013-03	2.66	419169	
2013-06	2.3	435168	
2013-09	2.76	525076	
2013-12	2.56	520753	
2014-03	2.39	516985	
2014-06	2.53	492305	
2014-09	2.73	447325	
2014-12	3.9	371109	
2015-03	4.27	413279	
2015-06	5.1	379582	
2015-09	4.56	239254	
2015-12	5.62	196015	
2016-03	5.33	184005	
2016-06	5.28	173951	
2016-09	5.58	162071	
2016-12	5.66	160501	
2017-03	5.47	173130	
2017-06	5.64	187842	
2017-09	5.74	192174	
2017-12	5.69	184640	
2018-03	5.43	204319	
2018-06	4.5	205902	
2018-09	4.62	197612	
2018-12	4.72	190753	
2019-03	5.18	190370	
2019-06	5.38	174702	
2019-09	5.47	165563	
2019-12	5.63	167830	
2020-03	4.88	181626	
2020-06	4.9	178204	
2020-09	4.82	217916	
2020-12	4.8	221395	
2021-03	5.29	191362	
2021-06	4.95	203736	
2021-09	4.72	213211	
2021-12	4.42	217077	
2022-03	4.1	222729	
2022-06	4.08	217677	
2022-09	3.9	218756	
2022-12	3.95	210944	
2023-03	3.9	211836	
2023-06	3.99	201993	
2023-09	4.02	196192	
2023-12	3.77	195776	
2024-03	4.03	184536	
2024-06	4.65	164613	
2024-09	5.14	146495	
