month	ct_avg_前复权价格	人均持股
1994-12	0.58	2509	
1995-12	0.92	1533	
1997-12	1.23	1205	
1998-12	1.19	1167	
1999-06	1.37	1284	
1999-12	1.37	1396	
2000-06	1.62	1375	
2000-12	2.03	1579	
2001-12	1.77	1829	
2002-06	1.71	1876	
2002-09	1.76	1862	
2002-12	1.39	1826	
2003-03	1.47	1882	
2003-06	1.44	1955	
2003-09	1.38	2024	
2003-12	1.42	2085	
2004-03	1.59	2107	
2004-06	1.34	2152	
2004-09	1.25	2200	
2004-12	1.35	2270	
2005-03	1.3	2322	
2005-06	1.36	2426	
2005-09	1.71	2795	
2005-12	1.7	2943	
2006-03	2.18	3362	
2006-06	4.62	6371	
2006-09	4.94	8530	
2006-12	8.25	11983	
2007-03	9.94	6383	
2007-06	11.67	8632	
2007-09	12.09	8347	
2007-12	10.27	4922	
2008-03	7.92	3939	
2008-06	4.35	4675	
2008-09	3.1	4942	
2008-12	3.68	5266	
2009-03	5.09	6568	
2009-06	6.89	16879	
2009-09	9.62	19330	
2009-12	13.26	22245	
2010-03	11.97	24143	
2010-06	13.41	35853	
2010-09	19.31	37334	
2010-12	22.14	20547	
2011-03	18.95	19081	
2011-06	21.36	25074	
2011-09	24.59	27958	
2011-12	20.46	28268	
2012-03	21.34	29535	
2012-06	23.73	37765	
2012-09	23.83	40993	
2012-12	23.27	39738	
2013-03	23.49	24041	
2013-06	17.48	20544	
2013-09	13.32	16276	
2013-12	12.41	17389	
2014-03	10.99	16331	
2014-06	8.88	16544	
2014-09	11.3	19756	
2014-12	14.66	21964	
2015-03	14	17666	
2015-06	17.37	16594	
2015-09	10.23	21831	
2015-12	11.75	23592	
2016-03	11.03	27267	
2016-06	14.54	28447	
2016-09	13.44	19936	
2016-12	15.84	25080	
2017-03	20.7	26970	
2017-06	22.74	26936	
2017-09	34.86	27104	
2017-12	37.15	24945	
2018-03	38.38	30744	
2018-06	43.31	32419	
2018-09	31.14	23523	
2018-12	25.92	20883	
2019-03	38.36	26984	
2019-06	41.41	29905	
2019-09	53.54	28362	
2019-12	60.97	21422	
2020-03	61.96	28321	
2020-06	94.46	23867	
2020-09	138.97	19239	
2020-12	213.72	16815	
2021-03	217.39	13779	
2021-06	327.62	19147	
2021-09	291.44	15117	
2021-12	313.71	15461	
2022-03	266.79	15012	
2022-06	287.5	20944	
2022-09	289.77	20898	
2022-12	275.36	19859	
2023-03	267.94	17929	
2023-06	203.57	11067	
2023-09	251.95	16478	
2023-12	225.46	16296	
2024-03	246.85	19717	
2024-06	229.72	18137	
2024-09	170.68	15448	
