month	ct_avg_前复权价格	人均持股
2006-12	0.97	2792	
2007-03	1.11	3134	
2007-06	1.17	3423	
2007-09	1.56	4704	
2007-12	1.47	7894	
2008-03	1.83	11914	
2008-06	1.26	13183	
2008-09	0.81	10052	
2008-12	1.15	9357	
2009-03	1.54	8904	
2009-06	1.67	4401	
2009-09	1.63	8457	
2009-12	1.82	7418	
2010-03	1.96	10800	
2010-06	1.57	8562	
2010-09	2.1	11174	
2010-12	2.52	8893	
2011-03	2.93	12106	
2011-06	2.43	17813	
2011-09	2.22	12137	
2011-12	2.19	11829	
2012-03	1.82	7460	
2012-06	1.68	7725	
2012-09	1.6	8188	
2012-12	1.38	8612	
2013-03	1.5	8131	
2013-06	1.33	8315	
2013-09	1.54	9460	
2013-12	1.53	10160	
2014-03	1.78	11356	
2014-06	1.9	11812	
2014-09	3.21	12302	
2014-12	3.91	11625	
2015-03	6.87	8445	
2015-06	8.39	8660	
2015-09	7.31	8455	
2015-12	9.59	5383	
2016-03	9	5645	
2016-06	10.23	8839	
2016-09	9.13	8339	
2016-12	8.28	7357	
2017-03	8.54	8231	
2017-04	8.72	9326	
2017-06	7.87	9667	
2017-08	8.55	9049	
2017-09	8.63	8265	
2017-12	6.6	9195	
2018-03	6.48	9420	
2018-04	5.87	9407	
2018-05	5.23	9240	
2018-06	4.49	15597	
2018-07	4.12	14644	
2018-09	4.11	14591	
2018-10	3.68	15422	
2018-11	3.84	15759.33	
2018-12	3.65	15694.75	
2019-01	3.69	16175	
2019-02	4.6	16307.33	
2019-03	5.45	18853.5	
2019-04	4.9	16729	
2019-05	4.04	16096	
2019-06	4.1	15043	
2019-07	3.97	15333	
2019-08	3.76	15634.67	
2019-09	4.12	16044.67	
2019-10	3.78	15712.33	
2019-11	3.72	15374	
2019-12	4.03	15680.33	
2020-01	5.4	14632.5	
2020-02	7.64	10670.67	
2020-03	6.03	10775.33	
2020-04	6.29	11172.33	
2020-05	7.96	13713.75	
2020-06	8.87	10494.5	
2020-07	8.43	10228	
2020-08	7.88	10182.67	
2020-09	7.11	10960.67	
2020-10	7.84	10903	
2020-11	8.76	12175.33	
2020-12	10.22	13576	
2021-01	12.31	12343.67	
2021-02	11.88	12517.33	
2021-03	11.21	13183.67	
2021-04	10.74	12204.5	
2021-05	10.14	11952.67	
2021-06	11.31	12799.33	
2021-07	15.69	11521.33	
2021-08	16.94	8425.33	
2021-09	16.17	8898.67	
2021-10	15.95	9871	
2021-11	18.53	11644.33	
2021-12	17.46	9731.67	
2022-01	13.52	8229.67	
2022-02	12.54	7965.33	
2022-03	11.08	7850	
2022-04	8.74	8006	
2022-05	9.74	8065.5	
2022-06	13.68	9253.67	
2022-07	13.44	9899.67	
2022-08	12.02	9917	
2022-09	10.13	9402	
2022-10	9.96	9166.67	
2022-11	10.16	8535.5	
2022-12	9.54	8584.25	
2023-01	9.44	8556	
2023-02	9.57	8060.67	
2023-03	8.92	7878	
2023-04	8.68	8201	
2023-05	8.55	8218.5	
2023-06	8.18	8548.5	
2023-07	8.27	8814.33	
2023-08	7.85	9043	
2023-09	7.25	8859	
2023-12	6.49	9421	
2024-01	6.15	9415	
2024-02	5.68	9521	
2024-03	6.18	9082.75	
2024-04	5.92	8638.33	
2024-05	6.16	8453.67	
2024-06	6.05	8506.5	
2024-07	5.78	8860	
2024-08	5.73	9146	
2024-09	5.84	9227	
2024-10	6.9	9238.67	
2024-11	7.32	8123.67	
2024-12	6.82	9589.5	
