month	ct_avg_Tdx收盘价	股东人数
1997-12	11.24	51152	
1998-06	16.61	42646	
1998-12	13.11	43572	
1999-06	16.99	15550	
1999-12	13.38	12570	
2000-12	12.67	107654	
2001-12	8.43	106905	
2002-06	7.83	102583	
2002-09	8.13	103733	
2002-12	6.89	102376	
2003-03	7.36	98466	
2003-06	6.95	95937	
2003-09	6.07	98466	
2003-12	5.82	93993	
2004-03	6.5	89480	
2004-06	5.62	87474	
2004-09	5.05	85363	
2004-12	4.5	85134	
2005-03	4.41	85164	
2005-06	2.9	83754	
2005-09	3.72	80741	
2005-12	4.44	77353	
2006-03	4.56	76141	
2006-06	7.9	60597	
2006-09	10.17	47840	
2006-12	11.71	49749	
2007-03	19.86	60372	
2007-09	31.13	62942	
2007-12	33.34	83468	
2008-03	32.2	101831	
2008-06	18.44	119163	
2008-09	12.61	112412	
2008-12	12.53	107913	
2009-03	22.01	146260	
2009-06	10.92	216074	
2009-09	14.69	255047	
2009-12	15.3	251624	
2010-03	14.11	244430	
2010-06	10.86	236017	
2010-09	12.19	234074	
2010-12	12.5	245880	
2011-03	12.29	231236	
2011-06	10.55	230353	
2011-09	9.75	212190	
2011-12	7.95	210584	
2012-03	8.66	212066	
2012-06	8.11	205674	
2012-09	7.36	203263	
2012-12	7.4	196951	
2013-03	10.94	197005	
2013-06	10.4	184525	
2013-09	10.09	182390	
2013-12	9.74	181914	
2014-03	8.66	182591	
2014-06	9.46	164966	
2014-09	15.06	152217	
2014-12	17.93	144033	
2015-03	26.64	173357	
2015-06	43.92	164966	
2015-09	21.85	199119	
2015-12	24.51	194049	
2016-03	18.09	185740	
2016-06	17.88	172548	
2016-09	21.69	180084	
2016-12	21.5	167214	
2017-03	23.97	160181	
2017-04	24.39	161457	
2017-06	18.13	174027	
2017-07	18.29	172955	
2017-08	18.92	172669	
2017-09	18.77	167489	
2017-12	17.43	168567	
2018-01	16.43	170164	
2018-02	14	172351	
2018-03	15.78	169323	
2018-04	18.59	159379.5	
2018-05	17.39	161263.5	
2018-06	15.16	162096.5	
2018-07	16.17	158030	
2018-08	14.91	159969	
2018-09	16.15	156219.33	
2018-10	14.85	159396	
2018-11	15.21	157289.67	
2018-12	14.22	159853.67	
2019-01	14	159529	
2019-02	15.22	156260	
2019-03	16.86	156266.75	
2019-04	17.01	156989	
2019-05	15.62	155224	
2019-06	15.41	153542	
2019-07	16.08	152192.33	
2019-08	15.43	154752	
2019-09	16.98	154906.33	
2019-10	15.23	159867	
2019-11	15.63	164464.33	
2019-12	16.2	152933.25	
2020-01	16.86	150317.5	
2020-02	16.16	147441.33	
2020-03	17.65	141619.67	
2020-04	16.73	141560.67	
2020-05	17.66	137238.67	
2020-06	17.28	137885.67	
2020-07	22.52	137702.33	
2020-08	25.36	136765.67	
2020-09	22.82	136967	
2020-10	24.54	134102.5	
2020-11	27.25	134192	
2020-12	31.6	137247.33	
2021-01	36.05	165384	
2021-02	31.88	173883	
2021-03	27.52	183422	
2021-04	24.7	181790	
2021-05	25.66	182860.67	
2021-06	26.44	198246	
2021-07	25.97	197294.67	
2021-08	32.17	198116.67	
2021-09	32.04	198692.67	
2021-10	29.37	196941.67	
2021-11	35.05	149251	
2021-12	36.52	142512.67	
2022-01	30.47	155357	
2022-02	28.49	167309.67	
2022-03	29.93	155929.5	
2022-04	24.2	163509.67	
2022-05	24.71	159853	
2022-06	28.79	150830.67	
2022-07	31.41	156711	
2022-08	30.33	152817	
2022-09	29.35	151476.67	
2022-10	26.89	163717.67	
2022-11	26.8	173129	
2022-12	25.67	171168	
2023-01	25.28	173655	
2023-02	26.28	173208.33	
2023-03	26.4	168940	
2023-04	25.87	167348	
2023-05	25.38	169856.67	
2023-06	24.15	172142.33	
2023-07	25.95	152447.33	
2023-08	24.65	154718	
2023-09	23.34	163559.5	
2023-10	22.09	164300.33	
2023-11	22.4	161827.67	
2023-12	21.67	159996.67	
2024-01	20.12	161541.33	
2024-02	19.95	159322	
2024-03	21.79	156796.4	
2024-04	21.2	153461.67	
2024-05	24.05	147560	
2024-06	24.33	143696.2	
2024-07	24.72	139332.33	
2024-08	24.6	133828.2	
2024-09	23.69	135662	
2024-10	28.79	138212.5	
2024-11	28.31	156012.8	
2024-12	26.51	154755.33	
2025-01	26.03	150627.67	
