month	ct_avg_前复权价格	人均持股
1997-12	0.92	1173	
1998-06	1.37	1407	
1998-12	1.08	1377	
1999-06	1.4	3859	
1999-12	1.9	9308	
2000-12	1.8	1605	
2001-12	1.22	1656	
2002-06	1.14	1725	
2002-09	1.2	1706	
2002-12	1.01	1729	
2003-03	1.08	1798	
2003-06	1.02	1845	
2003-09	0.91	1798	
2003-12	0.87	1883	
2004-03	0.97	1978	
2004-06	0.84	2023	
2004-09	0.75	2073	
2004-12	0.67	2079	
2005-03	0.66	2078	
2005-06	0.69	3381	
2005-09	0.89	3508	
2005-12	1.06	3661	
2006-03	1.05	3719	
2006-06	2.37	5839	
2006-09	3.08	7396	
2006-12	3.5	7112	
2007-03	5.94	5860	
2007-06	9.26	7458	
2007-09	9.34	6119	
2007-12	10.01	4615	
2008-03	9.66	3783	
2008-06	5.54	2970	
2008-09	3.82	3148	
2008-12	3.78	3279	
2009-03	6.64	3305	
2009-06	7.25	7058	
2009-09	9.76	5979	
2009-12	9.71	6061	
2010-03	9.37	6239	
2010-06	7.26	6461	
2010-09	8.14	6515	
2010-12	8.35	6202	
2011-03	8.2	6595	
2011-06	7.05	10157	
2011-09	6.51	11026	
2011-12	5.25	11110	
2012-03	5.79	11033	
2012-06	5.42	11376	
2012-09	4.92	11511	
2012-12	4.94	11879	
2013-03	7.31	11876	
2013-06	6.95	12680	
2013-09	6.81	12829	
2013-12	6.58	12862	
2014-03	5.85	12814	
2014-06	6.39	14184	
2014-09	10.3	15371	
2014-12	12.17	16245	
2015-03	18.02	14292	
2015-06	29.75	15019	
2015-09	14.81	12443	
2015-12	16.62	13676	
2016-03	12.27	14288	
2016-06	12.16	15380	
2016-09	14.79	15374	
2016-12	14.66	16557	
2017-03	16.35	17284	
2017-04	16.64	17148.5	
2017-06	12.38	15909	
2017-07	12.51	16008	
2017-08	12.94	16034	
2017-09	12.83	16530	
2017-12	11.92	16424	
2018-01	11.23	16270	
2018-02	9.57	16064	
2018-03	10.79	16351	
2018-04	12.71	17379	
2018-05	11.9	17169	
2018-06	10.39	17080	
2018-07	11.12	17520.33	
2018-08	10.26	17308.67	
2018-09	11.12	17724.67	
2018-10	10.22	17369.67	
2018-11	10.46	17602.67	
2018-12	9.78	17320.33	
2019-01	9.63	17356	
2019-02	10.47	17719	
2019-03	11.6	17722.75	
2019-04	11.7	17637.67	
2019-05	10.75	17837	
2019-06	10.63	18032.33	
2019-07	11.13	18192	
2019-08	10.69	17892	
2019-09	11.76	17875	
2019-10	10.55	17321	
2019-11	10.82	16837.33	
2019-12	11.22	18122.25	
2020-01	11.67	18418.5	
2020-02	11.19	18779.67	
2020-03	12.22	19550	
2020-04	11.59	19562	
2020-05	12.23	20173.67	
2020-06	11.99	20081.33	
2020-07	15.71	20108.67	
2020-08	17.68	20251.33	
2020-09	15.91	20214.33	
2020-10	17.11	20663	
2020-11	19	20661.33	
2020-12	22.04	20175	
2021-01	25.14	16798.33	
2021-02	22.23	15928.75	
2021-03	19.19	15095.67	
2021-04	17.22	15230.33	
2021-05	17.89	15150.33	
2021-06	18.45	13966	
2021-07	18.17	14042.33	
2021-08	22.51	13989.33	
2021-09	22.42	13939.33	
2021-10	20.55	14066.67	
2021-11	24.52	18714.33	
2021-12	25.55	19430.33	
2022-01	21.32	17846.33	
2022-02	19.93	16550	
2022-03	20.65	17756	
2022-04	16.93	16932.33	
2022-05	17.29	17321.67	
2022-06	20.16	18360.33	
2022-07	22.04	17685.5	
2022-08	21.29	18119.67	
2022-09	20.59	18302	
2022-10	18.87	16916.67	
2022-11	18.81	15994	
2022-12	18.02	16174.67	
2023-01	17.74	15943.67	
2023-02	18.44	15985.67	
2023-03	18.53	16389	
2023-04	18.15	16544.33	
2023-05	17.81	16306.33	
2023-06	16.96	16118	
2023-07	18.28	18162	
2023-08	17.37	17899	
2023-09	16.44	16930	
2023-10	15.56	16851.33	
2023-11	15.77	17109.33	
2023-12	15.26	17304.33	
2024-01	14.17	17140	
2024-02	14.05	17378	
2024-03	15.35	17658.2	
2024-04	14.94	18045.67	
2024-05	16.94	18766.67	
2024-06	17.16	19268.6	
2024-07	17.49	19875.67	
2024-08	17.4	20688.4	
2024-09	16.75	20411	
2024-10	20.36	20032	
2024-11	20.02	17749.2	
2024-12	18.75	17902.33	
2025-01	18.41	18381	
