month	ct_avg_前复权价格	股东人数
1997-12	0.92	51152	
1998-06	1.37	42646	
1998-12	1.08	43572	
1999-06	1.4	15550	
1999-12	1.9	12570	
2000-12	1.8	107654	
2001-12	1.22	106905	
2002-06	1.14	102583	
2002-09	1.2	103733	
2002-12	1.01	102376	
2003-03	1.08	98466	
2003-06	1.02	95937	
2003-09	0.91	98466	
2003-12	0.87	93993	
2004-03	0.97	89480	
2004-06	0.84	87474	
2004-09	0.75	85363	
2004-12	0.67	85134	
2005-03	0.66	85164	
2005-06	0.69	83754	
2005-09	0.89	80741	
2005-12	1.06	77353	
2006-03	1.05	76141	
2006-06	2.37	60597	
2006-09	3.08	47840	
2006-12	3.5	49749	
2007-03	5.94	60372	
2007-06	9.26	51639	
2007-09	9.34	62942	
2007-12	10.01	83468	
2008-03	9.66	101831	
2008-06	5.54	119163	
2008-09	3.82	112412	
2008-12	3.78	107913	
2009-03	6.64	146260	
2009-06	7.25	216074	
2009-09	9.76	255047	
2009-12	9.71	251624	
2010-03	9.37	244430	
2010-06	7.26	236017	
2010-09	8.14	234074	
2010-12	8.35	245880	
2011-03	8.2	231236	
2011-06	7.05	230353	
2011-09	6.51	212190	
2011-12	5.25	210584	
2012-03	5.79	212066	
2012-06	5.42	205674	
2012-09	4.92	203263	
2012-12	4.94	196951	
2013-03	7.31	197005	
2013-06	6.95	184525	
2013-09	6.81	182390	
2013-12	6.58	181914	
2014-03	5.85	182591	
2014-06	6.39	164966	
2014-09	10.3	152217	
2014-12	12.17	144033	
2015-03	18.02	173357	
2015-06	29.75	164966	
2015-09	14.81	199119	
2015-12	16.62	194049	
2016-03	12.27	185740	
2016-06	12.16	172548	
2016-09	14.79	180084	
2016-12	14.66	167214	
2017-03	16.35	160181	
2017-04	16.64	161457	
2017-06	12.38	174027	
2017-07	12.51	172955	
2017-08	12.94	172669	
2017-09	12.83	167489	
2017-12	11.92	168567	
2018-01	11.23	170164	
2018-02	9.57	172351	
2018-03	10.79	169323	
2018-04	12.71	159379.5	
2018-05	11.9	161263.5	
2018-06	10.39	162096.5	
2018-07	11.12	158030	
2018-08	10.26	159969	
2018-09	11.12	156219.33	
2018-10	10.22	159396	
2018-11	10.46	157289.67	
2018-12	9.78	159853.67	
2019-01	9.63	159529	
2019-02	10.47	156260	
2019-03	11.6	156266.75	
2019-04	11.7	156989	
2019-05	10.75	155224	
2019-06	10.63	153542	
2019-07	11.13	152192.33	
2019-08	10.69	154752	
2019-09	11.76	154906.33	
2019-10	10.55	159867	
2019-11	10.82	164464.33	
2019-12	11.22	152933.25	
2020-01	11.67	150317.5	
2020-02	11.19	147441.33	
2020-03	12.22	141619.67	
2020-04	11.59	141560.67	
2020-05	12.23	137238.67	
2020-06	11.99	137885.67	
2020-07	15.71	137702.33	
2020-08	17.68	136765.67	
2020-09	15.91	136967	
2020-10	17.11	134102.5	
2020-11	19	134192	
2020-12	22.04	137247.33	
2021-01	25.14	165384	
2021-02	22.23	173883	
2021-03	19.19	183422	
2021-04	17.22	181790	
2021-05	17.89	182860.67	
2021-06	18.45	198246	
2021-07	18.17	197294.67	
2021-08	22.51	198116.67	
2021-09	22.42	198692.67	
2021-10	20.55	196941.67	
2021-11	24.52	149251	
2021-12	25.55	142512.67	
2022-01	21.32	155357	
2022-02	19.93	167309.67	
2022-03	20.65	155929.5	
2022-04	16.93	163509.67	
2022-05	17.29	159853	
2022-06	20.16	150830.67	
2022-07	22.04	156711	
2022-08	21.29	152817	
2022-09	20.59	151476.67	
2022-10	18.87	163717.67	
2022-11	18.81	173129	
2022-12	18.02	171168	
2023-01	17.74	173655	
2023-02	18.44	173208.33	
2023-03	18.53	168940	
2023-04	18.15	167348	
2023-05	17.81	169856.67	
2023-06	16.96	172142.33	
2023-07	18.28	152447.33	
2023-08	17.37	154718	
2023-09	16.44	163559.5	
2023-10	15.56	164300.33	
2023-11	15.77	161827.67	
2023-12	15.26	159996.67	
2024-01	14.17	161541.33	
2024-02	14.05	159322	
2024-03	15.35	156796.4	
2024-04	14.94	153461.67	
2024-05	16.94	147560	
2024-06	17.16	143696.2	
2024-07	17.49	139332.33	
2024-08	17.4	133828.2	
2024-09	16.75	135662	
2024-10	20.36	138212.5	
2024-11	20.02	156012.8	
2024-12	18.75	154755.33	
2025-01	18.41	150627.67	
